"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1746","GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION","0.259124087591241","0.817442997968244","0.0878312634480124","0.541737298629403","1.1106452854414","88","c(""NAV3"", ""SLAIN2"", ""HDGFL3"", ""AKAP9"", ""PAK1"", ""PDE4DIP"", ""FKBP4"", ""CLASP1"", ""MECP2"", ""ABL1"", ""CLASP2"", ""DCTN1"", ""MAPRE3"", ""EML2"", ""MET"", ""MAP1S"", ""ARHGEF2"", ""APC"", ""TOGARAM1"", ""TRPV4"", ""CAMSAP2"", ""FGF13"", ""DYRK1A"", ""MAP1B"", ""BMERB1"", ""SKA3"", ""MAPRE1"", ""STMN3"", ""STMN1"", ""ARHGEF7"", ""TTBK2"", ""GIT1"", ""CLIP1"")"
"1747","GOBP_ACID_SECRETION","0.260025873221216","0.81781914893617","0.0911073131586733","0.602956595237154","1.14656801577008","47","c(""PRKAA1"", ""CACNB4"", ""NF1"", ""GABBR1"", ""APBA1"", ""NTSR1"", ""HIP1R"", ""TFF2"", ""CHRM5"", ""SV2A"", ""SNX10"", ""SLC51A"", ""ABAT"")"
"1748","GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION","0.266219239373602","0.81781914893617","0.0817515582532145","0.502836975207765","1.10186126540792","187","c(""FHOD3"", ""NCKAP1"", ""FER"", ""VASP"", ""TMOD3"", ""DIAPH2"", ""SNX9"", ""RICTOR"", ""TRIOBP"", ""CAPZA2"", ""MSRB2"", ""PREX1"", ""SSH1"", ""ARFGEF1"", ""PAK3"", ""CAPZA1"", ""CAPG"", ""ENAH"", ""SPTBN1"", ""LIMA1"", ""ARPC5"", ""WIPF1"", ""ARF6"", ""BAIAP2L1"", ""DIAPH3"", ""RHOA"", ""MTOR"", ""MTPN"", ""SPIRE1"", ""BAG4"", ""CSF3"", ""SEMA5A"", ""ABL1"", ""TTC17"", ""CTTN"", ""BAIAP2L2"", ""GSN"", ""ABI2"", ""CARMIL1"", ""NCK2"", ""GRB2"", ""RASA1"", ""SSH2"", ""LATS1"", ""CYFIP2"", ""FCHSD2"", ""PRKCD"", ""EPS8"", ""WASL"", ""INF2"", ""ARHGAP18"", ""MYADM"", ""HIP1R"", ""SH3BP1"", ""FMN1"", ""PFN1"", 
""HCLS1"", ""JAK2"", ""MKKS"", ""CDC42EP2"", ""COBL"", ""TWF1"", ""WASHC5"", ""TWF2"", ""SVIL"", ""SLIT2"", ""PYCARD"", ""CYFIP1"", ""WASHC2C"")"
"1749","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN","0.260025873221216","0.81781914893617","0.0911073131586733","0.602984096432787","1.14662031139394","47","c(""B2M"", ""CTSL"", ""AP3D1"", ""DNM2"", ""AP3B1"", ""LGMN"", ""PIKFYVE"", ""HLA-A"", ""UNC93B1"", ""LNPEP"", ""HLA-DRB1"", ""HLA-DRB5"", ""CTSD"", ""HLA-DMA"", ""CTSS"")"
"1750","GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_SIGNALING","0.263751763046544","0.81781914893617","0.0952879846194844","0.696693918061926","1.1599425646478","18","c(""ANK2"", ""GJC1"", ""FLNA"", ""CACNA1C"", ""GJA1"")"
"1751","GOBP_ATRIAL_SEPTUM_MORPHOGENESIS","0.265536723163842","0.81781914893617","0.0949751525905595","0.721758462041572","1.16765347154063","15","c(""NSD2"", ""NOTCH2"", ""ZFPM1"", ""ACVR1"", ""BMPR2"", ""SMO"", ""CCN1"", ""ISL1"", ""HEY2"", ""NKX2-5"")"
"1752","GOBP_BODY_MORPHOGENESIS","0.272493573264781","0.81781914893617","0.0880945010398517","0.591914157844882","1.13269482107471","49","c(""NIPBL"", ""ANKRD11"", ""PTPN11"", ""ASPH"", ""ZNF281"", ""SSBP3"", ""MSX1"", ""PHLDB2"", ""FLVCR1"", ""CLASP1"", ""SKI"", ""CLASP2"", ""RAB3GAP1"", ""PLEKHA1"", ""ARID5B"", ""DAG1"", ""COL1A1"", ""TBX1"", ""PDGFRA"", ""PAX9"", ""EP300"")"
"1753","GOBP_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS","0.27112676056338","0.81781914893617","0.0833634065110386","0.522531258925475","1.10524098965507","123","c(""CTSB"", ""OSBPL8"", ""MTHFD1L"", ""OSBPL10"", ""MTHFD1"", ""ALDH9A1"", ""ACADM"", ""MTHFS"", ""GART"", ""SLC25A32"", ""ALDH1L2"", ""PLOD2"", ""PM20D2"", ""CKB"", ""AASDHPPT"", ""PLOD3"", ""CPQ"", ""MED1"", ""MTHFD2L"", ""SLC16A10"", ""MBOAT1"", ""SERINC5"", ""CPT1A"", ""CPT2"", ""SLC19A1"", ""CRAT"", ""ABHD12"", ""DMGDH"", ""SERINC1"", ""CKMT1A"", ""CHDH"", ""SHMT2"", ""SLC46A1"", ""ICMT"", ""SLC16A2"", ""CSAD"", ""SHMT1"", ""GGH"", ""SLC6A8"", ""PCYOX1"", ""LPCAT4"", ""PLSCR1"", ""TMLHE"", ""ABHD16A"", ""PANK2"", ""LPCAT3"")"
"1754","GOBP_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS","0.26","0.81781914893617","0.0891647117820678","0.57657096353243","1.1378308383454","64","c(""STC1"", ""ERRFI1"", ""SMYD3"", ""IGF1R"", ""AKR1C3"", ""ATP2B1"", ""ZFP36L1"", ""USP8"", ""REST"", ""NR3C1"", ""CYP1B1"", ""FBXO32"", ""HNRNPU"", ""SERPINF1"", ""EIF4E"", ""KLF9"", ""ZFP36L2"", ""AIFM1"", ""CFLAR"", ""JAK2"", ""ACVR1"")"
"1755","GOBP_CELLULAR_RESPONSE_TO_GLUCOCORTICOID_STIMULUS","0.265044814340589","0.81781914893617","0.0894366833718621","0.587166881686239","1.13653053194934","54","c(""STC1"", ""ERRFI1"", ""SMYD3"", ""IGF1R"", ""ATP2B1"", ""ZFP36L1"", ""USP8"", ""REST"", ""NR3C1"", ""CYP1B1"", ""FBXO32"", ""HNRNPU"", ""SERPINF1"", ""EIF4E"", ""KLF9"", ""ZFP36L2"", ""CFLAR"", ""JAK2"", ""ACVR1"", ""RPS6KB1"")"
"1756","GOBP_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER","0.261044176706827","0.81781914893617","0.173747838999571","-0.537985332957772","-1.11260798487526","33","c(""DKK1"", ""FOXC2"", ""EYA2"", ""PAF1"", ""SMAD1"", ""KLF4"", ""SOX2"")"
"1757","GOBP_CEREBRAL_CORTEX_DEVELOPMENT","0.266431924882629","0.81781914893617","0.0843144320642653","0.523405500326332","1.10709015640745","123","c(""HIF1A"", ""KDM1A"", ""LAMB1"", ""RTN4"", ""YWHAE"", ""EGFR"", ""GSK3B"", ""PAFAH1B1"", ""ASPM"", ""PTPRS"", ""SYNE2"", ""KIF14"", ""TACC1"", ""GART"", ""RHOA"", ""GLI3"", ""NF1"", ""ROBO1"", ""PSEN1"", ""TACC2"", ""RELN"", ""SRGAP2C"", ""PEX13"", ""PEX5"", ""MCPH1"", ""CTNNB1"", ""SUN1"", ""FGF13"", ""BMERB1"", ""CRK"", ""PHACTR1"", ""PAX6"", ""CDK5"", ""MKKS"", ""SRGAP2"", ""SLC2A1"", ""TUBB2A"", ""CCDC85C"", ""BTBD3"", ""SLIT2"", ""SUN2"", ""LRP8"", ""NDEL1"", ""NKX2-1"", ""SMO"", ""DLG4"", ""POU3F3"", ""P2RY12"", ""TUBA1A"", ""EMX2"", ""TRA2B"", ""POU3F2"", ""DAB1"", ""ATP1A3"", ""AKIRIN2"")"
"1758","GOBP_EMBRYONIC_EYE_MORPHOGENESIS","0.26509186351706","0.81781914893617","0.0908241419007155","0.636852716608181","1.16392164918534","35","c(""ZEB1"", ""HIPK2"", ""ALDH1A3"", ""FRS2"", ""IFT172"", ""BMP7"", ""PHACTR4"", ""MFAP2"", ""SP3"", ""HIPK1"", ""VAX2"", ""WNT5A"", ""PAX6"", ""KDM2B"", ""FBN1"", ""FOXF2"")"
"1759","GOBP_EMBRYONIC_HINDLIMB_MORPHOGENESIS","0.265943012211669","0.81781914893617","0.0925528864684773","0.656367243837947","1.15630264465303","28","c(""AFF3"", ""MSX1"", ""CHD7"", ""TBX3"", ""MED1"", ""CTNNB1"", ""RPGRIP1L"", ""WNT7A"")"
"1760","GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT","0.272067714631197","0.81781914893617","0.0847985102819124","0.53860644429219","1.10803273632931","90","c(""HIF1A"", ""BIRC6"", ""STK3"", ""DNAJB6"", ""MAPK1"", ""RBPJ"", ""BPTF"", ""STK4"", ""GGNBP2"", ""EGFR"", ""PKD2"", ""HECTD1"", ""ZFP36L1"", ""EPAS1"", ""HES1"", ""CEBPB"", ""PHLDA2"", ""ARNT"", ""BMP7"", ""MED1"", ""GRB2"", ""WNT7B"", ""SP3"", ""OVOL2"", ""EGLN1"", ""MAP2K1"", ""SETD2"", ""PKD1"", ""PRDM1"", ""SENP2"", ""E2F7"", ""CASP8"", ""LEF1"")"
"1761","GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY","0.262123197903014","0.81781914893617","0.0913924325943768","0.615708121171176","1.15163504386046","41","c(""THSD4"", ""TIE1"", ""TGFB1"", ""FKBP10"", ""PHLDB2"", ""ANTXR1"", ""SMAD3"", ""CLASP1"", ""CLASP2"", ""PLOD3"", ""GPM6B"", ""DAG1"", ""EFEMP2"")"
"1762","GOBP_FACE_DEVELOPMENT","0.265725288831836","0.81781914893617","0.0894366833718621","0.58669178255686","1.13484293805853","52","c(""NIPBL"", ""ANKRD11"", ""MAPK1"", ""PTPN11"", ""ASPH"", ""MSX1"", ""CHD7"", ""ALDH1A3"", ""SKI"", ""ZFAND5"", ""MAP2K2"", ""RAB3GAP1"", ""MAPK3"", ""SRF"", ""PLEKHA1"", ""MAP2K1"", ""ARID5B"", ""WNT5A"", ""COL1A1"", ""TBX1"", ""MKKS"", ""PDGFRA"", ""PAX9"", ""EP300"", ""RAF1"", ""LEF1"")"
"1763","GOBP_FACULTATIVE_HETEROCHROMATIN_FORMATION","0.271317829457364","0.81781914893617","0.0886261133285098","0.602889032780278","1.14328894062463","45","c(""KDM1A"", ""JARID2"", ""TASOR"", ""MPHOSPH8"", ""SETDB1"", ""SIRT1"", ""ATF7IP"", ""SMARCA5"", ""TEX15"", ""EHMT1"", ""SIRT2"", ""MBD3"", ""L3MBTL3"", ""BAZ2A"", ""DYRK1A"", ""MORC2"")"
"1764","GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY","0.264627659574468","0.81781914893617","0.0916795246008379","0.647498737414588","1.16119873689935","32","c(""CD47"", ""FYN"", ""PAK1"", ""YES1"", ""PTPRJ"", ""CSK"", ""ABL1"", ""RABGEF1"", ""APPL2"", ""PRKCD"", ""VAV3"", ""LIMK1"", ""PLD2"")"
"1765","GOBP_FORMATION_OF_PRIMARY_GERM_LAYER","0.271662763466042","0.81781914893617","0.083129129135339","0.523238849426536","1.10737060988642","122","c(""FN1"", ""ITGB1"", ""ITGA2"", ""ITGA5"", ""RTF1"", ""LAMB1"", ""MMP14"", ""INHBA"", ""PRKAR1A"", ""ITGA4"", ""EXOC4"", ""ITGA3"", ""SMAD2"", ""LEO1"", ""SMAD3"", ""CDC73"", ""ITGAV"", ""COL8A1"", ""ITGB5"", ""BMP7"", ""NF2"", ""WLS"", ""EXT2"", ""GRB2"", ""TXNRD1"", ""SRF"", ""EPB41L5"", ""LHX1"", ""MAP2K1"", ""COL5A1"", ""CTNNB1"", ""SETD2"", ""WNT5A"", ""GJA1"", ""FOXF1"", ""ACVR1"", ""POFUT2"", ""TAL1"", ""BMPR2"", ""TWSG1"", ""DUSP5"", ""LEF1"", ""COL6A1"", ""CTR9"", ""MESP1"", ""SOX7"", ""SNAI1"")"
"1766","GOBP_GLUTAMATE_SECRETION","0.262793914246196","0.81781914893617","0.0943563635421779","0.669677180525428","1.16402602247947","25","c(""DTNBP1"", ""NF1"", ""GABBR1"", ""RAB3GAP1"", ""APBA1"", ""NTSR1"", ""GJA1"")"
"1767","GOBP_GLYCOSIDE_METABOLIC_PROCESS","0.272598870056497","0.81781914893617","0.0934449219410994","0.688584651214181","1.15115834481994","19","c(""ABHD10"", ""AKR1C3"", ""FUCA2"", ""AKR1B1"", ""FUCA1"", ""GLA"")"
"1768","GOBP_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT","0.271409749670619","0.81781914893617","0.0897104652742981","0.62232435201187","1.14935615543603","38","c(""ANK3"", ""VAMP3"", ""GOLGA4"", ""LYPLA1"", ""RAB31"", ""PREPL"", ""SPTBN1"", ""GOLPH3"", ""CNST"", ""ATP2C1"", ""CSK"", ""GGA1"", ""OPTN"", ""RAB10"", ""BLZF1"", ""VAMP5"", ""GCC2"")"
"1769","GOBP_HAIR_CELL_DIFFERENTIATION","0.260590500641849","0.81781914893617","0.0905428948469474","0.590408451795395","1.1420321231875","52","c(""SLC4A7"", ""RBPJ"", ""TRIOBP"", ""PAFAH1B1"", ""WDPCP"", ""HES1"", ""PLS1"", ""ERCC2"", ""ERCC3"", ""CTNNB1"", ""DLL1"", ""GSDME"", ""SEC24B"", ""FGF2"", ""WHRN"")"
"1770","GOBP_HEART_FIELD_SPECIFICATION","0.262798634812287","0.81781914893617","0.158514105424824","-0.618691611034872","-1.14807565944275","18","c(""DKK1"", ""EXT1"", ""MEF2C"")"
"1771","GOBP_HEART_MORPHOGENESIS","0.270010672358591","0.81781914893617","0.0785029047348687","0.485761148898751","1.08867957523918","257","c(""HIF1A"", ""YAP1"", ""RTN4"", ""NIPBL"", ""JUN"", ""NRP2"", ""RBPJ"", ""TGFB1"", ""SMAD4"", ""PKD2"", ""VEGFA"", ""MSX1"", ""SMAD2"", ""CHD7"", ""NSD2"", ""DLC1"", ""TP53"", ""NRP1"", ""NPHP3"", ""ARID2"", ""AHI1"", ""TGFBR2"", ""TBX3"", ""SNAI2"", ""IFT57"", ""SOS1"", ""ASXL1"", ""LEMD2"", ""SMAD3"", ""NOTCH2"", ""PLXND1"", ""PDCD4"", ""MTOR"", ""HES1"", ""MDM4"", ""ZFPM1"", ""MIB1"", ""HEG1"", ""SUFU"", ""FLNA"", ""ROBO1"", ""IFT172"", ""STIL"", ""BMP7"", ""PSEN1"", ""MED1"", ""SIX1"", ""MIR17HG"", ""SRF"", ""GAA"", ""OVOL2"", ""APC"", ""EGLN1"", ""COL5A1"", ""CTNNB1"", ""PARVA"", ""WNT5A"", ""PTCD2"", ""CLUAP1"", 
""PPP1R13L"", ""MEGF8"", ""TGFBR1"", ""DLL1"", ""TBX1"", ""FOXF1"", ""ACVR1"", ""MKKS"", ""BBS7"", ""BMPR2"", ""SHOX2"", ""CERT1"", ""SLIT2"", ""DCHS1"", ""SEC24B"", ""HTR2B"", ""RBP4"", ""EDNRA"", ""MESP1"", ""SNAI1"", ""FZD1"", ""SMO"", ""GSK3A"", ""SOX18"", ""MDM2"", ""ATF2"", ""INSR"", ""ARL13B"", ""TAB1"", ""ALPK2"")"
"1772","GOBP_INTERLEUKIN_1_PRODUCTION","0.270588235294118","0.81781914893617","0.0835990603684159","0.526053166735628","1.10874658009293","113","c(""CARD8"", ""ERRFI1"", ""HDAC2"", ""APP"", ""ARG2"", ""TMED10"", ""HK1"", ""IFI16"", ""HSPB1"", ""SPHK1"", ""S100A13"", ""SMAD3"", ""SERPINB1"", ""EGR1"", ""F2R"", ""WNT5A"", ""PANX1"", ""NOD1"", ""NLRP1"", ""JAK2"", ""NLRP3"", ""PYCARD"", ""CASP8"", ""MALT1"", ""LPL"", ""GIT1"")"
"1773","GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT","0.27061556329849","0.81781914893617","0.0828962134571565","0.514598041351886","1.10331377897507","146","c(""GREM1"", ""YAP1"", ""GREB1L"", ""ARG2"", ""FOXD1"", ""SDC1"", ""BASP1"", ""SMAD4"", ""PKD2"", ""VEGFA"", ""SMAD2"", ""ADAMTS16"", ""AHI1"", ""HOXB7"", ""ASXL1"", ""SMAD3"", ""NOTCH2"", ""HES1"", ""GLI3"", ""MYO1E"", ""KANK2"", ""HS3ST3A1"", ""BMP7"", ""SIX1"", ""WNT7B"", ""CTNNBIP1"", ""SIX4"", ""MTSS1"", ""MAGED1"", ""IQGAP1"", ""LHX1"", ""BCL2"", ""CTNNB1"", ""PKD1"", ""WT1"", ""FMN1"", ""DLL1"", ""GZF1"", ""EPHA4"", ""STAT1"", ""HS2ST1"", ""SALL1"", ""SLIT2"", ""DCHS1"", ""EFNB2"", ""EDNRA"", ""SMO"", ""FGF2"", ""PODXL"", ""CITED1"", ""POU3F3"", ""SMAD5"")"
"1774","GOBP_LONG_CHAIN_FATTY_ACID_BIOSYNTHETIC_PROCESS","0.270758122743682","0.81781914893617","0.160801401070022","-0.558016526602424","-1.12718987617523","27","c(""GSTP1"", ""GPX4"", ""ACOT7"", ""GSTM4"")"
"1775","GOBP_MEMBRANE_INVAGINATION","0.26583850931677","0.81781914893617","0.0875697115548511","0.573468162849519","1.13427721054598","65","c(""ITGA2"", ""MYH9"", ""SNX9"", ""XKR6"", ""RAB31"", ""GULP1"", ""SNX3"", ""CHMP2A"", ""RHOA"", ""SPIRE1"", ""RAC3"", ""GSN"", ""FCHO2"", ""APPL2"", ""SMURF1"", ""ARHGAP12"", ""SH3BP1"", ""ABCA1"", ""HGS"", ""SPIRE2"", ""ELMO1"", ""F2RL1"", ""FNBP1L"")"
"1776","GOBP_MULTICELLULAR_ORGANISM_GROWTH","0.271990740740741","0.81781914893617","0.0824344091527096","0.515432290757419","1.10442612930028","143","c(""NIPBL"", ""APP"", ""CLIC4"", ""PTPN11"", ""RASAL2"", ""RBBP6"", ""CHD7"", ""APBA2"", ""ZFP36L1"", ""TP53"", ""GHR"", ""FKBP8"", ""SOS1"", ""FLVCR1"", ""NOTCH2"", ""MTOR"", ""PLS1"", ""ERCC2"", ""GIGYF2"", ""TBL1XR1"", ""HEG1"", ""PALB2"", ""CREB1"", ""STIL"", ""LGMN"", ""WDR48"", ""MBD5"", ""APBA1"", ""SOCS2"", ""PLEKHA1"", ""ATN1"", ""AFG3L2"", ""PEX5"", ""BCL2"", ""CCM2"", ""WDR11"", ""ARID5B"", ""HDAC3"", ""PPP1R13L"", ""ATM"", ""ATRN"", ""MKKS"", ""FTO"", ""EP300"", ""RC3H2"", ""SELENOM"", ""FXN"", ""HTRA2"", ""RAI1"")"
"1777","GOBP_MYOBLAST_DIFFERENTIATION","0.267220902612827","0.81781914893617","0.0847985102819124","0.533855867439133","1.11825031965285","108","c(""ITGB1"", ""BRD7"", ""GREM1"", ""BTG1"", ""ARID1B"", ""RBPJ"", ""SDC1"", ""TGFB1"", ""LGALS1"", ""DDX17"", ""ZFP36L1"", ""IFRD1"", ""REST"", ""ARID2"", ""SMARCE1"", ""SMARCA4"", ""TBX3"", ""EPAS1"", ""DDX5"", ""BCL9L"", ""DDIT3"", ""SRF"", ""DLL1"", ""MBNL3"", ""TCF7L2"", ""TMEM182"", ""RB1"", ""MAP3K5"", ""IGFBP3"", ""DPF3"", ""FLOT2"", ""SMARCC1"", ""BCL9"", ""SMARCA2"", ""MAML1"", ""LRRC8A"")"
"1778","GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY","0.261299435028249","0.81781914893617","0.0959206777921745","0.7235212370468","1.17050527094812","15","c(""FEZ2"", ""PINK1"", ""SCFD1"", ""MTM1"", ""FEZ1"", ""TMEM39A"", ""SMCR8"")"
"1779","GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGY","0.259756097560976","0.81781914893617","0.0878312634480124","0.545669918521569","1.11683916502251","87","c(""FEZ2"", ""EIF4G3"", ""EIF4G2"", ""TP53"", ""FOXK2"", ""MCL1"", ""PINK1"", ""SCFD1"", ""GOLGA2"", ""MTOR"", ""SLC7A5"", ""TAB2"", ""MTM1"", ""RNF5"", ""CLEC16A"", ""KLHL22"", ""FEZ1"", ""TMEM39A"", ""MET"", ""IL10RA"", ""EIF4G1"", ""RPTOR"", ""SIRT2"", ""KDM4A"", ""BCL2"", ""EIF4E"", ""DAPL1"", ""FOXK1"", ""LEPR"", ""HGF"", ""PTPN22"", ""TIGAR"", ""SMCR8"", ""TSPO"", ""VHL"", ""HTR2B"", ""TLK2"", ""TBC1D14"", ""HMOX1"")"
"1780","GOBP_NEGATIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY","0.261154855643045","0.81781914893617","0.0916795246008379","0.610050280366336","1.14892870326559","43","c(""ANK3"", ""PPP3R1"", ""CALM1"", ""PKD2"", ""UBQLN1"", ""PPP3CA"", ""GNB5"", ""PPP3CB"", ""PPP3CC"", ""GSTO1"", ""FMR1"", ""CRBN"", ""GEM"", ""FKBP1B"")"
"1781","GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION","0.269372693726937","0.81781914893617","0.0862865626267245","0.554529106987812","1.11593469924803","76","c(""PRKDC"", ""BRD7"", ""CDKN1A"", ""INHBA"", ""PKD2"", ""WAC"", ""TP53"", ""RBL2"", ""CDC73"", ""CACNB4"", ""GIGYF2"", ""KANK2"", ""RPL26"", ""TRIAP1"", ""APC"", ""FBXO31"", ""BCL2"", ""SDE2"", ""SLFN11"", ""NACC2"", ""ATM"", ""CASP2"", ""ACVR1"", ""CTDSP2"", ""E2F7"", ""PRMT2"", ""RB1"", ""CRADD"", ""CRLF3"", ""CTDSP1"", ""MDM2"", ""PTEN"", ""DCUN1D3"", ""BTN2A2"", ""GPNMB"", ""MEN1"", ""PML"", ""CHEK2"", ""CDK2"", ""FBXO7"")"
"1782","GOBP_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY","0.272606382978723","0.81781914893617","0.0899860794997137","0.645119544911583","1.15693198675809","32","c(""ERRFI1"", ""PTPN12"", ""EGFR"", ""TSG101"", ""ITGA1"", ""SOCS4"", ""PTPRJ"", ""RNF115"", ""SNX6"", ""VPS25"", ""PTPN3"", ""LGMN"", ""PSEN1"", ""CBL"", ""ZGPAT"", ""CADM1"", ""RAB7A"", ""SOCS5"", ""MVP"")"
"1783","GOBP_NEGATIVE_REGULATION_OF_JUN_KINASE_ACTIVITY","0.26530612244898","0.81781914893617","0.157402899305283","-0.646968331516559","-1.15896730632734","15","c(""GSTP1"", ""SFRP1"", ""DNAJA1"")"
"1784","GOBP_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY","0.269858541893362","0.81781914893617","0.0795564677235957","0.493943030405382","1.0973110740693","223","c(""IL1B"", ""ERRFI1"", ""SMYD3"", ""SPRED1"", ""SH2B3"", ""GADD45A"", ""CDKN1A"", ""HSPB1"", ""GGNBP2"", ""TSG101"", ""LATS2"", ""PRKAR1A"", ""IBTK"", ""CHORDC1"", ""SPRY2"", ""DTNBP1"", ""SOCS4"", ""PTPRJ"", ""IPO7"", ""HYAL2"", ""TAF7"", ""SNX6"", ""VPS25"", ""PAQR3"", ""PDCD4"", ""CHP1"", ""CSK"", ""PKIG"", ""GSKIP"", ""PRKAR2A"", ""SIRT1"", ""NF1"", ""ABL1"", ""HNRNPU"", ""HEG1"", ""YWHAG"", ""BMP7"", ""NF2"", ""PSEN1"", ""TRIB1"", ""CBL"", ""RTRAF"", ""PRKN"", ""EPHB2"", ""SHB"", ""COX11"", ""LATS1"", ""ZGPAT"", ""LRP5"", ""PPARG"", ""PRKCD"", ""TRIM27"", ""GNAQ"", ""APC"", ""LRP6"", ""UBASH3B"", ""IRS2"", 
""PKIA"", ""DDR2"", ""PAK2"", ""TRIB3"", ""CAMK2N1"", ""PIK3CB"", ""PKN1"", ""FOXA2"", ""RB1"", ""PTPN22"", ""MIDN"", ""PIP4K2A"", ""HIPK3"", ""SMCR8"", ""SOCS5"", ""MVP"", ""PYCARD"", ""DUSP10"")"
"1785","GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE","0.262527233115468","0.81781914893617","0.0810802057550866","0.49623396577816","1.10240410032645","222","c(""TPR"", ""PRKDC"", ""BRD7"", ""IER3"", ""NAE1"", ""UIMC1"", ""BTG1"", ""CDKN1A"", ""CDK1"", ""SYF2"", ""INHBA"", ""BABAM2"", ""MRE11"", ""PKD2"", ""WAC"", ""XPC"", ""NOP53"", ""ZFP36L1"", ""TP53"", ""RBL2"", ""BTG3"", ""ZW10"", ""NABP1"", ""NBN"", ""VPS4A"", ""ZWINT"", ""CDC73"", ""CACNB4"", ""CCNG1"", ""GIGYF2"", ""KANK2"", ""ABL1"", ""MUS81"", ""ZWILCH"", ""BUB1B"", ""TAOK3"", ""PTPN3"", ""INIP"", ""IK"", ""BMP7"", ""RPL26"", ""KLHL22"", ""FBXO5"", ""CLSPN"", ""TRIAP1"", ""MAD1L1"", ""APC"", ""FBXO31"", ""BCL2"", ""CTNNB1"", ""PPP1R10"", ""STK33"", ""BRCA1"", ""ZFP36L2"", ""NUF2"", ""INTS3"", ""CDCA8"", 
""SDE2"", ""SLFN11"", ""CHMP4C"", ""NACC2"", ""ATM"", ""ANGEL2"", ""CASP2"", ""DYNC1LI1"", ""BLM"", ""MRNIP"", ""TOPBP1"", ""ACVR1"", ""CTDSP2"", ""EME2"", ""MIIP"", ""E2F7"", ""FANCD2"", ""PRMT2"", ""TTK"", ""CHEK1"", ""RB1"", ""HUS1"", ""GEN1"", ""GPR132"", ""EME1"", ""FZR1"", ""CRADD"", ""TRIM39"", ""CRLF3"", ""CTDSP1"", ""TOM1L1"", ""SPC25"", ""MDM2"", ""PTEN"", ""ZNF207"", ""ATF2"", ""DCUN1D3"", ""KNTC1"")"
"1786","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_ACETYLATION","0.266106442577031","0.81781914893617","0.0943563635421779","0.680606999933966","1.1592374985739","23","c(""HDAC2"", ""HINT2"", ""GSK3B"", ""TAF7"", ""CTBP1"", ""SIRT1"", ""BRCA1"")"
"1787","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MATURATION","0.267567567567568","0.81781914893617","0.0919686140000427","0.653854170777485","1.15788235543126","29","c(""CARD8"", ""SERPINE1"", ""SERPINE2"", ""GLG1"", ""NOL3"", ""XIAP"", ""CAST"", ""PLAU"")"
"1788","GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS","0.269946808510638","0.81781914893617","0.0905428948469474","0.64595635779134","1.15843269402259","32","c(""PICALM"", ""APP"", ""ATXN2"", ""ARF6"", ""WDR54"", ""ITGAV"", ""RABGEF1"", ""PSEN1"", ""SDCBP"", ""SH3GL3"", ""ANKRD13D"", ""DLG4"", ""RIN3"", ""LRRTM2"", ""NECAB2"")"
"1789","GOBP_NEUROEPITHELIAL_CELL_DIFFERENTIATION","0.261410788381743","0.81781914893617","0.176694268938498","-0.541051325444799","-1.12263498539418","34","c(""CDH2"", ""TUBB"", ""BCCIP"", ""JAG1"", ""GATA2"", ""DLG5"", ""FAM20C"")"
"1790","GOBP_P38MAPK_CASCADE","0.27120822622108","0.81781914893617","0.0883594442500905","0.584118670305804","1.12900229405129","53","c(""IL1B"", ""SASH1"", ""GADD45A"", ""STK39"", ""SPHK1"", ""VEGFA"", ""MAP3K7"", ""ZFP36L1"", ""PHLPP1"", ""MAP3K4"", ""ULK4"", ""RELL1"", ""MFHAS1"", ""MINK1"", ""PJA2"", ""MAPKAPK2"", ""HGF"", ""GADD45G"", ""PTPN22"", ""MAP3K5"", ""DUSP10"", ""CYLD"", ""GADD45B"")"
