"ranks","gene","z"
0.110571059457827,"UBASH3B",0.111025006523067
0.110570685751075,"ZNF215",0.111024628190857
0.110566838656234,"PPTC7",0.111020733481435
0.110549586952395,"CDON",0.111003268298598
0.110538496716555,"MCRIP1",0.110992040863669
0.110535944722851,"RNF213-AS1",0.110989457302785
0.110535246002755,"MROH7",0.110988749940049
0.110522640464522,"TBC1D22A",0.1109759884998
0.11050698644275,"AC090061.1",0.110960140923272
0.110500056721038,"RBL2",0.110953125536474
0.110499423182835,"SLC39A6",0.110952484167026
0.110494529835531,"ERCC6L2",0.110947530335511
0.11048111413692,"PTK7",0.110933948839994
0.110481006909068,"MYNN",0.110933840287139
0.110479376263614,"CKLF",0.110932189492294
0.110478181806969,"AC007336.1",0.110930980276492
0.11046558555508,"AC068888.1",0.110918228400232
0.110464758948665,"CHRFAM7A",0.110917391582504
0.110455200323192,"INAVA",0.110907714887737
0.110451242619968,"PHTF1",0.110903708304543
0.110443144143672,"SPG11",0.110895509818336
0.11044069812523,"SHD",0.11089303359638
0.110426496366812,"ZNF579",0.110878656500953
0.110420235656054,"TENT4A",0.110872318509033
0.110418583017848,"ATG16L1",0.110870645472418
0.110410491035623,"FRMD8",0.110862453620293
0.110402722886497,"PTCD3",0.110854589611902
0.110392680726384,"KMT2E",0.110844423551375
0.11038881424442,"CHRD",0.110840509370747
0.11038224883511,"GMCL1",0.110833862975338
0.110358488415433,"GARS",0.110809809545966
0.110358197978019,"DNAJC10",0.110809515527714
0.110351075353408,"SPAG5",0.110802305093383
0.110349914185092,"ZNF720",0.110801129610944
0.110348858717807,"MAP4K5",0.110800061132814
0.110342764299412,"RNF123",0.11079389159288
0.110342762799895,"HELB",0.11079389007488
0.110332581632078,"THRA",0.110783583429823
0.110332241534073,"ADORA2B",0.110783239140704
0.110321853958429,"TIAM2",0.110772723568916
0.110316956008356,"DROSHA",0.11076776527456
0.110315018883883,"COQ4",0.110765804285603
0.110311729318382,"MIR29B2CHG",0.110762474196107
0.11030075162725,"RAB20",0.11075136128905
0.110285864538501,"AC109129.1",0.110736290874527
0.110275058841199,"ZC3H4",0.110725352142774
0.110271395524781,"AL360091.3",0.110721643731388
0.110268946266516,"CLK2",0.110719164324752
0.110264165714756,"HMGXB3",0.110714324932205
0.110250069808356,"UBTD2",0.110700055558277
0.110245947288919,"AC012510.1",0.110695882314635
0.110242974280218,"ZBED5",0.110692872727895
0.110235379195404,"SELENOP",0.110685184206976
0.110228054721406,"PIGF",0.110677769638322
0.110227627991028,"KLHL2",0.110677337659323
0.110224594710763,"RUBCN",0.11067426707205
0.110207936736591,"ZCCHC3",0.110657404254692
0.110199376251575,"ZNF574",0.110648738525733
0.110199047341727,"TOM1",0.110648405572546
0.110190577459214,"ERI3",0.110639831576889
0.110189037693745,"ZMYND11",0.110638272886119
0.11018841301447,"TMEM167B",0.110637640529045
0.110177786244733,"AL157871.4",0.110626883161473
0.110160509129032,"TMEM52",0.110609393772845
0.110158118720564,"AMY2B",0.110606974000256
0.110153618824343,"ZNF429",0.110602418830165
0.110127208243711,"NELFCD",0.110575683930855
0.110125634086665,"LINC01089",0.110574090448326
0.110117411228268,"USP39",0.110565766649302
0.110117283641788,"CDC16",0.11056563749674
0.110110579264753,"DENND1A",0.110558850830851
0.110108916358065,"YTHDC2",0.110557167515383
0.110107376647358,"ABCF2",0.110555608908432
0.110101323403374,"AC022031.2",0.110549481380625
0.110092717966605,"NEK1",0.110540770354423
0.110075988376347,"CUL9",0.110523835538501
0.110075000181943,"MBD2",0.110522835223667
0.110074425305699,"ZNHIT3",0.110522253296537
0.110062100871353,"ASH2L",0.110509777720303
0.110055878113379,"THAP12",0.110503478661954
0.110052204248723,"VPS4B",0.11049975975429
0.110050682381245,"NAA35",0.110498219229018
0.110049296795911,"EPM2A",0.110496816657135
0.110046352844276,"RAB13",0.110493836615637
0.110039914369854,"MRTFA",0.110487319218855
0.1100394632555,"SPRY1",0.110486862575124
0.1100139026363,"SMAD6",0.110460988730498
0.110008348237174,"CDC7",0.110455366286032
0.110000602477732,"PHKG2",0.11044752564714
0.109999170028008,"FBXO31",0.110446075652517
0.109995300092454,"NTN4",0.110442158319618
0.109984333375074,"YRDC",0.110431057304827
0.109978884308909,"ACSL6",0.110425541519981
0.109973803006696,"RASSF3",0.110420398008039
0.109964332014202,"COCH",0.110410811078934
0.109953726552071,"SMARCC2",0.110400075816878
0.109951187867302,"NDUFS2",0.110397506064983
0.109949183896103,"SLC24A2",0.110395477571235
0.109944569728599,"AL162411.1",0.110390806943711
0.109942232757901,"CRISPLD1",0.11038844137913
0.109939932593546,"BANP",0.110386113072434
0.109934357848287,"SPOUT1",0.110380470125526
0.109921412668503,"ASPN",0.110367366600917
0.109883907606613,"DTWD2",0.110329402991976
0.109873132698677,"LRP11",0.11031849640567
0.10986826135771,"FBXO24",0.110313565541429
0.109859458332519,"SOCS2",0.110304654964977
0.10985517077327,"SLC39A7",0.110300315028645
0.109847697025664,"SEC22B",0.110292749991178
0.109841203147593,"ALMS1-IT1",0.110286176802303
0.109840676022326,"MAEA",0.110285643239585
0.10983807185888,"NADK2",0.110283007274037
0.109833018937071,"SPINDOC",0.110277892650188
0.109819826287867,"NUP188",0.110264538930513
0.10981319433667,"AGO1",0.110257826023904
0.109813041443116,"VGLL4",0.110257671264114
0.109806172844695,"HOXC6",0.110250718832228
0.109799343708238,"RALGAPB",0.110243806354476
0.109795968160786,"MFSD14C",0.110240389616452
0.109787444121802,"TSPAN7",0.110231761573147
0.109766366635774,"ANKRD28",0.110210426984654
0.109763281731136,"HOXD13",0.110207304458836
0.109745527994503,"NKTR",0.11018933425257
0.109737323992305,"WARS2-IT1",0.110181030243693
0.109725898963324,"SLC2A1-AS1",0.110169465968974
0.109723618674015,"MICB",0.110167157891513
0.109722430617703,"NGRN",0.110165955357726
0.109722014444739,"SCP2",0.110165534113417
0.109720074109318,"MFSD10",0.110163570134224
0.1097063925449,"PPM1M",0.11014972187844
0.109667422284155,"VDR",0.110110277048353
0.109666718720977,"MAML3",0.110109564920509
0.109666689028654,"PRR5",0.110109534866735
0.109661676074577,"AC113414.1",0.110104460891855
0.109650823345983,"TBP",0.110093476076424
0.109645744585973,"SLC39A9",0.110088335512721
0.109640956576447,"HECA",0.110083489242967
0.109632478615939,"ZNF3",0.110074908135749
0.109621670375411,"RYK",0.110063968420681
0.109618188347706,"PSME2",0.11006044404218
0.109615185719471,"LRRC3",0.110057404896119
0.109612444390516,"CNOT6",0.110054630229016
0.10959903311271,"SAC3D1",0.110041055876843
0.109593636964782,"RHOBTB3",0.110035594125876
0.109574667782784,"RNPEPL1",0.110016394380151
0.109564466653347,"AF127577.2",0.110006069292983
0.10956266376662,"MRPL38",0.110004244501135
0.1095522017043,"SLC30A7",0.10999365533889
0.109550446815673,"KIAA0100",0.109991879133143
0.109549041962316,"ITPRIPL2",0.10999045721514
0.109538227393311,"USP11",0.109979511297222
0.109537989367727,"DRICH1",0.109979270380981
0.109501697918379,"AC138627.1",0.1099425383457
0.109492111957449,"AC007780.1",0.109932836058496
0.109471308289788,"AC024267.4",0.109911780007857
0.109468668818015,"SLC25A42",0.109909108521854
0.109464642566637,"AP1AR",0.109905033438968
0.1094571429106,"SART1",0.109897442834685
0.109444462501355,"AKAP6",0.109884608678951
0.109436900657338,"POLK",0.109876955166808
0.109433028988455,"LINC02693",0.109873036568749
0.109413765840882,"FAM199X",0.109853539979152
0.109400290253697,"EN2",0.109839901136414
0.109379376378787,"FXYD5",0.109818733972347
0.109377577892995,"NUDT19",0.109816913709565
0.109373924776272,"C1orf52",0.109813216361261
0.10936873024317,"INTS8",0.109807958938409
0.109357245776845,"CLYBL",0.109796335452128
0.109355785399613,"IL6ST",0.109794857399086
0.109344995723172,"MAML2",0.109783937143603
0.109343042357379,"AL442636.1",0.109781960140535
0.109342717257598,"RCCD1",0.109781631106872
0.109332259187458,"ZFP64",0.10977104650109
0.109325040261743,"ZCCHC10",0.109763740245501
0.109318655198495,"PER3",0.109757277949633
0.10930319998976,"PRKACA",0.109741635835167
0.109285835823455,"ASB3",0.109724061741184
0.10927964506588,"BMERB1",0.10971779615549
0.10927872198736,"ZNF287",0.10971686192039
0.109278498963166,"SCYL1",0.109716636200693
0.109273312195018,"ORMDL1",0.109711386747653
0.109271227963545,"GPALPP1",0.109709277328815
0.109263301223064,"TRAPPC10",0.109701254804729
0.109262662867376,"AC083870.1",0.109700608736016
0.109256839392527,"ATXN7L2",0.109694714902389
0.109247548248069,"SLC39A3",0.10968531151875
0.1092461250449,"AMMECR1",0.109683871124663
0.109241624208495,"TMEM161B-AS1",0.10967931592549
0.109240590501934,"NAV3",0.109678269734079
0.109229518524175,"LINC01023",0.109667064046729
0.109227017752886,"OBSL1",0.109664533078932
0.109220731569994,"HNRNPLL",0.10965817099733
0.109217992245354,"CTC1",0.10965539860114
0.109214417936081,"BAG4",0.109651781142167
0.109212028272339,"PAQR6",0.109649362631571
0.109199257670066,"PDPN",0.109636437890484
0.109166237142381,"AC132807.2",0.109603018980234
0.109165340489616,"PRICKLE1",0.109602111513029
0.109154532212953,"MED19",0.109591172892953
0.109111203497199,"ADAMTS6",0.10954732191277
0.109104163248617,"GDPGP1",0.109540196843901
0.109075124560362,"FBXO7",0.109510808417191
0.109075001338851,"LRRC23",0.109510683712017
0.109056181666265,"MTX2",0.109491637478708
0.109056040246891,"MTG2",0.109491494357156
0.109055152199392,"MATN1-AS1",0.109490595620876
0.109051458129013,"APMAP",0.109486857089553
0.109046725522163,"CLIC2",0.109482067526636
0.109035150270304,"FAM192A",0.109470352989799
0.10903275510322,"FRMD5",0.109467929005412
0.109032385102924,"GLT8D1",0.109467554553594
0.109025397958766,"ADCY1",0.109460483351947
0.109014022117617,"NDUFS1",0.109448970679261
0.109004674222371,"AC068587.4",0.109439510366763
0.108998967001408,"RITA1",0.109433734520681
0.108995924933081,"B4GALT4-AS1",0.109430655876698
0.108995624156882,"PIGQ",0.109430351484293
0.108986302900139,"ISCA2",0.109420918168913
0.108978242980297,"CMAS",0.109412761369658
0.108966219531273,"PTGES2",0.109400593426957
0.108960740566524,"MPC1",0.109395048628595
0.108960489676225,"FECH",0.109394794723834
0.108927631356647,"TFDP2",0.109361541730853
0.108925411422765,"ORAI2",0.109359295141214
0.108923386776147,"C6orf89",0.109357246184701
0.10891679632163,"ANK2",0.109350576605049
0.108915208844216,"KDM3B",0.109348970069797
0.108914809936413,"ZNF384",0.109348566373151
0.1089112827909,"SLC5A6",0.109344996886198
0.10890699156764,"DCK",0.10934065415291
0.108901783482125,"CDC42BPB",0.109335383557257
0.108898569082667,"PTER",0.109332130579934
0.108897366538344,"DSP",0.109330913603773
0.108884810568624,"TRIM23",0.109318206968053
0.108876185427401,"ERC2",0.10930947834938
0.108857389798288,"TSHZ2",0.109290457283017
0.108831399520108,"BAIAP2",0.109264155403783
0.108831061860261,"SLC6A16",0.109263813696676
0.108823326286165,"FBXL8",0.10925598540937
0.108815412293423,"AC011603.2",0.109247976578818
0.108805341663845,"TPH1",0.109237785287426
0.108804538898881,"AL139407.1",0.109236972905062
0.108801953017454,"JADE1",0.109234356044861
0.108787883994274,"AC130650.2",0.109220118501356
0.10878643759797,"MARCH7",0.109218654782456
0.108775832392603,"PNRC1",0.109207922579331
0.108774736059876,"BROX",0.109206813119405
0.108768070901864,"AL049838.1",0.10920006816031
0.10876571565881,"APBA2",0.109197684720599
0.108763607911033,"GPRIN3",0.109195551740193
0.108752862430652,"AL096794.1",0.109184677637074
0.108736729160516,"MARCH9",0.109168351300984
0.108729493122843,"RTKN",0.109161028688877
0.10872739679755,"PHYHD1",0.109158907284608
0.108719588678613,"TRIM62",0.109151005763385
0.108715775816836,"AP005230.1",0.109147147296324
0.108715179576918,"ZFAND3",0.109146543925129
0.108694840511903,"NECAB2",0.109125961643839
0.108671426391359,"AC007314.1",0.109102267649274
0.108654821286516,"TEPP",0.109085464133992
0.10865446492245,"AC078846.1",0.10908510351249
0.108648753304696,"CDC45",0.109079323662613
0.108624339776056,"TANK",0.109054618566921
0.108623991645342,"TBPL1",0.109054266279494
0.108607095486215,"WRAP73",0.109037168411063
0.108587447117069,"PFKL",0.109017285556104
0.108576716714262,"CAHM",0.109006427131729
0.108554094069488,"FAM104B",0.108983534666116
0.10855406288204,"AC103591.3",0.108983503106773
0.108552869324156,"ATRIP",0.108982295316463
0.108550579101593,"MNX1-AS1",0.108979977785326
0.108545206490139,"AP5S1",0.108974541115521
0.1085342502787,"MCM5",0.108963454291622
0.10852652099881,"CBR4",0.108955632884594
0.108516412179973,"MARCH8",0.108945403596363
0.1085152536752,"TAF4B",0.108944231286841
0.108504344199807,"SS18L2",0.108933191828712
0.108502062821012,"SIGIRR",0.108930883271398
0.108479806619567,"ATP1B1",0.108908361988076
0.108458919183696,"ETNK2",0.108887225873073
0.108451486534971,"FREM2",0.108879704756987
0.108440900522243,"MAPK9",0.108868992765053
0.108438951197162,"PITPNA-AS1",0.108867020244677
0.108435792003674,"ITPRID2",0.108863823461288
0.108426617290381,"PARP2",0.108854539594545
0.108410480134597,"CACNA2D1",0.108838210497051
0.108404539767028,"STK35",0.10883219948696
0.108384674407915,"PSPN",0.108812097946996
0.108370344136933,"AC084036.1",0.108797597356654
0.108365809574844,"CEP192",0.108793008909494
0.108354367381598,"RARB",0.108781430766752
0.108339702977299,"MLF1",0.108766592170989
0.108339419358168,"FAM189A1",0.108766305183352
0.10833635852817,"ZNF41",0.108763208001426
0.108331844602816,"ZNF44",0.108758640470258
0.10832522082244,"EPN1",0.108751938036344
0.108321937023995,"DGLUCY",0.108748615248312
0.108318310542265,"TMEM41B",0.108744945710987
0.108312984492797,"AC006064.2",0.108739556433002
0.108307570471565,"TIAM1",0.108734078145341
0.108305436357419,"CNTLN",0.108731918700259
0.108302019135265,"DACT3",0.108728460919382
0.108297200054157,"CHMP7",0.108723584645405
0.108280722454176,"GPR160",0.108706911528129
0.108279359361668,"FAXDC2",0.10870553226435
0.108270976775022,"NCF2",0.108697050238572
0.108262318751494,"RHBDD3",0.108688289524875
0.108251934079014,"AC005037.1",0.108677781704892
0.108250754430149,"MARCH1",0.108676588068574
0.108246196058027,"CNTN4",0.108671975649358
0.108241598974391,"ESR2",0.108667324064303
0.108240868924135,"ESYT1",0.108666585359257
0.108226335767738,"RIMKLA",0.108651879935993
0.108225777636194,"SEMA4F",0.108651315189642
0.108222518163124,"TMBIM4",0.108648017087664
0.108215873746623,"CEP162",0.108641293933656
0.108208421342042,"SMIM18",0.108633753228405
0.108204763494353,"NEIL3",0.108630052044791
0.108200518723801,"SGTB",0.10862575698853
0.108198977823627,"AL033530.1",0.108624197835056
0.108198626333965,"DENND1B",0.108623842181768
0.108194088926301,"SECISBP2L",0.108619251027984
0.108182992079905,"STARD13",0.108608022757371
0.108168895760864,"FAM120AOS",0.108593759529541
0.108158778673452,"LINC00294",0.108583522676935
0.108150252316534,"DGCR6L",0.108574895403354
0.108146608225635,"FSD1L",0.108571208186461
0.10814272146519,"WDR92",0.108567275431388
0.10813322164897,"AL359764.1",0.108557663211592
0.108132569394917,"LRR1",0.108557003240682
0.108122696441612,"CDKL5",0.108547013491373
0.108114880266273,"HECW2",0.108539104866804
0.108108524021134,"CADM2",0.108532673450369
0.108106000200391,"SLC16A9",0.108530119784472
0.108105112767042,"CERK",0.108529221857217
0.108104456550427,"FAM221A",0.108528557880947
0.108094567451768,"RRAS2",0.108518551856848
0.108082152696944,"PDE12",0.108505990344702
0.108074731821171,"B3GAT2",0.108498481761547
0.10807386336216,"ZNF829",0.10849760303901
0.10806931206968,"CDCP2",0.108492997961676
0.108065534650985,"TTC1",0.108489175906854
0.108043154977511,"GALNT12",0.108466531847193
0.108035834575045,"CENPH",0.108459124987923
0.108033495913013,"AC026124.1",0.108456758707879
0.108027832789612,"INPP5E",0.108451028711847
0.108027529357673,"POLR2J3",0.108450721697051
0.107998399711654,"TRIM45",0.108421248189497
0.107969108667347,"FIGN",0.10839161156762
0.107967193587222,"BLZF1",0.108389673899866
0.107965470084447,"HUS1",0.108387930069736
0.107941003561761,"SNHG9",0.108363175054545
0.107932456542446,"PCTP",0.108354527285803
0.107916020879225,"FARSB",0.108337897929808
0.107914547549301,"TMEM158",0.108336407239742
0.107910265826863,"SHB",0.108332075068794
0.107896786215875,"NKX2-8",0.108318436663522
0.107891485660202,"NEK4",0.108313073676543
0.107873507303247,"METTL2A",0.108294883612102
0.107864117516664,"BTD",0.108285383282719
0.107863802853247,"YIPF4",0.108285064915213
0.107862959816505,"ATRAID",0.108284211954694
0.107855154354227,"MORC2-AS1",0.10827631461815
0.107853053591044,"ECPAS",0.108274189130212
0.107849795456536,"GSTA4",0.108270892651292
0.107842216719957,"CYFIP1",0.108263224730965
0.107833550682591,"ZNF296",0.10825445673044
0.107819019055402,"BMPR2",0.108239754163746
0.107798764445642,"NRP2",0.108219261371235
0.107797788766,"CREG1",0.108218274220438
0.107790957046091,"IVD",0.10821136218526
0.107780897743201,"AL355075.4",0.10820118464164
0.107776553781814,"FAM120C",0.108196789626644
0.107772182829321,"TAF8",0.108192367307524
0.107750572116566,"CHRAC1",0.108170502691599
0.107744000228866,"DUSP22",0.108163853611552
0.10773996431574,"DPH7",0.108159770297955
0.107738869751555,"TET2",0.108158662879094
0.107735244109912,"TTC19",0.108154994659422
0.107732884222825,"AL356124.1",0.10815260706036
0.107706782445126,"ZNF197",0.108126198853379
0.107704614985575,"TBC1D31",0.108124005955073
0.107702089355273,"INTS13",0.108121450683591
0.107686170205422,"GBA",0.108105344736554
0.107685747642723,"TANGO2",0.108104917216215
0.107685047619966,"PLRG1",0.108104208980657
0.107683461418015,"PRRG1",0.108102604169477
0.10768297543537,"RUSC1",0.108102112485423
0.107679226770468,"NIT2",0.108098319844012
0.107672076363422,"PEX14",0.108091085562372
0.107671472444218,"AL133346.1",0.108090474559685
0.107669420769154,"LDLRAD4",0.108088398820735
0.107637761554721,"FBXO45",0.108056368396239
0.10761806620156,"ZFP28",0.108036442222911
0.10761795315491,"AC146507.3",0.108036327851655
0.10761538412909,"CRTC2",0.10803372872444
0.107608149844789,"YOD1",0.108026409683504
0.107607808160592,"CDK11A",0.108026063996432
0.107582766426679,"CREB1",0.108000728965301
0.107578588509231,"MAVS",0.107996502128121
0.107567007963035,"ZNF619",0.107984786004027
0.107565046713302,"ARL5B",0.107982801796115
0.107552151695405,"TTC39C",0.107969755851614
0.107550417139393,"SEC22A",0.107968000996705
0.107549700801618,"PCSK4",0.107967276276076
0.10753734987504,"ZBED6CL",0.107954780832068
0.107518461006236,"AL009177.1",0.107935671010723
0.107496956015151,"SRD5A1",0.107913914560601
0.107489552048438,"PDK3",0.107906424042451
0.107487084736182,"MYADM",0.107903927890307
0.107484251054326,"LACTB2",0.107901061087797
0.107480337018797,"REXO5",0.107897101307125
0.107471527208691,"PIK3CB",0.107888188545027
0.107465386073744,"TENM4",0.107881975654493
0.107465332064771,"SNX25",0.107881921014493
0.107458318087156,"INTS14",0.107874825092864
0.107434201471058,"HK1",0.107850426805891
0.107428046385968,"SLX4IP",0.107844199852756
0.107413841741952,"VPS37C",0.107829829384177
0.107406163114345,"AC092835.1",0.107822061134989
0.107403935774417,"AC009404.1",0.10781980780095
0.107390389638717,"CAMLG",0.10780610359892
0.107389473898857,"IL10RB",0.107805177174986
0.107349909642493,"DNAJA3",0.107765151492514
0.107346016262886,"BX284613.2",0.107761212724175
0.107338069696387,"SMIM15",0.107753173527526
0.107335730479303,"ARHGAP32",0.107750807045708
0.107328531466635,"MTHFD2L",0.107743524132522
0.107324944453418,"TMEM134",0.107739895318897
0.107312542226138,"SOS1",0.107727348586983
0.107309208243442,"DKKL1",0.107723975764127
0.107278033648143,"ACVR1B",0.107692438109838
0.107269371938646,"TRIM52-AS1",0.107683675564054
0.107261712190481,"STARD3NL",0.107675926657775
0.107258505787017,"MXRA7",0.107672682936167
0.107257598021101,"IL23A",0.107671764605509
0.107251936327232,"CDK13",0.107666037023918
0.107250922452619,"AC120053.1",0.107665011351125
0.107246261858419,"RFX4",0.107660296525775
0.107220599449806,"ATAD2B",0.107634335592161
0.107195587020554,"PCGF5",0.107609032338052
0.10719508834376,"IER5",0.107608527864432
0.10717504988839,"SMIM13",0.10758825651889
0.107168191914671,"ALDH2",0.107581318860922
0.107166586132547,"KCNJ4",0.107579694422366
0.10715448988689,"KBTBD6",0.107567457657274
0.107144318542869,"THUMPD3",0.107557168179816
0.10714090974642,"RAP2C",0.107553719797526
0.107137953134581,"EID2B",0.10755072885306
0.107137596034562,"TSKU",0.107550367606471
0.107135083386784,"SLCO4C1",0.107547825783149
0.107128183459743,"TOX4",0.107540845744904
0.107114393774354,"ANKRD10-IT1",0.107526895986449
0.107109950500755,"CTNNA3",0.107522401143438
0.107103413870152,"APOL2",0.10751578865542
0.107101865144561,"PCSK7",0.107514221958285
0.107097097696629,"GATB",0.10750939919178
0.107093966999214,"GID4",0.107506232170362
0.107075792601503,"NOG",0.107487846946131
0.10705818759238,"BORCS8",0.107470037784526
0.107040684562292,"NPTX2",0.107452331851854
0.107036654573017,"TAF1B",0.107448255154732
0.107034702770744,"TYMS",0.107446280732218
0.107033106054586,"DNPEP",0.107444665511679
0.107029483704014,"RARS2",0.107441001183672
0.107021203543347,"YIPF5",0.107432625079555
0.10701706819519,"STXBP1",0.107428441820129
0.107004661763037,"OXCT1",0.107415891672149
0.106998577682842,"CRCP",0.107409737126427
0.106989659369312,"SIK2",0.107400715536063
0.106984223502342,"ARID2",0.107395216728613
0.106981924689714,"ANKRD23",0.107392891300582
0.106974674525511,"LINC02739",0.107385557202343
0.106952749439989,"TSPAN5",0.107363378363498
0.106951171604061,"PPP1R3F",0.107361782270304
0.106948031304822,"RPRD2",0.107358605636032
0.106946248954841,"PACC1",0.107356802664216
0.106943314655154,"MITD1",0.107353834416123
0.106918069104563,"FZD4-DT",0.107328296864754
0.10690981824314,"ASB14",0.107319950600596
0.106882963611989,"GOLIM4",0.107292785558902
0.106880087074741,"GDPD5",0.107289875781343
0.106875219250866,"ENDOV",0.107284951710632
0.106850548522275,"SYNGR1",0.107259995995863
0.106849080607612,"FANCE",0.107258511128645
0.106846829083461,"STX5",0.107256233603158
0.106809476349313,"GDPD1",0.107218449669146
0.106793847062773,"TMEM223",0.107202640048668
0.106790047270775,"FOXC2",0.107198796421953
0.106781010779999,"ARNTL",0.107189655698138
0.106763896877082,"SCPEP1",0.107172344440708
0.106752319203741,"ANKIB1",0.107160633291966
0.106745423113507,"FAM168B",0.107153657712764
0.106743944587319,"DLG3",0.107152162145443
0.106743542149103,"SARS2",0.107151755068905
0.106741736773162,"MTM1",0.107149928885445
0.106717458283025,"DSE",0.107125370647333
0.106713620976702,"RNF10",0.107121489137576
0.106709854661466,"SGO1",0.107117679439807
0.106694073260024,"CERS2",0.107101716293004
0.10669168960183,"WWP2",0.107099305188311
0.106676576277667,"PDP2",0.107084017871487
0.106676452432896,"DIDO1",0.107083892601154
0.106672265284207,"MSH4",0.107079657256707
0.106670405218661,"CPT2",0.10707777578229
0.106669746918807,"ZCCHC7",0.107077109905755
0.106649021856646,"C9orf78",0.107056146357568
0.106634021331825,"AL139381.1",0.107040973278204
0.106626856688117,"CWC25",0.107033726235252
0.106623893450612,"AC092747.4",0.107030728921374
0.106591163557885,"BBS5",0.106997622771787
0.106587065239621,"MUSK",0.106993477356468
0.106585044382612,"RANGAP1",0.106991433277521
0.106579807276156,"GMEB1",0.106986135994923
0.106567344469837,"AAGAB",0.106973530010755
0.106526764447547,"CAMK4",0.106932484023127
0.106526350043353,"MEGF9",0.106932064862336
0.106512681870555,"KALRN",0.106918239825034
0.106512457191506,"PRPS2",0.106918012567767
0.106510631051792,"SRRD",0.106916165473304
0.106469057358696,"COL4A6",0.106874114923309
0.106462955502674,"EDDM13",0.106867943109716
0.106460743176177,"POGLUT3",0.106865705420974
0.106447335933838,"RAB2B",0.106852144500006
0.106409899524503,"AL354733.3",0.106814279188362
0.106409834635072,"ZC3H3",0.10681421355577
0.106406775478941,"PPP1R3D",0.10681111936496
0.10639988201196,"RNF139-AS1",0.106804146958707
0.106398009578178,"ALDH9A1",0.10680225308488
0.106386620478065,"FBXL14",0.106790733591885
0.106384563318895,"NUDT12",0.106788652883478
0.106380371908635,"FLAD1",0.106784413495087
0.106377425374514,"FAM222B",0.106781433234941
0.106367579629787,"AC007390.2",0.106771474809542
0.106358203585796,"AC093425.1",0.106761991480031
0.106357620185246,"ARFGEF1",0.106761401404544
0.106354271809007,"OLFM2",0.106758014719522
0.10635282480525,"USP48",0.106756551161345
0.106350043052348,"RNF114",0.10675373758513
0.106346200291086,"MIOS",0.106749850865368
0.106342672523977,"AC010624.5",0.106746282745899
0.106330909235336,"UBL7-AS1",0.106734384922464
0.106328193484097,"GGNBP2",0.106731638115902
0.106325984178278,"ALOXE3",0.10672940354728
0.106320063277731,"UBA6",0.106723414948102
0.106314598287368,"AC021752.1",0.106717887478681
0.106312770520501,"RAPH1",0.106716038817132
0.106310122699783,"PRR11",0.106713360728323
0.106298981913861,"PLPP1",0.106702092605197
0.106297886011982,"FAM210A",0.106700984178813
0.106291758547831,"UIMC1",0.106694786691802
0.106275487720093,"PACSIN2",0.10667832996545
0.10626973650492,"UBE4A",0.106672513054856
0.106252677363917,"SORD",0.106655259091693
0.106248196879282,"PDE5A",0.106650727448635
0.106240263136386,"TGFBR2",0.106642703128527
0.106238230743966,"PLPP6",0.10664064753508
0.106226288597005,"ADAMTS7",0.106628569079206
0.106225961753864,"MED26",0.106628238505878
0.106224957249338,"RNASEH1-AS1",0.106627222537318
0.10620727071912,"ADAMTS3",0.106609334193255
0.106204003173967,"TMEM201",0.106606029370904
0.10620130257326,"PTPRJ",0.106603297962634
0.106200573383066,"CCSAP",0.10660256045435
0.106194333799331,"AL109628.2",0.106596249698547
0.106189587889211,"MTBP",0.106591449659673
0.106188170667388,"SMC5",0.106590016274891
0.106183498902862,"MOB3B",0.106585291233484
0.106179834502517,"UBE2Q2",0.106581585047575
0.106171128468061,"ISM1",0.106572779748936
0.106166330541064,"UBE2H",0.106567927124127
0.106163002083401,"ADAMTS10",0.106564560723982
0.106134864647618,"TMEM132A",0.106536102633934
0.10613356556025,"MYLK-AS1",0.106534788746316
0.106128334172216,"MRPL44",0.106529497761805
0.106126518619592,"RIOK2",0.106527661527619
0.106110174508917,"UFSP2",0.106511131267979
0.106098143870394,"ZCCHC8",0.106498963645232
0.106091191334048,"AC105339.6",0.106491931959682
0.106081636742947,"ADAMTS9",0.106482268614128
0.10607836456596,"AC019068.1",0.106478959196374
0.106071329413439,"ENPP4",0.10647184398439
0.106071204202297,"KCNJ12",0.106471717348452
0.106061247664712,"PELO",0.106461647524906
0.106057784529034,"ST6GALNAC3",0.106458144990547
0.10605710192269,"TMEM38B",0.106457454618777
0.106056854744962,"TBX3",0.106457204629144
0.106056759325878,"ANKRD13D",0.106457108124572
0.106048695965502,"PFKP",0.106448953042512
0.106032841522115,"GUF1",0.106432918294076
0.106032157294889,"PGM1",0.106432226286686
0.106030806050179,"RALGAPA1",0.106430859677636
0.106029485600863,"TCF19",0.10642952421452
0.106025678442705,"EDEM2",0.106425673770252
0.106023590290311,"CHST2",0.106423561877601
0.106013441317328,"ZNF267",0.106413297534161
0.106013209201407,"DCUN1D1",0.106413062779878
0.106013136207937,"ZNF584",0.106412988956725
0.106012480820099,"ZNF143",0.106412326119447
0.106011738748973,"SUMF1",0.106411575613712
0.106007110602822,"ANKLE2",0.106406894865319
0.106004983343996,"CDC34",0.10640474343021
0.105995538669145,"ACTA2",0.106395191428539
0.10599550466607,"MYO1E",0.106395157039097
0.105964160204626,"GATA4",0.106363456526211
0.105962250799172,"NEK7",0.106361525438112
