"Gene","Coefficient_1227","P_Value_1227","Coefficient_9369","P_Value_9369"
"MTX2",0.0393859075292854,0.102587791663093,-0.000688879058078428,0.965886562654426
"RELB",0.0393838735772919,0.0186398607105485,-0.0589939388635217,1.33085985326902e-07
"BCAS3",0.0393804791534754,0.023141555749773,-0.0106022933109836,0.359711173430928
"PLAA",0.0393689341797247,0.0325034681236426,0.0119146808218354,0.33239060609652
"DIAPH3",0.0393598748466989,0.197465454841013,0.0733328295544465,0.000324162718026858
"LCLAT1",0.0393407437422263,0.0611255819183314,0.0128914840267648,0.35802224927579
"CCDC150",0.0393201866902503,0.00337674862300329,-0.0102035252699254,0.254487804842465
"LRRC1",0.0393179190887439,0.00287449157987978,0.0140273823298962,0.111126708295347
"MIR4713HG",0.0392746418104833,0.0338702021366351,-0.111528106757787,2.21956591956165e-19
"DDHD1",0.0392618729537111,0.0337812440959113,0.00635321754105643,0.606884432434547
"ZNF280C",0.0392457382904349,0.0102610720661737,0.0608090616004915,2.65542325225958e-09
"LINC01473",0.0392277149863257,0.0250256610390278,-0.0116660407160436,0.318121826678372
"ZBED5",0.0392149387034188,0.0574499419360062,0.0238668127210937,0.0832942829093615
"ZRANB1",0.0391571842581614,0.0308071420305972,-0.0356642028645911,0.00322331131853197
"CACNB4",0.039141887991845,0.00194484713223706,-0.0195013839394182,0.0207505000492126
"SLC25A46",0.0391329366682953,0.0167020495116602,-0.014645551453982,0.179709123233833
"STIL",0.0391284732336591,0.0766073508925528,0.029791610528024,0.0434655815610569
"RAI1",0.0390967396132571,0.00975571701274335,0.0454529131027766,6.85500455740259e-06
"FANCI",0.0390935781442152,0.116885095153973,0.0333090878265689,0.0454055181576208
"CCNT2",0.0390641406537324,0.0376152206088403,-0.0333614607316516,0.0078354087172441
"KNOP1",0.0390640571751273,0.133524642881247,0.0800402093961025,4.1931537546854e-06
"PXN",0.039059108986475,0.127187327328925,0.0538088025043227,0.0016526025601678
"NFIX",0.039001607513479,0.0200926951033438,0.0491761814587495,1.14347520722218e-05
"RFX7",0.0390015060753422,0.0951819419237347,-0.158441819124332,4.44545450227634e-24
"PWP1",0.0389910514383274,0.112506535584233,0.0185503500911307,0.258089050898153
"TNIK",0.0389658741510022,0.079351344293726,0.059403777542679,6.21709488534444e-05
"CDC42EP1",0.0389648041607593,0.138558703646629,-0.112090361641878,1.84028199153444e-10
"RAP1GDS1",0.0389589071331865,0.10783081729519,0.0178518203977382,0.26974752383749
"KIN",0.0389372560797761,0.0359968817024258,-0.0231492874185798,0.0618569933385906
"CACNA2D3",0.0388984385310922,0.0326309445747721,-0.0170195607264939,0.161427206075598
"UBE2H",0.0388867616713298,0.067682178107942,0.00993684282374171,0.484332683066448
"SUCLG2",0.0388834119468297,0.105428967577714,-0.0201723445172932,0.208351505589486
"MECP2",0.0388680078154906,0.0429317210000872,0.0810880204759678,2.64289257973183e-10
"PLEK2",0.0388589434370043,0.13538388285349,-0.140962398362666,5.64894131787874e-16
"SPOCK1",0.0388583497924392,0.00542345953256943,-0.0107687508276382,0.248318290027621
"FAM172A",0.0388538657483688,0.0991008310028397,0.0194101913649161,0.217180859654129
"UACA",0.0388432285565928,0.209760621695016,-0.188567112888609,9.36327738308584e-20
"RALGPS2",0.0388270842695239,0.0432585124546877,0.0107384730900385,0.402395084961971
"UBAC2",0.0388109658712294,0.0997931894034764,-0.00581261703539748,0.711962114344275
"ELF1",0.038793678051213,0.047531606630764,-0.066361902856002,3.90674270567815e-07
"APOOL",0.0387101857044409,0.0452845332599258,-0.0940653309426199,3.46077340896509e-13
"WWTR1",0.0387049542476086,0.272565772394535,0.0758018431391964,0.00129354748120195
"RBM33",0.0386970826499899,0.0455116234748105,-0.128006073431363,5.12810617610559e-23
"DIP2C",0.0386928001013189,0.0245757999611507,0.00676305147697439,0.556131953882772
"RFX3",0.0386884388068566,0.0866587637290476,0.0240416232414342,0.110792803988959
"DDX6",0.03867032334931,0.120761775104181,0.0432825491153675,0.00930280563221825
"ZNF354A",0.0386526777164671,0.0317662606827954,0.0106138313105755,0.37709534262507
"VCAN",0.0386370008758281,0.0157818435191428,-0.0420928788403512,8.22779265505293e-05
"BRWD3",0.038626736284507,0.0133196831731216,-0.0357401526391397,0.000604743885307135
"AL158152.1",0.0386033231193903,0.00295761264926487,0.00448130513084647,0.605227066262681
"PARD3B",0.038548710499894,0.0507780926502643,-0.0143338303546484,0.276614023410852
"THAP9-AS1",0.038544195789098,0.00729882553533031,0.0175087520427084,0.0679167850430967
"IMPA1",0.0385358393943666,0.0229502405665242,-0.00569667879563043,0.614524349034528
"APCDD1L-DT",0.0385285287600857,0.0348169970628138,0.0381794407244695,0.00173720290666666
"SAFB2",0.0385217141669885,0.0886308556129252,0.0366478941372264,0.0152700422002537
"GOLGB1",0.0385186669883656,0.100066439949935,0.0636216550230674,4.77078749455631e-05
"MFSD14C",0.0384999203901551,0.0429737267300183,0.0289016016059338,0.022870735810048
"TGFBR2",0.0384924403390761,0.202464788614964,0.130108938766306,1.15995227746523e-10
"SMARCC1",0.0384749726572298,0.183626065734825,0.080148924221822,3.37396725566742e-05
"ATF6B",0.0384671604697786,0.00408301693431356,0.0190468979547039,0.0331781165401289
"ZFP36L2",0.0384650796633311,0.19221204243085,-0.258875457849345,4.57562095307331e-39
"ARFGAP3",0.0384256763772789,0.0230510124786058,-0.00141677295691964,0.900111828543078
"PYGL",0.0384239155130143,0.167781203663028,-0.0703490000100498,0.000156182525856638
"COL12A1",0.0384138289067664,0.00976053754556398,-0.0150451530340392,0.129484921911396
"ACO1",0.038399334922611,0.0605040685511681,0.0101251259365123,0.458455057660705
"CYTH3",0.0383897408752776,0.0569148762143667,0.0542145872841951,5.68307706561963e-05
"ENOX1",0.0383852760036846,0.0035007700339912,-0.0160140586562205,0.0680231738075013
"TMEM132A",0.0383677981693019,0.027977111972084,-0.0689422695983856,3.44606892299721e-09
"MTCL1",0.0383352157647938,0.0660688319403529,0.157399117286065,2.09775593970176e-29
"ACSL4",0.0383237332462911,0.189410367052127,0.191096453023903,1.48512335243907e-22
"CDC42BPA",0.038319549072008,0.0859677734381385,0.0192637690392131,0.196042896475502
"MTF2",0.038304259244143,0.0650516184985647,0.00664196564647978,0.631801845182254
"ODR4",0.0382970434422058,0.0271002447675495,0.0128512142035211,0.266607712084104
"ARHGAP18",0.0382880292573269,0.0943241703611742,0.050901152993823,0.000867267027558589
"UCHL5",0.0382781883400659,0.134575467193544,0.026588555275624,0.119543621695107
"UEVLD",0.0382674834327125,0.0024139839404436,0.0114781464035531,0.172789542295976
"TPP2",0.0382530053703922,0.0861689941123763,0.0379558592799957,0.0107768013881383
"ALDH1L2",0.0382488167830786,0.000683537364661531,-0.0279306837366422,0.000203911523289743
"TNRC18",0.0382364000731148,0.0286549346249352,-0.0138949174304888,0.233606374211854
"FOXO3",0.0382298210177899,0.0766789975790547,0.0367969159557272,0.0107161581706103
"ARCN1",0.0382215145212611,0.114543352108516,-0.0530913599578477,0.00102961381103347
"MAP3K2",0.0382041953586286,0.0924947023856539,-0.105378131895599,3.90947317636431e-12
"CXorf56",0.0381986197569781,0.00424920796800698,0.018982529454546,0.033317325401449
"R3HDM2",0.0381896120105613,0.0841833110607872,0.00419476682945912,0.776311334889742
"TIAL1",0.0381296686037043,0.152799487702357,-0.0976397742058166,4.28627055443944e-08
"ZNF827",0.0381082122661106,0.0395231816026274,0.0139380617514164,0.259373490081204
"DDX27",0.0381061233220605,0.146457889055287,0.0118223365106187,0.499790063386847
"LIFR",0.0381051553575952,0.00708084650942036,0.0192878660985601,0.0411658160743676
"OIP5-AS1",0.0380995803989711,0.0621019883237222,-0.00947953655607114,0.486877601457335
"ALKBH1",0.038097364885856,0.00292840050963619,-0.0253799306940338,0.0029917853499104
"SPRED2",0.0380853336091772,0.079563083473676,-0.0207393542803717,0.152720049113931
"CLDND1",0.0380781139870133,0.036774729469746,0.0066766779903627,0.583356462961709
"MDM4",0.0380278456794789,0.0656352150261316,-0.000634830727765573,0.963283243917415
"SNX6",0.0380156287211736,0.165015218025355,-0.00655186539864305,0.72003332479418
"SH3RF1",0.0379949779598377,0.13453450561653,0.0567732801913635,0.000813588278001708
"DENND5A",0.0379890297022427,0.062623250569447,0.0144253065900803,0.289608090985036
"UNC5D",0.037973612133236,0.0555281849063294,-0.00792499316547417,0.549463452617699
"NSMCE4A",0.0379501172863973,0.0809007230997416,-0.0297384200219886,0.0405055059661386
"RPAP3",0.0379244586551454,0.0883954958786607,0.0244041314242937,0.100537722469634
"THUMPD3-AS1",0.0379221103076843,0.0877606294370896,0.0289210783759023,0.0511568717620454
"TMEM154",0.0378792010096545,0.0192571063569668,0.0806453102448119,9.2249889154253e-14
"ZNF678",0.0378622241518984,0.000702473072660912,0.00251421500931091,0.736007334175171
"FBXO17",0.0378423751889777,0.0915271466890136,0.0106600793631637,0.476470433504092
"TSHZ3",0.0378299725958743,0.00747279324602064,-0.0233360414974388,0.0134520133135511
"FKBP5",0.0378065958655041,0.0893288033086747,0.0145600635280376,0.327064390588516
"FYCO1",0.0377315298700611,0.000812803413573862,0.0191369161461813,0.0109599199073726
"TENT2",0.037729082401099,0.0901645927611276,-0.00782933440266118,0.598390739734568
"KPNA3",0.0376770604971369,0.154536863927164,0.0248615783456212,0.159411868315408
"SRP68",0.0376439836349104,0.0714125765795781,0.00364894154941701,0.79350035094793
"TRIM23",0.0376188592978734,0.000794770410669309,0.00353975263700455,0.636257844351837
"RIPK1",0.0375574665789542,0.0362533182769493,0.00902328865414187,0.451073450080554
"MT-ND2",0.0375568170825432,0.0977666392565543,-0.188034878541086,4.42903639128371e-35
"RNF169",0.0375551008782943,0.048367232201552,0.0472263759468531,0.000201564800815404
"BAZ2B",0.0375382447945979,0.00576425484905232,-0.0178903867282432,0.0487217908314018
"WDR75",0.0375225481753629,0.0997919824769122,-0.0176347835322685,0.246619444211248
"HEATR1",0.0375204583569952,0.118777560815649,-0.0327260002677769,0.0415762292931315
"REST",0.037515262707032,0.131119305290255,0.0390055326057286,0.0187351128701683
"EXOSC10",0.0374900710723151,0.1065800450361,-0.0180965592707738,0.243310915803944
"RAB10",0.0374521623421444,0.170655235758762,0.0337208975411404,0.0646669446050417
"PPP1R12B",0.0374479332970502,0.00914150985455904,-0.00421120942914811,0.660557606209931
"E2F3",0.0374121715108481,0.182686284526774,-0.0684194337358489,0.000263655197783469
"NPTN",0.0374020530477391,0.11990689238714,-0.154419496057366,8.84826089027361e-22
"LINC01184",0.037381157362852,0.0299039849592431,-0.0208221382628611,0.0700448874912741
"STXBP4",0.0373208513820867,0.00551603331010218,0.00754578201771996,0.4005682279399
"AGO3",0.0373034756681483,0.0814492052215618,0.0176356891418849,0.217282897374246
"KIAA0586",0.0372881113739492,0.0903198568333554,0.0284335239776365,0.0530721770129847
"KIAA2013",0.0372782539863526,0.0474910643071474,0.0143946669535033,0.251663117800469
"DENND5B",0.0372430845570699,0.0463741798084965,0.0238893601614774,0.0556497710677343
"WDR36",0.0372430788886417,0.0909661853722354,-0.0104199964241802,0.478708460857575
"RBMX",0.0372409864287562,0.202165868455038,0.0471667813610886,0.0155602364226808
"FOXN2",0.0372376785550375,0.103852963942151,-0.0134815383234635,0.377777912477347
"ZBTB8A",0.0372102777851528,0.00354989000590538,0.00339005754458504,0.690664846363078
"DNHD1",0.0372050793776561,0.00305666928422932,0.00292767320730947,0.726945133146777
"NTN1",0.0371930149823559,0.00359223542055569,-0.00526633880717177,0.536770991862347
"HERC2",0.037190306149542,0.160412744849415,-0.140822688334735,1.93538913924612e-15
"SLU7",0.0371641951295199,0.117910337111401,-0.0098049442674784,0.536640585265765
"CSE1L",0.0371600864379493,0.1996042409068,0.0525358698098894,0.00661603898988217
"VKORC1L1",0.0371488106434491,0.157766539866465,-0.0271958453384902,0.121407276235932
"TRIM26",0.0371375891232204,0.0192786398906128,-0.00661920295670439,0.532104185286093
"BRAF",0.0371271265905759,0.065600209686708,-0.132838550007917,7.7652218384178e-23
"MBOAT2",0.0370889472379417,0.0339986340864571,0.0381446403902171,0.00109410874613056
"SNX4",0.0370508837989885,0.0306938770023551,-0.00198041604083548,0.862627285223138
"OSMR",0.0370395495060787,0.0376385305385556,-0.041739583956536,0.000451997742935385
"TMEM160",0.0370344047256304,0.196614831956944,0.153892470300079,1.0521128738453e-15
"SLC39A11",0.0370083626433186,0.0368411432374948,-0.0023858519108237,0.840234491595533
"TAF1",0.0369711420391097,0.0646438961940763,0.0272412381094968,0.0414433799840879
"GIT2",0.0369700582359715,0.0331062379508619,0.0588312378026833,3.87134301773002e-07
"TRIM66",0.0369593989553751,0.02384264293181,0.00390905670166244,0.720332416236173
"WARS2-AS1",0.0369552383262357,0.03050111960666,0.00954766002188277,0.402425362736276
"RTN3",0.0369531894962378,0.133086390615014,0.0010407232352265,0.949477036971635
"AL365295.1",0.036937360884307,0.00741974281905142,0.00259956335616154,0.777725340432994
"TGM2",0.0369342315767962,0.00391801161407952,0.0192208255408706,0.024532154631178
"VCL",0.0369338413655037,0.226996341721882,0.168531824264626,1.72849884631306e-16
"SNX17",0.0369052872067709,0.08190483732511,0.0255626620407169,0.0710978344142949
"PACS1",0.0368946324610959,0.181282085751183,0.00143021611832603,0.938129669443774
"THRB",0.0368765757219568,0.00160249287224985,-0.025723319302545,0.000978561530127022
"RAB2A",0.0368630506095881,0.202156018092967,-0.00623012523942759,0.746793981765102
"CDCP1",0.0368494610058206,0.153546690714082,-0.0473289816772701,0.00605336346035128
"SPIN4",0.0368467603818336,0.0017196442517057,-0.0352179379308582,7.2506840614343e-06
"CRADD",0.0368228292730348,0.0165352189319035,0.0452103413718064,1.05402057888551e-05
"MPHOSPH6",0.0368183882224094,0.066837635648655,0.0111431507581389,0.406050851277699
"EVC",0.0368164787739947,0.0138446075962327,-0.02807265037544,0.00494300187505252
"DTL",0.036814084100539,0.0884183643421907,0.020112495321321,0.163255352524098
"UNC13B",0.0367951589256647,0.00127118380168694,0.00144815244874253,0.849296986136333
"MTMR1",0.0367928505453246,0.0373239260628242,0.0303303668298345,0.0101496834780409
"ARFGEF2",0.036781369491615,0.10164764564636,0.00551797206306379,0.712994086225891
"ANKRD10",0.0367702365585592,0.0895205113374946,0.0261380903320896,0.0706471364602824
"VPS53",0.0367694509537039,0.0667213611995973,0.0565514640162985,2.42402744610178e-05
"PALM2-AKAP2",0.0367501537382342,0.239353317952693,-0.0211864259819231,0.309647880207284
"KIF18B",0.036746589212043,0.0544573335615984,0.0269912262552441,0.0343686175750383
"BACH2",0.0367424860960912,0.0202733217267548,0.000791156517396602,0.94031471464155
"TAF1B",0.0367284868823676,0.0162595145047308,-0.00300817599089695,0.768118442698249
"FAM106A",0.0367129216595935,0.0055321437684616,0.0455016605818656,2.64814778815152e-07
"LEMD3",0.0366759441310752,0.0140369572400814,0.00149543341996061,0.880736174319219
"MELK",0.0366515639774905,0.102497277117528,0.012912851184479,0.388859728107599
"PAG1",0.0366465754439389,0.0149340998403087,-0.0275479484136248,0.00613890449755338
"PRR16",0.0366449420930492,0.0292440643583244,0.112114423875925,2.26620081009085e-23
"YWHAG",0.0366410746067927,0.141334070861283,0.0251623100875481,0.130323375009295
"STARD13",0.0365944727915175,0.222696496951595,-0.0504182969849841,0.011873194035762
"TMEM117",0.0365920576754945,0.0273419069243609,-0.0238074281297373,0.031532650935383
"ARMCX2",0.0365880638018823,0.0382543217865871,-0.0995916556029245,3.45788475075391e-17
"NEK7",0.036583853415629,0.104044642353746,0.0370945530511669,0.0135713574506194
"MTERF1",0.0365801128600098,0.0157740885041972,-0.0212028893897518,0.0360920392346548
"PHRF1",0.0365773247156899,0.0394876060235572,0.0267624439232302,0.0240455346404434
"CUL5",0.0365594674171245,0.0899127062148332,-0.0142806715942471,0.32109082165837
"MON2",0.0365566278086538,0.0667657062530619,-0.034500254091218,0.00956856206709676
"ARID4B",0.03655640912122,0.104602134619771,0.0145620799876166,0.332873472999517
"FARP1",0.0365543660078754,0.13016352124088,0.00113054400649169,0.944104445876166
"UBE2F",0.0365387820679234,0.10038666754599,-0.0600027223695323,5.36108774178624e-05
"PAPSS1",0.0365337599470104,0.0386556161844199,0.0149754104866617,0.204213769725409
"UBXN4",0.0365178492097232,0.19519740649473,-0.173738201062643,3.3772611172823e-20
"DNMBP",0.036515004813164,0.15613630990588,0.0273344017673127,0.111826125740803
"METAP1D",0.0365047092737946,0.0201154262547413,-0.00539254357929331,0.607031448991519
"MMP16",0.0364711234047427,0.093527034831066,0.0519973267384396,0.000343503519417998
"AAK1",0.0364703824280827,0.104633656798635,0.0340472502972022,0.0232749823792455
"FAM189A1",0.0364546501648594,0.082303519191055,-0.0419670857779068,0.00274203300587182
"AC107068.2",0.0364520285975471,0.00139541105611073,0.0032748156207686,0.667102335903254
"THRAP3",0.0364333768929662,0.209820823741062,-0.0830258688352689,1.88540534563074e-05
"ACO2",0.0363950376934636,0.103242223790438,0.018753794451585,0.208565185911522
"DUSP6",0.0363786664570529,0.194204597563748,-0.0603883232656447,0.0012514095461102
"CSKMT",0.0363746263683083,0.0488696974526797,0.0618112271229322,5.44650194531779e-07
"DGCR8",0.0363500140318731,0.0147907007675681,0.0145300128172575,0.144435979854409
"DCP2",0.0363052317259082,0.124722262116574,0.110514868255387,2.76178705180653e-12
"RAD9A",0.0363039464615474,0.0314949020984797,0.0354520237906414,0.00165963219050116
"NUCB2",0.0362511638854028,0.0835780491039366,0.00117070037255401,0.933294659348754
"ZGPAT",0.0362484238760732,0.0810386203527681,-0.00332050229377963,0.810798335188963
"RXYLT1",0.0362293221008699,0.094674792894848,0.0140870984092888,0.330380588229374
"PDE10A",0.036227449907627,0.0446594368217653,0.040110351079243,0.000872009696890377
"GATAD2A",0.0362232282757726,0.152181177476418,0.020383066836161,0.227507243232652
"AC053527.2",0.0362223773400765,0.000718039559387338,-0.00396013635809532,0.579518188989131
"MSRA",0.036220437318203,0.141935359342679,-0.00385459471125465,0.814905000980943
"CNOT4",0.0361842321356965,0.0739513486390003,-0.149949031192744,2.20652173433379e-28
"CHD2",0.0361561913233923,0.0904204779116476,-0.0331705281091878,0.0199978773357911
"WARS2",0.03615423403517,0.0253169026174747,-0.0152200448980896,0.158446360892377
"KLHL8",0.0361491021681149,0.0563198160475098,0.0398563326134052,0.00162661793619856
"KLHL23",0.0361360079098329,0.129013928775481,0.0107804795942235,0.497564830382736
"STK17B",0.0361311131057866,0.0488960176798722,-0.0200970357961667,0.100831233859072
"ACACA",0.036126472562173,0.162292956003448,0.0302286254553119,0.0799072354760741
"CDC73",0.0361241032543601,0.11841956215816,-0.0200238634347175,0.194846859166366
"ZNFX1",0.0360467999065108,0.0473127835318661,0.00213056447139015,0.860598666610719
"SUPT16H",0.0360428236957573,0.23617657043592,-0.0298812485913796,0.141317811204182
"AHCTF1",0.0360242115024024,0.126912003535776,0.0819681137368786,2.01636012390397e-07
"IQCG",0.0360115532282998,0.101135019032873,0.0505772947987001,0.000565716584268909
"SNRPA",0.0360053991215318,0.200621097641918,0.00949489730752194,0.613207469998202
"ATM",0.0359888084089804,0.0958674287594629,0.00697482953719713,0.628803090060778
"BDP1",0.0359726634585404,0.144759025677521,0.0129146563818032,0.432930255370236
"CSNK1G3",0.0359480677292104,0.132617764444225,0.00213161475327627,0.893741349457107
"CBX6",0.0359080388889669,0.102697495098497,0.000237806470396514,0.98708393744981
"SMC4",0.0359029551405626,0.265179258238866,-0.0764926957708435,0.000379002284596907
"SEPTIN11",0.0359008455872806,0.225954754206126,0.0458937032888854,0.0204454932435486
"ARL13B",0.0359001412154927,0.0801995077362523,0.0103166181157446,0.451403161148179
"GFPT2",0.0358927476105465,0.160209054726344,-0.0987800407025769,7.33680078406008e-09
"XRCC5",0.0358819308880809,0.188692201587708,0.0443926659144776,0.0148759601653999
"CEP57",0.0358733205321052,0.108525346406292,-0.0126007724633548,0.398465130468618
"MPC1",0.0358529134900695,0.109868684936452,-0.018715165311618,0.211293580364134
"SHLD2",0.0358295620812283,0.149390515624189,-0.0555210409918105,0.000822611002198569
"DNM2",0.0358263496164147,0.0718475750661843,-0.00955473736604997,0.472079449869021
"CDKN1A",0.0358102069168371,0.0485932687383541,-0.0239029728061819,0.0486511925180506
"CACNA1C",0.0358059407516203,0.00223675910841036,-0.0191715033303226,0.0142190299185379
"PDIA3",0.0358047706929571,0.232580021865951,-0.275441590195677,1.45371379836155e-42
"IP6K2",0.0357734474881357,0.0441037151283672,-0.0161992398510966,0.172114272883723
"PRKAB2",0.0357469156635097,0.01374349924425,-0.0233882712292385,0.0157564322807034
"ANO4",0.035712897485111,0.0306547697096463,-0.0255868550323171,0.0203704685085787
"GGT7",0.0357099985603211,0.00450577504821499,-0.00894994202563056,0.286212782923531
"BMPR2",0.0356566264335365,0.0661849870081051,-0.00647865962582833,0.617067005769067
"ATXN7L1",0.0356442859646172,0.0277437934354868,-0.0032730740014239,0.762086528707917
"POLA1",0.0356419808099097,0.177459901587471,0.0457141430061742,0.00958864460679513
"AC112721.2",0.0356031816124369,0.0655689222516102,-0.0949997601645741,2.02411348326299e-13
"ANKRD6",0.0355973795879774,0.000581467922611285,-0.0196456008452005,0.00445646648561326
"PPP1R9A",0.0355969508906971,0.0272523547552783,-0.0156706438758479,0.145420552330848
"TMBIM4",0.0355687609913447,0.131067234763264,-0.107625009654012,8.30002992710739e-12
"BAG3",0.0354983519577517,0.0803585249593794,-0.0297901421417101,0.0279677148305423
"MRC2",0.0354911422555464,0.0534387658403757,-0.04462549169974,0.000276769174566131
"TSC1",0.0354669342736865,0.00324944957240759,0.0107715435468078,0.180554771369131
"PHIP",0.0354449580299581,0.190243402379106,-0.00861213242146105,0.633576290470646
"HERC5",0.0354432747359697,0.0951334908485544,0.0302113315887659,0.0331268017888891
"RCL1",0.0354282132577646,0.0897650817458288,0.0141257338774921,0.310937483355355
"DSG2",0.0354172295799612,0.0919527806177903,-0.0501198648979759,0.000356062491333319
"KDSR",0.0353884163985207,0.145014826115447,-0.0113872691046234,0.482420982772941
"ZNF664",0.0353585294312628,0.0312176711630171,0.00453361533704822,0.679042927689048
"HDGFL2",0.0353519584350176,0.0513557420642738,0.0436537996550651,0.00031495839019063
"RILPL1",0.0353482358777343,0.00530852365622905,0.0117765185359593,0.164138260938449
"LRRC75A",0.0353457727187525,0.409537711572658,0.0849774222595377,0.00298854185739638
"PLSCR1",0.0353427009310784,0.0589205340845868,0.0230107384223182,0.0654940963056931
"SLC38A6",0.0353314769152012,0.031686752725572,0.0249536899147681,0.0230538841093354
"ARAP2",0.0353036604281293,0.00572465972428713,-0.00995145068970065,0.243287098229401
"MTA3",0.035241562657567,0.114400396593022,-0.024177876785438,0.104756659056312
"TCAF1",0.0351817759622026,0.044454289552751,-0.0931168898792546,1.83135847972691e-15
"DTNB",0.0351631970737169,0.040159488441967,0.00235184228505863,0.837104653393976
"NINL",0.035160341688246,0.0251030789174133,-0.000946002133327853,0.928069500302525
"FAN1",0.0351540933599407,0.0541840148475746,-0.0713706382341888,4.9455972098681e-09
"RUSC2",0.0351323695514156,0.0414740230629825,-0.000458891400761274,0.96818048810273
"FAM50A",0.0351313914163444,0.152199379906348,0.121630835507666,1.24172388066248e-13
"GGNBP2",0.0351225582092987,0.137141147201587,0.0256774923794827,0.103588094848376
"PMEPA1",0.0351145820176233,0.194584024421784,-0.0295981660321808,0.101517121732565
"C11orf80",0.0351051459028155,0.0426500367950051,0.012564242090331,0.277148590844856
"DNM1L",0.0350801847066051,0.135562669628731,0.0146398720991854,0.350846676738237
"MDN1",0.035070827206034,0.159592137029533,0.0334537570413599,0.0445094112455766
"SLC9A7",0.035067480034436,0.0306234437798586,0.0193346072838116,0.0741959509520988
"SPTBN1",0.0350629921362969,0.215825644897464,0.0203347985582025,0.282321841611922
"TBC1D15",0.0350616527952547,0.0859498838098408,0.002394118646008,0.860581905364609
"CUEDC1",0.0350573413996014,0.0347786707571639,0.00481374975882988,0.66415091889849
"FAM13A",0.0350495644858049,0.0411780108041177,-0.00574439882825746,0.616192421595652
"NFATC2IP",0.0350448961926565,0.100943109334572,0.014227857930872,0.31853174972568
"MIOS",0.0350306833205346,0.0572287184696008,0.0109995902356619,0.371121271670123
"PILRB",0.0350200195134388,0.0345060791528958,0.023090420913572,0.0368166035163491
"BNIP3L",0.0350157706268543,0.111266146969679,0.0190344142758953,0.194756798621704
"AC068888.1",0.034990766762468,0.0157505436393783,0.0122835110510762,0.204168330204998
"GALNT6",0.0349884131723697,0.0582479597467499,0.0420492408976509,0.000654263105270677
"TRHDE-AS1",0.0349836679800418,0.0545515413880211,0.00833334466737377,0.492744953037781
"RFLNB",0.034961119988242,0.178576477171934,0.211819392318573,5.70478635678652e-34
"ST5",0.0349538530077447,0.0604154400673329,-0.0236918757930709,0.0566155747729474
"SMARCA2",0.034953496701477,0.0315867815928057,0.0467052870992315,1.70662243449713e-05
"RIN2",0.0349534592211317,0.163470075961684,0.0416935917603812,0.0128010932292526
"ANXA4",0.0349512513563233,0.00151459677688843,-0.0235784975586865,0.00135127216689044
"EMC3",0.0349487690402293,0.114130310386073,0.0174266535266995,0.238013892124189
"TNPO3",0.0349421252522789,0.120441355030937,0.00536471535515423,0.720997176865153
"AL513166.1",0.0349255791174289,0.00193435939528313,-0.0299737654188442,6.77242992444008e-05
"VAMP3",0.0349226666111891,0.146475290707677,-0.0266556676523184,0.0969119227815429
"PPHLN1",0.0349207765934192,0.166620735582194,0.0139598987479817,0.407567494786783
"LRP5",0.0349143520360372,0.0423913158777286,0.0063393310302868,0.580932084997923
"PLIN2",0.0349063887012543,0.125797256857184,0.0437156586584457,0.004091378109404
"RRM1",0.0349035106139297,0.235515811811249,0.00975499794646862,0.619476106428783
"UBE2A",0.0349013705607139,0.124390554712274,0.129616168603186,1.48672704925022e-17
"SOS2",0.0348865143770575,0.0210266870084942,0.00494224701241853,0.624352373485221
"TANC2",0.0347938547561289,0.119368209746783,0.0287120302448051,0.0542487501161661
"TBC1D23",0.0347650642815094,0.0698326132726406,0.0240423250667598,0.0603963762716365
"TCERG1",0.0347589823865057,0.226462506843822,-0.032458153132438,0.0907247192140041
"NBEA",0.0347456047618464,0.0308431738634603,-0.0170535965876745,0.112444389881607
"RPAP2",0.0347435483693321,0.0653849908417676,0.02862080224304,0.0230066126756028
"ANKRD50",0.0347412292859282,0.0322943892019307,0.104796151598847,5.16894375684892e-22
"PEX7",0.0347323060140548,0.00148147797508653,-0.0293151476457947,5.892011951285e-05
"XPR1",0.0347204786154093,0.0672710919242763,-0.00448564688718209,0.72325275231136
"NDUFA10",0.0347134221717825,0.226883022001676,-0.00174936626146073,0.92732166120309
"EIF3H",0.0347130361945662,0.202111171880972,0.0105990387116236,0.559652018289826
"GPATCH8",0.0346981386031287,0.154766026005868,-0.00629242076554482,0.699123505321385
"SH3GLB1",0.0346702533651494,0.137535943729254,0.033615307761445,0.0310541680588084
"NSUN2",0.0346679171353967,0.162145440928617,0.0234152023529844,0.157326562067213
"NSUN6",0.0346579576779275,0.0294049047207034,0.0302906108157361,0.00436129939862101
"OTUD7B",0.0346509817545417,0.121031429799538,-0.0451048607637196,0.00250969286955589
"EFHD2",0.0346381022301074,0.256714380051774,0.282398668274089,4.0031334799708e-43
"USP39",0.0346360522030727,0.0809701028167526,0.00775390233745794,0.558427397552557
"GLRX3",0.0346316791505772,0.222689657906086,-0.110231472208683,6.34496058057202e-09
"TAF4B",0.0346262102374096,0.0473553211778686,-0.0248375901222563,0.0331286336013539
"ZNF445",0.0346246133121717,0.00983680336427598,0.00340901487582949,0.703381576920773
"TNRC6A",0.0345995440475014,0.203453513704968,0.00264072424454929,0.884404798962002
"ERGIC2",0.0345988723051076,0.167070612000104,0.00346808329429865,0.835662281059832
