"Gene","Coefficient_1227","P_Value_1227","Coefficient_9369","P_Value_9369"
"TTTY20",0,NA,0,NA
"TSPY4",0,NA,0,NA
"TSPY8",0,NA,0,NA
"FAM197Y7",0,NA,0,NA
"FAM197Y6",0,NA,0,NA
"TSPY3",0,NA,0,NA
"TSPY1",0,NA,0,NA
"TSPY9P",0,NA,0,NA
"TSPY10",0,NA,0,NA
"TTTY8",0,NA,0,NA
"TTTY7B",0,NA,0,NA
"TTTY21",0,NA,0,NA
"TTTY2",0,NA,0,NA
"TTTY1",0,NA,0,NA
"TTTY22",0,NA,0,NA
"AC010891.1",0,NA,0,NA
"TTTY23",0,NA,0,NA
"AC244213.1",0,NA,0,NA
"DDX3Y",0,NA,0,NA
"TMSB4Y",0,NA,0,NA
"VCY",0,NA,0,NA
"VCY1B",0,NA,0,NA
"AC010723.1",0,NA,0,NA
"NLGN4Y-AS1",0,NA,0,NA
"FAM41AY1",0,NA,0,NA
"FAM224B",0,NA,0,NA
"CDY2B",0,NA,0,NA
"CDY2A",0,NA,0,NA
"FAM224A",0,NA,0,NA
"FAM41AY2",0,NA,0,NA
"AC022486.1",0,NA,0,NA
"HSFY1",0,NA,0,NA
"TTTY9B",0,NA,0,NA
"AC007244.1",0,NA,0,NA
"AC010889.1",0,NA,0,NA
"KDM5D",0,NA,0,NA
"AC010889.2",0,NA,0,NA
"EIF1AY",0,NA,0,NA
"AC009494.2",0,NA,0,NA
"RPS4Y2",0,NA,0,NA
"AC007876.1",0,NA,0,NA
"PRORY",0,NA,0,NA
"AC010086.3",0,NA,0,NA
"RBMY1B",0,NA,0,NA
"RBMY1A1",0,NA,0,NA
"TTTY13",0,NA,0,NA
"AC024236.1",0,NA,0,NA
"RBMY1D",0,NA,0,NA
"RBMY1E",0,NA,0,NA
"PRY2",0,NA,0,NA
"AC007359.1",0,NA,0,NA
"TTTY6B",0,NA,0,NA
"RBMY1F",0,NA,0,NA
"TTTY5",0,NA,0,NA
"RBMY1J",0,NA,0,NA
"AC008175.1",0,NA,0,NA
"TTTY6",0,NA,0,NA
"PRY",0,NA,0,NA
"TTTY17A",0,NA,0,NA
"TTTY4",0,NA,0,NA
"BPY2",0,NA,0,NA
"DAZ1",0,NA,0,NA
"DAZ2",0,NA,0,NA
"PRYP3",0,NA,0,NA
"TTTY3B",0,NA,0,NA
"CDY1B",0,NA,0,NA
"TTTY17B",0,NA,0,NA
"TTTY4B",0,NA,0,NA
"BPY2B",0,NA,0,NA
"DAZ3",0,NA,0,NA
"DAZ4",0,NA,0,NA
"BPY2C",0,NA,0,NA
"TTTY4C",0,NA,0,NA
"TTTY17C",0,NA,0,NA
"CDY1",0,NA,0,NA
"TTTY3",0,NA,0,NA
"AC145212.1",0,NA,0,NA
"BX072566.1",0,NA,0,NA
"AC213203.2",0,NA,0,NA
"AC213203.1",0,NA,0,NA
"AC233755.2",0,NA,0,NA
"AC233755.1",0,NA,0,NA
"AC136352.3",0,NA,0,NA
"AC136352.2",0,NA,0,NA
"AC171558.3",0,NA,0,NA
"AC171558.1",0,NA,0,NA
"AC133551.1",0,NA,0,NA
"AC136612.1",0,NA,0,NA
"AC136616.3",0,NA,0,NA
"AC136616.2",0,NA,0,NA
"AC141272.1",0,NA,0,NA
"AC023491.2",0,NA,0,NA
"AC007325.1",0,NA,0,NA
"AC087427.1",-1.14026769542354e-08,0.99998897774136,0.000466877515325591,0.33552578245944
"LINC00945",-1.53502281436755e-07,0.99973202970288,-2.16633474783891e-05,0.935677628213076
"AC006262.1",-2.02474985590286e-07,0.999699441680531,-0.000330030837479156,0.295832024682284
"AL589642.2",-2.55264301160454e-07,0.999838681296782,0.000240178105866365,0.746007452852497
"AC087501.3",-2.81891520508456e-07,0.999469568062111,0.000312767413843448,0.209171722716568
"PPP1R42",-4.46944098762159e-07,0.999929987178432,-5.52715961530587e-05,0.985258636241735
"DYDC1",-4.50612700355046e-07,0.99967633783104,-0.001156567022673,0.0763035118904006
"AC022762.1",-5.04684907356263e-07,0.999694040234068,0.00110726608739122,0.152038468672045
"AC005014.2",-6.73253156335719e-07,0.999051405711929,0.000304259647711789,0.360295367386868
"AC007106.2",-7.51579293626773e-07,0.999148566835995,0.000875092876093156,0.0344157243113089
"SERPINA12",-8.64287771414153e-07,0.998445078772,9.72756904077015e-05,0.70880359459905
"MLN",-1.20131076960093e-06,0.997593729341808,-1.22534182280007e-05,0.958228080416704
"AP002370.2",-1.28464259031449e-06,0.998903216269948,0.0005444482138919,0.321240102334448
"ZNF610",-1.50465163946201e-06,0.997532546762993,-0.000339493406595221,0.234834636352032
"AC244093.5",-1.76124234293347e-06,0.999133968886435,-0.000758139818641122,0.426314162477735
"AC022167.2",-2.16102620050348e-06,0.99958542464647,-0.00018772871088235,0.938739196543475
"AL445242.1",-2.37926202883656e-06,0.997692266456868,0.00103161343938822,0.0327705517398427
"LINC02671",-2.4432325498649e-06,0.997767475768432,0.000229442102803617,0.654585250921727
"AL035670.1",-2.9925101549258e-06,0.996631545022095,-0.000375126490834562,0.367554636736468
"COL5A1-AS1",-3.03436874809856e-06,0.997205511953938,0.000889013495534762,0.0806438070178872
"AL136234.1",-3.13107452264832e-06,0.991803295300077,-0.000169355682594553,0.344102101653827
"CELA2A",-3.14294406214683e-06,0.990474251505931,0.000209897808433119,0.174619114529351
"AL390730.2",-3.14294406214683e-06,0.990474251505931,0.000209897808433119,0.174619114529351
"HTR3A",-3.14294406214683e-06,0.990474251505931,0.000209897808433119,0.174619114529351
"AF001548.1",-3.14294406214683e-06,0.990474251505931,0.000209897808433119,0.174619114529351
"GAS8-AS1",-3.2490904163486e-06,0.990275749281373,6.47611132027881e-05,0.679144952757166
"LINC00575",-3.36719519911268e-06,0.996099884199515,-0.000150222048429263,0.710405755801496
"NAPSA",-3.43604028476013e-06,0.996256646414111,-0.000518334509111258,0.228206693263629
"AL360181.4",-3.45791325366407e-06,0.992246272981429,-0.000194134103609485,0.352922751386925
"LINC00560",-3.45791325366407e-06,0.992246272981429,-0.000194134103609485,0.352922751386925
"CSF3R",-3.46676975602214e-06,0.991654174895664,-0.000225141915937362,0.247439080369893
"AL596247.1",-3.78645045246783e-06,0.994057591580398,0.000146004191708064,0.62485581086025
"AC104078.2",-3.91142454548614e-06,0.993942089519509,0.000411943973003785,0.17338064218894
"PRB4",-3.94734478669747e-06,0.994990648309077,-0.00031679753385745,0.390940041941379
"AC111182.1",-4.4372874097876e-06,0.997746396146517,0.000442487622545569,0.631532025441172
"CFAP221",-4.45744014123621e-06,0.998186669254041,0.000569191605387375,0.621213853255591
"SMPX",-4.5662977492502e-06,0.990497586336724,-0.000107387707162362,0.633434091775128
"EPCAM-DT",-4.61666432517492e-06,0.998309410876216,-0.00130658730750209,0.307254672724066
"KIF26B-AS1",-4.7639929551098e-06,0.997895981781552,0.00175991533326274,0.097215698629504
"PDE8A",-4.84388827509921e-06,0.99984627545782,0.055975886984125,0.000151464321946289
"NT5C1A",-4.99969636449132e-06,0.997868148184617,0.000129832847638283,0.905957333349952
"AC064836.2",-5.14014593296975e-06,0.995088198482994,0.000319587103068939,0.514596804776396
"AC073896.4",-5.38494124005534e-06,0.996242727743723,-0.00028915688248223,0.666798622576433
"AC007528.1",-5.4965449092242e-06,0.994435536429585,0.000449247211120036,0.331790956095081
"AC025946.1",-5.68479800200279e-06,0.997184898585978,-9.70544188193452e-05,0.918309762283155
"AC093627.6",-5.69127757738853e-06,0.99442956379516,0.000207713299901748,0.664397234149967
"PRDM13",-6.22260473217093e-06,0.974890398820566,-3.39275579216538e-05,0.770130574926724
"AC008758.2",-6.22260473217093e-06,0.974890398820566,-3.39275579216538e-05,0.770130574926724
"TNFRSF9",-6.5875345664524e-06,0.998758319129863,-0.00290671315241902,0.242353714217888
"KCNH1-IT1",-6.78297230563742e-06,0.993472229670121,-5.80027414969847e-05,0.905178290115215
"MISP",-7.02560771213599e-06,0.998075604252625,-0.00356639827185613,0.0371339614651884
"LINC02821",-7.19221250727945e-06,0.991671658819893,-2.11700401761188e-06,0.995825931370398
"NXPE4",-7.21129170937441e-06,0.987280972783975,-1.62621734840234e-07,0.999511602093698
"AC023781.1",-7.53185239758778e-06,0.990731284825424,0.000130440731881054,0.731930751273154
"AC008708.1",-7.91699958273384e-06,0.99336882689392,0.000804632275916866,0.150404299350846
"LINC01413",-8.08495383460559e-06,0.98635481661524,-7.2909390297828e-05,0.79285589919517
"NBPF4",-8.21376498325526e-06,0.993694806854575,-0.000628223673187808,0.303439297752658
"LY6G6D",-8.31090610526028e-06,0.99044965469392,-0.00045604673015776,0.263433048375976
"ZNF32-AS3",-8.33741749876249e-06,0.996810245903214,0.00174928931997184,0.153273747427853
"MRGPRX3",-8.41513027355527e-06,0.992476669886292,0.000605993648893972,0.247640212911522
"AC138207.7",-8.44374696497612e-06,0.997189492514475,-0.000846337412045697,0.547739627639547
"CTRC",-8.8804200536019e-06,0.976465443247447,0.000238104962258516,0.178080772674824
"CASC17",-9.03454149711654e-06,0.980208917643319,-0.000214258434104636,0.316504169068546
"AL136985.1",-9.18009714860528e-06,0.996313856663592,-0.000555515652717876,0.634068399785108
"NRAD1",-9.19302920201747e-06,0.993425740045013,-0.00107270423449373,0.101652740704747
"AC078906.1",-9.25910203863845e-06,0.986843416855869,0.000146841933666549,0.656115068886079
"FOXD2-AS1",-9.57025240855996e-06,0.998668702727757,0.00605875886499009,0.072122555021395
"AC011997.1",-9.69108068978448e-06,0.998671296591495,0.0018054679294983,0.597328209469552
"LINC02237",-9.86640067226137e-06,0.995833333535158,0.000155914719816348,0.888255153544933
"ZNF449",-9.91138024998674e-06,0.998881919503964,0.011490940299636,0.0056860043178939
"ADGRG7",-9.96274509281188e-06,0.994506410912537,0.000520512264804347,0.540212052142358
"AC079148.1",-1.00074465578824e-05,0.988685036082403,0.000685185047074948,0.0983109029623182
"Z73429.1",-1.02208251844896e-05,0.978627222674893,0.000331803804396126,0.138688940377723
"AL451166.1",-1.02247476744869e-05,0.979688717230009,0.000297735945566339,0.206874980582875
"ACTA2-AS1",-1.02726273424239e-05,0.989972792909167,-0.000373397045317495,0.436689281272096
"FNDC4",-1.03740333590065e-05,0.998518945195729,-0.0050330582314825,0.125217790361885
"TMCO5A",-1.04131428624047e-05,0.991577699739374,-0.000508331582983117,0.380282162567228
"KLHL9",-1.06466501592565e-05,0.999578710774227,-0.0398720731245332,0.000764549292554446
"AL021368.5",-1.06895231809011e-05,0.995298920444085,-0.000251574326241685,0.813352105562515
"AC010092.1",-1.09086577693283e-05,0.994693502226536,0.00118421387498746,0.218979905457961
"COLEC11",-1.09193842626686e-05,0.978970626450497,-0.000281862232968404,0.24666995694751
"AC097522.2",-1.1031579405872e-05,0.996050359001311,0.000154756937254347,0.905876830339033
"AL590783.1",-1.10761802938163e-05,0.979443743089254,-0.000323093920827365,0.200662182450951
"ABCA9",-1.17253010342553e-05,0.99369996789168,7.307555072748e-05,0.933223553568638
"AL365272.1",-1.18995347316997e-05,0.99748182462352,0.000600965217744779,0.786087820429208
"AC022973.5",-1.19192581605903e-05,0.99028226436985,0.000755450757891094,0.18874241396605
"AC034226.1",-1.2091469615575e-05,0.974012174255118,0.000171510195820802,0.431422320538636
"AL512356.4",-1.23924723889195e-05,0.989971947074593,-6.60318159754408e-05,0.90921403018373
"PHF20L1",-1.24788795598511e-05,0.999666098047671,0.177777996879961,5.0992843986165e-24
"AC063979.2",-1.25608715490354e-05,0.987711532637906,0.00022510841868268,0.638369766279575
"AC023794.6",-1.26970602735826e-05,0.97909444782164,-4.95823240635126e-05,0.861682343963989
"AC103726.1",-1.27026113551847e-05,0.953061556355435,-3.06896376357507e-05,0.808668848414616
"BX005040.1",-1.28063996792098e-05,0.978474557898222,-2.52937202464417e-05,0.927701268721788
"AL132875.2",-1.28233701657479e-05,0.980968009580762,0.000154634751747142,0.624272931641696
"AC020978.6",-1.30779126056887e-05,0.967884058800086,-0.000221260837869424,0.24613837347477
"AC069213.1",-1.31050383743938e-05,0.990946371623788,-1.99237186319069e-05,0.976566474966835
"SLC6A20",-1.33896396669578e-05,0.97660562016147,-0.000112928055520785,0.673671987729006
"AL358334.1",-1.34251658247855e-05,0.992283375433365,0.000930737348794643,0.253620402976276
"SNAP47-AS1",-1.36442605679899e-05,0.952983403489933,6.98877342839636e-05,0.607101541334458
"TRIM51",-1.36442605679899e-05,0.952983403489933,6.98877342839636e-05,0.607101541334458
"AL365434.1",-1.36938359339639e-05,0.958404639447735,-3.37449794860058e-06,0.982540685893499
"LINC00547",-1.37483374768525e-05,0.985976295036641,0.000673036613594468,0.14292739313621
"GRM7-AS3",-1.40358217868606e-05,0.990965130937454,0.000728371746330452,0.317060740218589
"LINC00678",-1.40757273767176e-05,0.978068990612019,-0.000348377142324277,0.246695239715809
"AP003501.1",-1.42917525973142e-05,0.994723967967394,-0.000937118637886823,0.460360214257281
"ITIH1",-1.43455065608694e-05,0.986470464262207,0.000554026654716957,0.264831754721623
"AC006504.1",-1.4558123705378e-05,0.977463341517567,9.39011924591011e-05,0.756373350194201
"AL139147.1",-1.46205601519858e-05,0.959366991860183,9.30775323411563e-05,0.580774996856857
"AC211433.2",-1.46205601519858e-05,0.959366991860183,9.30775323411563e-05,0.580774996856857
"REM1",-1.46205601519858e-05,0.959366991860183,9.30775323411563e-05,0.580774996856857
"AL138749.1",-1.46618567521646e-05,0.985704394749599,0.000541127054641138,0.260197802314728
"ARMH2",-1.47041818861332e-05,0.987079780094104,-0.000930383528275862,0.0810861351794056
"OR3A2",-1.52612745718008e-05,0.975978976157164,0.000488623211775694,0.100735573543243
"AC093274.1",-1.53064241025546e-05,0.987146027521063,-0.0011037207477143,0.0479594324635387
"RFPL1S",-1.5361916226933e-05,0.989034105205686,-0.000315187971404723,0.631123244649006
"BTNL8",-1.54327166381153e-05,0.994422703075315,0.00189541752565345,0.143833872355022
"TCERG1L",-1.55217657045604e-05,0.947843508042225,-0.000136439499837837,0.327565583974145
"AL592164.2",-1.56654419104109e-05,0.988280979536658,-0.000793994481928311,0.204975990991067
"KLRC2",-1.57310716267619e-05,0.991768293906184,0.000136223256387589,0.879092369638371
"AL139095.4",-1.58681481992108e-05,0.996837110951478,-0.00597297712274271,0.0110862277566587
"PWRN1",-1.59627310609218e-05,0.991661073191206,-0.000673035886172957,0.453074189060904
"AC011365.1",-1.63289519949576e-05,0.99130545552063,0.000634965330785982,0.470604722539032
"SLC17A4",-1.65209757038529e-05,0.969701998401902,0.000157133497907428,0.538493503588157
"AC000058.1",-1.65209757038529e-05,0.969701998401902,0.000157133497907428,0.538493503588157
"AC022655.1",-1.66619602528137e-05,0.987158426285195,0.000427818392349844,0.481650147091181
"AC084083.1",-1.66915448988868e-05,0.985351580680247,0.00100803018631976,0.0590718428337948
"AC091231.1",-1.68793821855658e-05,0.978537200326669,4.41126308087912e-05,0.904710601098683
"CTBP1-AS",-1.73469384366018e-05,0.996941157866728,0.00242329110932113,0.361849554082399
"LINC00383",-1.76826470017613e-05,0.992254653421763,0.002160801901951,0.0434384916835779
"LINC02464",-1.78282280892239e-05,0.991703164733633,0.000654603692032438,0.515628926205439
"AC131649.1",-1.79733002370965e-05,0.979584659619406,0.000560604003463738,0.174171050502641
"AP006545.2",-1.81908328440942e-05,0.977315015290942,-0.000518583887266068,0.167541925655811
"LINC01728",-1.82050559092459e-05,0.983128302192905,3.79710991678688e-05,0.940134017603956
"AC091729.1",-1.84530376951504e-05,0.973495973633477,3.41619229385779e-05,0.916591808808714
"KCNE2",-1.84706143158111e-05,0.961972156244976,0.000272700940203569,0.230718813695922
"AP002026.1",-1.85850565512851e-05,0.99796273174044,0.00173903007107856,0.684152215344702
"LINC01280",-1.88643252106752e-05,0.943413598019459,1.49849982073293e-05,0.923517643795799
"NEU4",-1.88643252106752e-05,0.943413598019459,1.49849982073293e-05,0.923517643795799
"LINC00668",-1.88643252106752e-05,0.943413598019459,1.49849982073293e-05,0.923517643795799
"MIR7-3HG",-1.88643252106752e-05,0.943413598019459,1.49849982073293e-05,0.923517643795799
"LINC01596",-1.89925042066115e-05,0.935845468081895,0.000263818150981892,0.0569776774066783
"PLCG1",-1.93570222660882e-05,0.999218590328664,-0.00670731043133492,0.563398217523096
"AGBL2",-1.94811993991918e-05,0.996057681697082,-0.00174951899911481,0.449941181176683
"SPO11",-1.9820347747348e-05,0.949998794666568,-0.000195341995706646,0.292677819135284
"BTLA",-1.98468363595104e-05,0.986531481802923,-0.000291239417809077,0.673181324965235
"PRR23A",-1.99676348325743e-05,0.9603660083824,9.00161140866006e-05,0.702872044738252
"AC092894.1",-2.0067149261039e-05,0.948743391554131,-9.54657182582246e-05,0.602563928957879
"AC011462.4",-2.02419575693924e-05,0.991163273366134,-0.000429036544314569,0.689376838723507
"ARL14EPL",-2.02848183583678e-05,0.987990967127848,-0.00122773192634352,0.120903995097379
"AC009158.1",-2.03592007803956e-05,0.957151122469265,0.000450693199829535,0.0428840668608739
"LINC00615",-2.05115913248096e-05,0.985304336960561,-0.000221186845680919,0.735216029005318
"AC234775.3",-2.0656801588204e-05,0.992665287839112,-0.00254618743874916,0.0537239197135843
"AL357568.2",-2.06846919820415e-05,0.959166205533252,0.000300123017059404,0.205938058712584
"LINC02234",-2.11288645443787e-05,0.992684835869083,0.000780161113934548,0.564341049638342
"AC025160.1",-2.12740091696364e-05,0.988135004993183,0.00241957362929946,0.00399133198126373
"LINC01096",-2.1283307292773e-05,0.989846733853522,-0.00214873751424467,0.0287344388495917
"SHISA9",-2.13739468994978e-05,0.996831604313751,0.0171910945320512,5.58848286671296e-08
"AP005436.1",-2.14957274844107e-05,0.993369809544882,-0.000630507747649346,0.678132113070447
"FP236241.1",-2.15186634993062e-05,0.965767985590644,0.000415104840766913,0.158684440648388
"AC129102.1",-2.19610017696074e-05,0.983669371018644,0.00108675102242738,0.0846248748945144
"AC103739.2",-2.20617889393718e-05,0.992131081535633,0.000355264203960861,0.786842609267603
"LINC01780",-2.20799635479374e-05,0.985507337757172,-0.000546211890724961,0.444209944926212
"AL121830.1",-2.23290795445953e-05,0.977983506825567,0.000685354945945892,0.149264058777877
"LINC00415",-2.23649163911416e-05,0.941282330678773,-3.58787775678029e-05,0.840542530862612
"CADM2-AS1",-2.23870242255183e-05,0.971854540140832,2.73410429197191e-06,0.994146046367561
"TBC1D3L",-2.24403883935944e-05,0.990100033957656,0.000365710622015682,0.730615427435617
"AC005909.1",-2.24939665373647e-05,0.937121511734398,0.000118528827800217,0.479082926192746
"AL590705.2",-2.25234132888388e-05,0.988250548600769,-0.0006250034998446,0.486569892117171
"S100Z",-2.25701664997251e-05,0.986720640249613,-0.000260288302654427,0.74380263555113
"AC008760.1",-2.32417202977738e-05,0.981099622065478,-0.000818959136347986,0.155249945742189
"AC099845.1",-2.33503389755818e-05,0.954049283649628,-0.000198815368597098,0.40351615243338
"AC015917.2",-2.3888592355832e-05,0.99624211281993,-0.00493424099259133,0.0976747892535294
"LINC02395",-2.39777924207439e-05,0.92671927220338,-0.000132123574210971,0.38819798889411
"PCDH12",-2.41042873401281e-05,0.99000174474037,0.00081406163364916,0.471165020350518
"AC019193.3",-2.41067261606505e-05,0.934493915928403,5.09792774175722e-05,0.767267242460507
"AL355834.2",-2.41067261606505e-05,0.934493915928403,5.09792774175722e-05,0.767267242460507
"LINC00114",-2.44625207525594e-05,0.916555811017951,-0.000130415475179717,0.34158525850583
"GPR37L1",-2.45432237493657e-05,0.970447921163737,-0.000419272556934645,0.281246105863566
"CEP295NL",-2.45432237493657e-05,0.970447921163737,-0.000419272556934645,0.281246105863566
"AL021707.5",-2.46807043447734e-05,0.985231997154086,0.000572298657853294,0.464901891919367
"AC104530.1",-2.47644305224527e-05,0.968183748083866,-0.000110130554229373,0.762635626851525
"ZBP1",-2.52709104503985e-05,0.974426552451159,0.000217018361043354,0.639256110909008
"AL022337.1",-2.53803300512195e-05,0.976175138703437,0.000657160140127911,0.187993585126193
"AC091588.1",-2.55253893597159e-05,0.952859207592869,-0.000294632992981973,0.245317920932114
"AC015563.1",-2.55343148813905e-05,0.982377281411984,-0.000573898960272918,0.39795254557447
"AL451065.1",-2.55525151229334e-05,0.933959499264592,9.8120099762e-05,0.587970732105457
"AC122685.1",-2.55670571864491e-05,0.956333216147098,-4.65560556485407e-05,0.865191594833945
"SPATA19",-2.56263819075338e-05,0.952080197612526,2.645071876379e-07,0.999157320317181
"AL133163.2",-2.56263819075338e-05,0.952080197612526,2.645071876379e-07,0.999157320317181
"SERPINB8",-2.63530270365634e-05,0.998806451161754,-0.0150649930783476,0.14541593897417
"AGBL5-AS1",-2.64947486525421e-05,0.948876802284,0.000190859010679199,0.431622968492413
"AC068338.3",-2.6646954246115e-05,0.991206995917044,-3.66809789134108e-05,0.979392414855367
"LINC02206",-2.68421527329637e-05,0.991766949786435,-0.000814500862835086,0.593943312115474
"LINC01770",-2.69341768714115e-05,0.926208853957606,-7.84356084389708e-05,0.646071783818281
"AL731553.1",-2.69341768714115e-05,0.926208853957606,-7.84356084389708e-05,0.646071783818281
"AC017050.1",-2.69771618009105e-05,0.996487758096008,0.00129967997136478,0.718029620209037
"AL358333.3",-2.74875930928781e-05,0.969599726018988,-0.000794320126659881,0.060809177616634
"AC026367.2",-2.76794345264491e-05,0.983739076580043,-0.000119934077140191,0.880474077068603
"FEZF1-AS1",-2.79169184483235e-05,0.956170162273286,0.000646820340668139,0.0301754057035963
"CR383656.10",-2.79336080413735e-05,0.979664750662791,0.000185271478312226,0.773458381257044
"AC096996.3",-2.79480329861045e-05,0.964264082531594,0.000810153675968015,0.0270411972465869
"ZNF528",-2.80434364107735e-05,0.984764627870848,-0.000183507295044287,0.831511603133585
"HSF1",-2.8213789387549e-05,0.999254176418592,0.103709913033243,5.15399771985105e-09
"AL136295.17",-2.83408443066551e-05,0.992273996759496,2.08937889143168e-05,0.990301794215789
"AC107398.5",-2.84620829905577e-05,0.921714577820219,3.93728533857982e-05,0.816945490653973
"ARHGAP22-IT1",-2.84620829905577e-05,0.921714577820219,3.93728533857982e-05,0.816945490653973
"AL136038.2",-2.86194690181125e-05,0.958356380123243,-0.000201904907944901,0.530514999829605
"SLAMF6",-2.87854794623985e-05,0.959465501812917,5.42806980400289e-05,0.870373083323583
"NCF4-AS1",-2.87854794623985e-05,0.959465501812917,5.42806980400289e-05,0.870373083323583
"AC106821.2",-2.90019595359848e-05,0.985042695737096,9.36619066256924e-05,0.917892741575827
"AC007795.1",-2.94377398698021e-05,0.928150072625189,-0.000141795383814634,0.459582599129557
"COL6A6",-2.9497639261092e-05,0.979172904810453,0.000543309615280465,0.412960669760972
"LINC02586",-2.95974668367448e-05,0.97605590198052,-0.000336185419777309,0.561599452960535
"AL583810.1",-2.96390886923023e-05,0.984087869285216,-0.000665622517191238,0.445692697259254
"AC002128.1",-2.96455454026655e-05,0.969554319245369,0.000168824700261927,0.711319376109913
"LMF1-AS1",-2.98248217203442e-05,0.943762128971481,-0.000115374320971299,0.642192535804329
"CALCR",-2.9921194600543e-05,0.967083746781295,0.000251737335382225,0.554425147683132
"AC016396.1",-3.01109846534201e-05,0.960636448084629,0.00017260610788931,0.630005766115207
"IGKC",-3.05183452580587e-05,0.90911135395494,-0.000117903344504305,0.452690883796453
"AL031005.2",-3.07338760081493e-05,0.887942413992064,5.04859979309355e-05,0.693495703903682
"AL121885.1",-3.07338760081493e-05,0.887942413992064,5.04859979309355e-05,0.693495703903682
"LINC00866",-3.09560096938058e-05,0.955765762322038,-9.64645945560723e-05,0.768524361653294
"AC008555.2",-3.13383882217454e-05,0.981582732432275,0.00145167220826568,0.0686824318063165
"AL449106.1",-3.14202419393026e-05,0.973866219193814,0.00108167625849457,0.054860440733619
"LGALS7B",-3.14202419393026e-05,0.973866219193814,0.00108167625849457,0.054860440733619
"LINC02560",-3.14202419393026e-05,0.973866219193814,0.00108167625849457,0.054860440733619
"GDF6",-3.15126840788693e-05,0.989016189318001,-0.00028639657777781,0.831302210957172
"AL139286.3",-3.15222892306967e-05,0.980218829450745,-0.000876807206837361,0.240302292033029
"CR381670.2",-3.15239855896556e-05,0.98532030353417,0.00301940432223757,0.00270390386159139
"SLC51B",-3.16682824970893e-05,0.990193406991259,0.000783853569228893,0.604457585228235
"P2RX7",-3.18058446298405e-05,0.991449105966405,-0.000838542035447453,0.630450056283932
"GPT",-3.18548263309187e-05,0.921661647660634,2.66248754057853e-05,0.888697157509653
"AC087761.1",-3.18548263309187e-05,0.921661647660634,2.66248754057853e-05,0.888697157509653
"AC008735.3",-3.18925166452668e-05,0.969214583661615,0.000124938566912789,0.79684860164275
"AC124017.1",-3.20523161657912e-05,0.977170870508438,-0.000806081503533408,0.220468156274033
"AL627443.1",-3.20539448142065e-05,0.965348944830561,0.000376743852954074,0.384649896516372
"GPC5",-3.21509603873053e-05,0.998014693904549,-0.0348206206460622,4.55245933131432e-06
"AC090572.3",-3.22034776466257e-05,0.961342575060447,0.000446190535284764,0.252878496356982
"AC111149.1",-3.22971204004875e-05,0.96073128740238,0.000203947579301279,0.596541686798809
"TTC9B",-3.25543867191992e-05,0.981924621153645,0.00179343546199274,0.0336046676852774
"AC011455.6",-3.30300066985074e-05,0.991200736669493,0.00227921530484046,0.195086273507088
"KDM5C-IT1",-3.30339410129655e-05,0.972461230683556,0.000583076088233598,0.299520783365424
"CEND1",-3.31801773586556e-05,0.981634748585721,-0.00127671914212862,0.131549914713393
"C15orf54",-3.35850401679363e-05,0.990348200339022,-0.00246551350138438,0.13054889851717
"LINC01629",-3.3675386155328e-05,0.967339400648905,-0.00063218905069899,0.19063127058012
"AC104316.2",-3.37182693587299e-05,0.976811508386647,-0.000406197868494132,0.551038382177963
"AL359552.1",-3.38164445982737e-05,0.942325987803571,0.000128445304543066,0.639865207416738
"IL1RL1",-3.38247630716095e-05,0.981866162504494,-0.000344144511111338,0.693761766477166
"AC092944.3",-3.4264853464405e-05,0.956262429237947,-1.4128303925011e-05,0.969285587802641
"ZNF853",-3.44072217470246e-05,0.99663277389599,-0.0193871679196564,5.20776013172426e-05
"AP005432.2",-3.44582006176735e-05,0.938274047834999,-0.000155974754765987,0.550618741437542
"NHLRC1",-3.48473353234539e-05,0.99209731063252,0.00216179492562108,0.295481744891333
"PATE1",-3.49764501974416e-05,0.930350175776289,9.5467264446593e-05,0.684592481585155
"DOK3",-3.55941674948075e-05,0.994973035407903,0.00556307413676287,0.0936508513787865
"AC105180.1",-3.56810084136399e-05,0.926785124403937,0.000283107537610899,0.214478242481631
"AC097652.1",-3.5689128168131e-05,0.92556200509636,-0.000119861005195343,0.593156247477322
"AC138761.1",-3.5689128168131e-05,0.92556200509636,-0.000119861005195343,0.593156247477322
"RSPH6A",-3.58804363322893e-05,0.987600547754694,0.00187618674911272,0.166491760594065
"AC011523.1",-3.60794198175625e-05,0.914743265249183,1.92852969869917e-05,0.922379983420585
"AC084855.2",-3.62090728989781e-05,0.978226276873647,0.000533664405333813,0.493409309724878
"AL078612.2",-3.6289867584117e-05,0.943204171708507,-0.000515646020321772,0.0848119374277155
"GATA6-AS1",-3.66502594874976e-05,0.980376061282984,-0.00103901749329198,0.235124777587652
"KRTAP4-16",-3.67842260815551e-05,0.948125656529535,-0.000268226760324208,0.41922745716735
"AL138812.1",-3.69357041383156e-05,0.973020460821466,-0.000339928762501799,0.596134073681362
"AL512604.2",-3.72060531310729e-05,0.982421468603464,0.00156521890915349,0.114546482071518
"ASB9",-3.72209777914507e-05,0.996715806053917,0.02142550972468,5.54059190256847e-05
"H19",-3.72267922851284e-05,0.949680180196192,-0.000152684701954369,0.659417987909928
"AP003973.3",-3.74861573228887e-05,0.868083406803961,-4.44767437395434e-05,0.737215021456904
