"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_POSITIVE_REGULATION_OF_AMIDE_METABOLIC_PROCESS","0.472789115646259",0.909223408844329,"0.0540088272801684","0.457491992881577","1.01220206210381","166","c(""PRKDC"", ""SAMD4A"", ""LARP4B"", ""HNRNPD"", ""KHDRBS1"", ""PICALM"", ""CDC123"", ""LARP1"", ""EIF2AK4"", ""TENT4A"", ""CCN1"", ""CSDE1"", ""HNRNPU"", ""ITGA2"", ""IMPACT"", ""DHX36"", ""CPEB3"", ""EIF4A3"", ""IGF2BP1"", ""PRR16"", ""LARP1B"", ""CTIF"", ""RMND1"", ""SSB"", ""THBS1"", ""VIM"", ""FMR1"", ""METTL14"", ""RPS6KB1"", ""SYNCRIP"", ""USP16"", ""SLC2A13"", ""MRPS27"", ""DHX29"", ""FASTKD3"", ""PPP1R15A"", ""LARP4"", ""SH3BGRL"", ""SPHK2"", ""PLXNB2"", ""MTOR"", ""TRUB2"", ""TENT4B"", ""TRMT10C"", ""EIF3E"", ""PASK"", ""ROCK2"", ""CLU"", ""EPHA4"", ""CIRBP"", ""UHMK1"", ""YTHDF3"", ""METTL8"", 
""RCC1L"", ""IFNGR1"", ""EIF5A2"", ""CYP1B1"", ""FASTKD2"", ""CHRNA7"", ""GUF1"", ""PRKCD"", ""EIF5AL1"")"
"GOBP_POSITIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS","0.472754050073638",0.909223408844329,"0.066436413766281","0.572632379354998","1.02085775289487","24","c(""PICALM"", ""SLC2A13"", ""LYN"", ""ROCK2"", ""CLU"", ""EPHA4"", ""IFNGR1"", ""CHRNA7"", ""SPON1"", ""RANBP9"")"
"GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_DNA_FRAGMENTATION","0.476885644768856",0.909223408844329,"0.0925528864684773","-0.747317561133598","-1.06811892244955","4","c(""BAX"", ""ENDOG"")"
"GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION","0.470588235294118",0.909223408844329,"0.119348440591015","-0.432266924822874","-0.972159382128321","45","c(""MIF"", ""CD81"", ""CD320"", ""MEF2C"", ""CARD11"", ""NFATC2"", ""ATAD5"", ""TIRAP"")"
"GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_STORAGE","0.469055374592834",0.909223408844329,"0.0718276293603809","0.720255290156882","1.0583827093045","7","c(""SREBF2"", ""LPL"")"
"GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_PROLIFERATION","0.469543147208122",0.909223408844329,"0.0959206777921745","-0.659583784628623","-1.04333880395356","8","c(""SOX9"", ""SIRT6"")"
"GOBP_POSITIVE_REGULATION_OF_CHROMATIN_BINDING","0.483333333333333",0.909223408844329,"0.0667426134241917","0.642027899945197","1.03346844639835","14","c(""KDM1A"", ""HMBOX1"", ""CTBP2"", ""DTX3L"", ""KDM4D"", ""EBF2"")"
"GOBP_POSITIVE_REGULATION_OF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY","0.473551637279597",0.909223408844329,"0.0949751525905595","-0.72810456407052","-1.05638689941734","5","c(""RACK1"", ""CALM2"", ""CALM3"")"
"GOBP_POSITIVE_REGULATION_OF_DEACETYLASE_ACTIVITY","0.473684210526316",0.909223408844329,"0.0718276293603809","0.705891762672134","1.05444439663444","8","c(""MAPK8"", ""PRKD1"", ""VEGFA"", ""C6orf89"", ""PINK1"", ""PRKD2"")"
"GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY","0.473684210526316",0.909223408844329,"0.0718276293603809","0.706215911129506","1.05492860192289","8","c(""DDR2"", ""CLASP1"", ""CLASP2"", ""PDPN"", ""CARMIL2"")"
