"BE1_ranks","gene","genetype","ranks"
0.0590506992341144,"PRKAA1","Nuclear",28866
0.059038991280974,"TENM4","Nuclear",28865
0.0590267516059604,"LIMS1","Nuclear",28864
0.0589838425859521,"COP1","Nuclear",28863
0.0589619473739587,"MLH3","Nuclear",28862
0.0589392394935951,"SATB2","Nuclear",28861
0.0589304246666953,"COL1A1","Nuclear",28860
0.0589178996776953,"ARHGAP21","Nuclear",28859
0.058908782373226,"LAMB1","Nuclear",28858
0.0589035906555509,"NBEAL1","Nuclear",28857
0.0588366236651357,"EFR3A","Nuclear",28856
0.0587058665470229,"CPLANE1","Nuclear",28855
0.0587054707015869,"ELK3","Nuclear",28854
0.0586629608340902,"PTPN21","Nuclear",28853
0.0586554402761328,"AC093515.1","Nuclear",28852
0.0586351694180596,"KCNQ1OT1","Nuclear",28851
0.0586023812797478,"TLN2","Nuclear",28850
0.0585479506761138,"MLLT10","Nuclear",28849
0.0585244926664894,"SEMA5A","Nuclear",28848
0.0585122020991032,"FOXJ3","Nuclear",28847
0.0584023229693861,"MKLN1","Nuclear",28846
0.0583589936638043,"ZNF644","Nuclear",28845
0.0583294415597147,"MTHFD1L","Nuclear",28844
0.0583222939385507,"ATR","Nuclear",28843
0.0583124696585919,"EVI5","Nuclear",28842
0.058235055192693,"FLNB","Nuclear",28841
0.0582120725927854,"DYNC2H1","Nuclear",28840
0.058177754468875,"MAN1A1","Nuclear",28839
0.0581769537808583,"SH3D19","Nuclear",28838
0.0581756868888549,"TRMT11","Nuclear",28837
0.0581045299008063,"GPR39","Nuclear",28836
0.0580867956663274,"ADAM10","Nuclear",28835
0.0580737120031513,"GOLGA4","Nuclear",28834
0.0580632386392181,"INHBA","Nuclear",28833
0.0579624521214209,"CHD1","Nuclear",28832
0.0579552206032927,"OXCT1","Nuclear",28831
0.0579426076108191,"PAM","Nuclear",28830
0.0579322478334429,"TNC","Nuclear",28829
0.0575774814284737,"SPIN4","Nuclear",28828
0.0575765132490042,"AC053527.2","Nuclear",28827
0.057572049110775,"CTBP2","Nuclear",28826
0.0575506828092015,"SMAD3","Nuclear",28825
0.0575385113615687,"SPHK1","Nuclear",28824
0.0574919230553251,"UBE3C","Nuclear",28823
0.0572478949888323,"CDK6","Nuclear",28822
0.057212429178645,"DANT2","Nuclear",28821
0.0572086137770921,"STARD9","Nuclear",28820
0.0572034781211132,"MAML2","Nuclear",28819
0.0571731137704543,"LIN52","Nuclear",28818
0.0571513163821796,"UBR5","Nuclear",28817
0.0571374663411921,"HDAC9","Nuclear",28816
0.0571179988347465,"SERBP1","Nuclear",28815
0.0570805734359933,"TMEM108","Nuclear",28814
0.0570446533990295,"PKD2","Nuclear",28813
0.0570442053016247,"TFPI","Nuclear",28812
0.056998492761577,"SYT16","Nuclear",28811
0.0569727050344307,"TMEM87A","Nuclear",28810
0.0569681790970135,"ANKRD17","Nuclear",28809
0.056905582584407,"KANSL1","Nuclear",28808
0.0568148816151237,"TENT2","Nuclear",28807
0.0567901351292843,"GARNL3","Nuclear",28806
0.0567865705593995,"FRY","Nuclear",28805
0.0567744748809507,"ANKRD6","Nuclear",28804
0.0567584850864913,"SPOCK1","Nuclear",28803
0.0567548051394676,"CACHD1","Nuclear",28802
0.0567227966332055,"C1orf21","Nuclear",28801
0.0567219738091128,"GHR","Nuclear",28800
0.0566919477659121,"DNM1","Nuclear",28799
0.0566584640492605,"GRAMD1B","Nuclear",28798
0.0566373556197779,"GLI2","Nuclear",28797
0.0564238482716069,"ADAMTS16","Nuclear",28796
0.0564067780566041,"CACNB4","Nuclear",28795
0.0563857944515816,"B2M","Nuclear",28794
0.0563793450749164,"WARS","Nuclear",28793
0.056315633902203,"TBL1XR1","Nuclear",28792
0.0562532381977714,"TRIM66","Nuclear",28791
0.0562450572823365,"GGT7","Nuclear",28790
0.0561973230215178,"NRG2","Nuclear",28789
0.0561828155858581,"LINC00355","Nuclear",28788
0.0561752439102243,"MRC2","Nuclear",28787
0.0561562537760809,"GRB10","Nuclear",28786
0.0561225104428789,"ANP32A","Nuclear",28785
0.0560854615350334,"RPTOR","Nuclear",28784
0.0560366421290875,"AL365295.1","Nuclear",28783
0.0560266941684675,"SLC30A7","Nuclear",28782
0.0559504344322977,"TCAF1","Nuclear",28781
0.0559461839830903,"GLI3","Nuclear",28780
0.0559435476872356,"POLD3","Nuclear",28779
0.0559318438073527,"CAB39","Nuclear",28778
0.0558983790946961,"DOCK5","Nuclear",28777
0.0558575489087888,"XPO4","Nuclear",28776
0.0558560580288386,"TJP1","Nuclear",28775
0.0558454271611622,"TTC17","Nuclear",28774
0.0558015708808719,"NRP2","Nuclear",28773
0.055766486398099,"URI1","Nuclear",28772
0.0557630270541123,"CBX5","Nuclear",28771
0.0557280111077534,"BACH1","Nuclear",28770
0.055726760601765,"MAP2K1","Nuclear",28769
0.0555854339297279,"DENND4A","Nuclear",28768
0.0555775279605895,"YAP1","Nuclear",28767
0.0555582723091599,"SCFD2","Nuclear",28766
0.0554570696963219,"EVC","Nuclear",28765
0.0554554483029748,"EXOC6B","Nuclear",28764
0.055443891696367,"LARP4B","Nuclear",28763
0.0554208075766717,"ATF7IP","Nuclear",28762
0.0554117771052145,"FYN","Nuclear",28761
0.0553948144595347,"TFPI2","Nuclear",28760
0.0553830093521453,"TBC1D8","Nuclear",28759
0.0553471159470271,"C12orf57","Nuclear",28758
0.055333950369294,"TPR","Nuclear",28757
0.055314136714152,"MIPOL1","Nuclear",28756
0.0553080655032035,"CHST11","Nuclear",28755
0.055289987320517,"SUCLG2","Nuclear",28754
0.0552819878003004,"AC068587.4","Nuclear",28753
0.0552620103147732,"DTNA","Nuclear",28752
0.0551968547025089,"SS18L1","Nuclear",28751
0.0551449386546857,"WRN","Nuclear",28750
0.0551415872414509,"UBASH3B","Nuclear",28749
0.0550947940457511,"SLC39A11","Nuclear",28748
0.0550919332464033,"IL1B","Nuclear",28747
0.0550885966984321,"CDR2","Nuclear",28746
0.0550351984881194,"TUBA4A","Nuclear",28745
0.0550250298168336,"LINC01572","Nuclear",28744
0.0549875467517124,"SRPK2","Nuclear",28743
0.0549747766982377,"PCCA","Nuclear",28742
0.0549548591125103,"DSE","Nuclear",28741
0.0548902359135085,"DST","Nuclear",28740
0.0548730148260776,"PDSS2","Nuclear",28739
0.0548508037414957,"LMBR1","Nuclear",28738
0.0548343081782502,"CLMN","Nuclear",28737
0.0548324714792499,"AC118549.1","Nuclear",28736
0.0547569090620832,"ASPH","Nuclear",28735
0.0547533443275419,"ZNF532","Nuclear",28734
0.0547367802151839,"LATS2","Nuclear",28733
0.0547143242838458,"UGGT1","Nuclear",28732
0.0546807967350274,"KIAA0319L","Nuclear",28731
0.0546403409864189,"OSBPL1A","Nuclear",28730
0.0545478763899914,"BUB1B","Nuclear",28729
0.0545319869618531,"EYA4","Nuclear",28728
0.0544805029900357,"GALK2","Nuclear",28727
0.0544096523015295,"DNAJB6","Nuclear",28726
0.0543916449140118,"CSNK1A1","Nuclear",28725
0.0543504893514057,"ACTR3","Nuclear",28724
0.0543459611022453,"ALCAM","Nuclear",28723
0.05432866983853,"DCC","Nuclear",28722
0.0543103791670599,"PTPN13","Nuclear",28721
0.0542981095461087,"ITGA10","Nuclear",28720
0.0542388858593646,"PPP6R3","Nuclear",28719
0.0542162348012052,"POGZ","Nuclear",28718
0.0541979528337492,"SPRY4-AS1","Nuclear",28717
0.0541645082833657,"BABAM2","Nuclear",28716
0.0541464741285748,"GBE1","Nuclear",28715
0.0541089644704935,"ATP9B","Nuclear",28714
0.0540742865939276,"DENND4C","Nuclear",28713
0.0540731189476388,"UPP1","Nuclear",28712
0.0540342024845368,"PARD3B","Nuclear",28711
0.0540070993175356,"VPS54","Nuclear",28710
0.0539881419090437,"NOM1","Nuclear",28709
0.0539865743589064,"MBD5","Nuclear",28708
0.053966018371568,"DPY19L1","Nuclear",28707
0.053948264550038,"SPATA13","Nuclear",28706
0.0539222699338971,"ZHX3","Nuclear",28705
0.0539050807288033,"RASA2","Nuclear",28704
0.0539003577994705,"AC018978.1","Nuclear",28703
0.0538869410485011,"ASXL2","Nuclear",28702
0.0538512940431584,"PID1","Nuclear",28701
0.053796506899952,"BTBD11","Nuclear",28700
0.0537384763586329,"PHGDH","Nuclear",28699
0.0537347174783453,"SESTD1","Nuclear",28698
0.0537344013622853,"AUTS2","Nuclear",28697
0.0537204937407291,"ARHGAP6","Nuclear",28696
0.0536096378244249,"NCOA1","Nuclear",28695
0.0535970841892615,"DTWD1","Nuclear",28694
0.053570967363343,"CHD2","Nuclear",28693
0.0535468420226058,"AC006001.2","Nuclear",28692
0.053542612685272,"LRRFIP2","Nuclear",28691
0.0535178670584656,"NEO1","Nuclear",28690
0.0534912585743184,"POLR2J3","Nuclear",28689
0.0534877712612679,"TUT4","Nuclear",28688
0.053468546724687,"TMEM91","Nuclear",28687
0.0534448389460257,"KYAT3","Nuclear",28686
0.0533811390738546,"NUP42","Nuclear",28685
