"gene","BE1_ranks","BE2_ranks"
"CP",-0.006824199290417,0.0122055120201878
"CPA1",-0.0147935917955276,0.0187916488296121
"CPA2",-0.0156843517756948,0.000619314599115959
"CPA3",0.00919717494442059,0.00925742973607956
"CPA4",-0.000362632956081753,0.0132437607015798
"CPA5",-0.0218201146827293,-0.00920735290063026
"CPA6",-0.0019481811037255,0.0161130554215981
"CPAMD8",0.00485191713525762,0.000861351179602868
"CPB1",0.0258487966087029,-0.00485440833140844
"CPB2",-0.0072688208850557,6.0440787451062e-05
"CPB2-AS1",0.00402460956828625,-0.0208774123799464
"CPD",0.0216703606939947,0.0400563619612199
"CPE",0.0214944887681679,0.00867657023417813
"CPEB1",0.0379398950811366,0.0131650640482848
"CPEB1-AS1",0.00617695555057007,-0.000852386439290936
"CPEB2",0.0254449248435253,0.00239895805227703
"CPEB2-DT",-0.0239860260394888,0.00308266329865346
"CPEB3",0.0403451742289637,-0.00542940198002389
"CPEB4",0.0200192415007533,-0.0199316000182037
"CPED1",0.0246085522723749,-0.000749664570142142
"CPLANE1",0.0587058665470229,-0.0117890896606218
"CPLANE2",0.00249150063058266,0.00936321305278894
"CPLX1",0.0184475822330571,0.0218262480879503
"CPLX2",-0.00445655497198626,0.00698678804992808
"CPLX3",0.00288390065568975,0.0119200476972794
"CPLX4",0.0073545182702165,0.0130291904719646
"CPM",0.0135977559990327,-0.0253779557683874
"CPN1",0.0105083058868764,-0.0155709721657534
"CPN2",0.0154662080586545,0.00449175608927199
"CPNE1",-0.0150301041849307,0.00284599617842068
"CPNE2",0.0107024540051093,0.0143766005133375
"CPNE3",0.011993394516034,-0.00534667131266415
"CPNE4",0.0163759880272626,0.00206319276056839
"CPNE5",0.0194343575367786,0.0173408516613679
"CPNE7",0.00261225361099351,-0.00957570705909457
"CPNE8",0.0493298876142167,0.0254211917804529
"CPNE8-AS1",0.0139307640034963,-0.0129343802898151
"CPNE9",0.00722788622981688,-0.0118636803018813
"CPO",-0.00637529951319551,0.00501429877322686
"CPOX",0.0261852931281763,-0.0162967926268636
"CPPED1",0.00989899813031837,-0.0528613582496613
"CPQ",0.0515705199538943,-0.00149479035628248
"CPS1",0.0123102075691306,0.0182145970166351
"CPS1-IT1",0.0128845022366056,0.00225299043178681
"CPSF1",-0.0190481546700507,-0.0160608238822721
"CPSF2",0.0251786030348926,0.0238346567153081
"CPSF3",0.00724220909123324,-0.00481394545395443
"CPSF4",0.0221715630139936,0.00224027949064576
"CPSF4L",-0.00705927260779248,-0.00458703214427662
"CPSF6",0.0355891832713229,-0.000590137753047686
"CPSF7",0.012867570478689,-0.0137123533423018
"CPT1A",0.0100737129289323,0.0201145672333924
"CPT1B",0.00675594952426764,0.00928664259156837
"CPT1C",0.00727962918679344,-0.00949529860678146
"CPT2",0.0139017398770862,-0.00975087958220128
"CPTP",-0.0377037528403976,0.0396460290754213
"CPVL",0.0210303533322606,-0.00329171447438782
"CPXM2",0.0139655989261378,0.0221233402269677
"CPZ",0.00777713198065383,-0.020228827855469
"CR1",0.0162143537235659,-0.00491687870956843
"CR1L",-0.0153952961377702,-0.0150826628011284
"CR2",0.00255405079129783,0.00587458799580547
"CR381653.1",0.00340718897404845,0.0387860728340035
"CR381670.2",0.023863096379614,0.00762587734708523
"CR382287.2",0.00710043011888846,0.0199745056011215
"CR786580.1",-0.000253777571216038,-0.000281788491576139
"CRABP1",-0.00738907657268012,0.0238420822165182
"CRABP2",-0.00453643832325571,0.0175409396596658
"CRACR2A",0.0336681241274804,0.0168278135530372
"CRACR2B",-0.0167239310173608,-0.0246747102266968
"CRADD",0.0360106717502686,0.0257679842332061
"CRAMP1",0.0208302641159065,0.0103556811795405
"CRAT",0.011494261270032,-0.00993720553252608
"CRB1",0.00170909969359466,-0.00876710353720943
"CRB2",-0.0102709450364292,-0.0128746256350954
"CRB3",0.00149214739136188,0.00616475678622744
"CRBN",-0.00151771558826721,-0.0126787573139376
"CRCP",0.0118467387180224,-0.00121241834298777
"CRCT1",-0.011166984106488,-0.00613489935099867
"CREB1",0.0252474587877265,-0.0119782781390653
"CREB3",-0.0152125565002997,0.0021281282120888
"CREB3L1",0.0487832990766715,0.0413104993084403
"CREB3L2",0.0421031673864524,0.0510154633473392
"CREB3L2-AS1",-0.00217469480873253,0.0126100683550307
"CREB3L3",-0.0147935917955276,-0.0138051567989125
"CREB3L4",0.0111558156567966,0.00181191788990913
"CREB5",0.0377824914513629,0.00126905801820625
"CREBBP",0.0239493851063189,-0.00363166850551581
"CREBL2",-0.00379277560448705,-0.0288255318215729
"CREBRF",0.0227100601257962,0.00907076316089694
"CREBZF",0.0224716930600605,0.015479170473015
"CREG1",-0.0125112085204611,0.0059345238719022
"CREG2",0.0189246350565334,0.000179369414875378
"CRELD1",-0.0233186392739531,-0.00831393205429747
"CRELD2",0.00625364170541206,0.00805598626863281
"CREM",0.0407347194400595,-0.00936183938967181
"CRH",-0.00144296040197959,0.0105324531059364
"CRHBP",-0.0129903008505479,-0.00197690788908235
"CRHR1",0.0185100178928181,0.024872353634849
"CRHR2",-0.00354668152616875,-0.0125654033091924
"CRIM1",0.0675505430208303,0.0279959588821489
"CRIM1-DT",-0.0177370145133017,-0.0310226069464917
"CRIP1",-0.0199385923111823,-0.00128434321948479
"CRIP2",0.0106207238422266,0.0135908131161206
"CRIP3",-0.0114942729146116,0.00360723474430059
"CRIPAK",0.0100641632899659,0.00071598293455429
"CRIPT",-0.00338170466270828,-0.0128806029784593
"CRISPLD1",0.0177114082348466,-0.00971993519109481
"CRISPLD2",0.00048976977165708,0.00616173236046545
"CRK",-0.00506366796220542,0.00531484713976178
"CRKL",-0.00666031097442979,-0.0111197106348171
"CRLF1",-0.0101629985398836,-0.00506929816139151
"CRLF2",-0.00437415996632092,-0.00861231228166322
"CRLF3",0.0202691374014984,0.0416542940189222
"CRLS1",-0.00174825882593092,-0.0112695323635247
"CRMP1",0.0455005845250093,-0.00710501748662192
"CRNDE",0.0125422335865184,-0.028620748585515
"CRNKL1",-0.00380180656502682,-0.0230976994680377
"CRNN",-0.0147935917955276,-0.0217408618959907
"CROCC",-0.00801455863321098,0.0164311001231095
"CROCC2",0.00902429565679652,-0.0305738784688949
"CROT",-0.00192569384573645,0.0234020814911518
"CRPPA",0.0065987364773705,0.0143682108846064
"CRPPA-AS1",0.0181904853000414,0.017488566623352
"CRTAC1",0.00864356441913574,-0.0171496285193324
"CRTAM",-0.0103567620721362,0.00709498463657942
"CRTAP",0.0270238144908433,0.0597936270055889
"CRTC1",0.0353754782612332,-0.00790588354190793
"CRTC2",0.00668738689666562,0.0117467944893784
"CRTC3",0.0298117448644105,-0.00290875811300403
"CRTC3-AS1",-0.0126161893289392,0.00372182992543294
"CRX",0.00644439035940185,0.0168861089840527
"CRY1",0.0126400078816941,0.00888244594948577
"CRY2",0.023369836595368,0.0016242815436774
"CRYAB",-0.018911964842256,-0.0090932183474358
"CRYBA1",0.000661883572821603,-0.00266254722395205
"CRYBA2",-0.00288295905649246,-0.00446022171043769
"CRYBA4",-0.0209226169027405,0.00558736655810674
"CRYBB1",0.0123829073333783,0.0152435160556326
"CRYBB2",-0.0225818802283031,-0.0138963898163555
"CRYBB3",-0.0127814825634279,-0.00438222976648889
"CRYBG1",0.00414528867143036,-0.0125000717730644
"CRYBG2",0.0110598226547013,-0.00566467585969364
"CRYBG3",0.0240491176742493,0.00608276972289845
"CRYGC",-0.0147935917955276,0.00797301203592862
"CRYGN",-0.00365517793946258,-0.0154728572192015
"CRYGS",0.01401319450279,-0.00173120785350697
"CRYL1",0.0234283001524122,0.0234456711062598
"CRYM",0.0351039768453824,-0.012435224491413
"CRYZ",0.0130032192705735,0.0227348643141389
"CRYZL1",-0.00422530402776058,-0.00038815093470963
"CS",-0.00995618899493342,-0.0255882670487594
"CSAD",0.0345328530252818,0.0055761945693552
"CSDC2",-0.00364593244667903,-0.0241681646285687
"CSDE1",0.0275325144975164,0.00424957558210505
"CSE1L",-0.00197767956486732,-0.0240040036411126
"CSE1L-AS1",0.00563612068475898,0.00130669149729825
"CSF1",0.00877670770965226,0.00901005787050617
"CSF1R",0.00959922573155431,0.00622391556048108
"CSF2",-0.0137917984325113,0.014252189670637
"CSF2RA",-0.000181132373076017,0.00111654845948815
"CSF3",0.018806398856003,0.0371405737007892
"CSF3R",-0.0126004884838421,-0.00646937940303308
"CSGALNACT1",-0.00124102673988183,0.0159138939246974
"CSGALNACT2",0.0448347767423781,0.00306520260856126
"CSK",0.0221386656050374,-0.0028784409909797
"CSKMT",0.00949924629321082,-0.00506198019988666
"CSMD1",0.0129714363783486,-0.0144933292314058
"CSMD2",-0.0368154208742416,0.013936123515173
"CSMD2-AS1",0.00646673962612977,0.0168444445700123
"CSMD3",0.0189796348904869,-0.0154457859277762
"CSNK1A1",0.0543916449140118,-0.010916051207952
"CSNK1D",0.0120786999671875,0.0582148628695067
"CSNK1E",0.0106365251833387,-0.0149684056866595
"CSNK1G1",0.0437906765395368,0.069700563325432
"CSNK1G2",0.00506442780145834,0.00328794723480717
"CSNK1G2-AS1",0.0190673521437631,-0.0176488880286114
"CSNK1G3",0.0352143766081502,-0.00573070337813839
"CSNK2A1",0.0259006587428637,0.000255145444864779
"CSNK2A2",0.00426660261968299,-0.0132243213547902
"CSNK2A3",0.000672746937179965,-0.00473704915171953
"CSNK2B",-0.0676044537468399,-0.0505482429012813
"CSPG4",0.0484111074307788,0.0324245356159986
"CSPG5",0.0016681810777799,-0.00242571870109968
"CSPP1",0.0168450328406101,-0.00261509583485547
"CSRNP1",-0.00442885660471624,0.0147318550403147
"CSRNP2",0.034888414919411,-0.0098427784371356
"CSRNP3",0.0255749525828143,0.0320204606093479
"CSRP1",-0.0647274149325283,-0.0365942784266439
"CSRP2",-0.00464408280569598,0.00635394495914729
"CSRP3",0.000155592033909556,-0.017801587207
"CSRP3-AS1",-0.00118247954873012,-0.000245863736768678
"CST1",-0.00379842139925233,0.00123558238817175
"CST3",-0.0477587066250268,-0.0795922946357752
"CST6",-0.0153813255425635,0.0214604896864107
"CST7",0.00916584020663375,-0.00358625032432693
"CSTA",0.00815547604339284,-0.00775749997259524
"CSTB",-0.0721915063987243,-0.08133848736409
"CSTF1",0.00573724388818494,-0.0114628572662351
"CSTF2",-0.0086454367489318,0.00674822249964621
"CSTF2T",0.0201954926015567,-0.00185627122677999
"CSTF3",0.00997289688637079,-0.00423996754101027
"CSTF3-DT",0.0304046802222246,0.00683084772390881
"CT55",0.0137167961322805,-0.0090443502868667
"CT62",-0.0200121868275819,0.00386806374471391
"CT66",-0.00191259837495149,0.0114630690955773
"CT69",-0.0131468339328487,-0.0137911171417863
"CT70",0.0156439516098455,-0.0214603840550172
"CTBP1",0.0334326229534496,-0.0217975015982282
"CTBP1-AS",0.0234540643990563,-0.013033241963885
"CTBP1-DT",-0.00386095951588654,-0.0116229011201521
"CTBP2",0.057572049110775,0.0179961224342062
"CTBS",0.0308751543378156,-0.00834550795208613
"CTC1",0.00387108886576733,0.00858401037891675
"CTCF",0.013812033215236,-0.00301001865292716
"CTCFL",0.00360205328631559,0.00321025567123199
"CTDNEP1",-0.0361189212377137,-0.0392654058310533
"CTDP1",0.0130360088171548,0.00212504288678171
"CTDSP1",0.00836327839630917,-0.0240790346880345
"CTDSP2",0.00436681356317395,-0.00828323845005398
"CTDSPL",0.0105135584678153,-0.0114493301945104
"CTDSPL2",0.0424027196603308,0.0241586554973266
"CTF1",-0.0068638201004885,-0.0131878993883438
"CTH",0.0175124733561192,0.00835004638891597
"CTHRC1",0.0114662849626363,0.0197532581817686
"CTIF",0.0465141627010114,0.00334606077042703
"CTNNA1",0.0364929877740817,0.0295407145601665
"CTNNA2",0.0132158930643411,0.0194748257473971
"CTNNA3",0.00224184666552362,0.00979421994224619
"CTNNAL1",-0.0199552036226439,0.0162739778851571
"CTNNB1",0.0202691679404056,-0.00544943279185474
"CTNNBIP1",-0.0179808658279829,-0.00927101547840455
"CTNNBL1",0.00366785084295326,0.00894416597390921
"CTNND1",0.0467122075881442,0.0431498723913817
"CTNND2",0.0449044847706568,-0.0119946571343371
"CTNS",0.00757691741136522,-0.00199304910914362
"CTPS1",0.00380469818593724,0.0231378067175417
"CTPS2",0.0028060049083627,0.00697889066642887
"CTR9",0.0151616538847188,0.00888704222602115
"CTRB1",0.0141628986176462,0.00415695473854445
"CTRC",0.0199467726285226,-0.00143972824599748
"CTRL",-0.0125482369119083,0.0216514192013261
"CTSA",-0.0175079871034019,-0.0132970642261355
"CTSB",0.0467095345317971,0.0341265544973164
"CTSC",0.00715138254517895,-0.000611770091634743
"CTSD",-0.00255665141656793,-0.0208227028638439
"CTSE",-0.00544729808799888,0.00973345547141888
"CTSH",0.000547745144497695,-0.0327527203404713
"CTSK",9.63770907291955e-05,-0.00692687941259665
"CTSL",0.029608421826607,0.0542881429101398
"CTSO",0.0103077978042696,0.00151975760122463
"CTSS",0.0127608779838363,0.00689404762222539
"CTSV",-0.0103305127117693,0.0106393452017775
"CTSW",-0.00659186958434244,-0.00208861701712293
"CTSZ",0.0152417493838981,0.020358073113344
"CTTN",0.0356651246939144,-0.000416508429604413
"CTTNBP2",0.0139931569664607,-0.0171933394428283
"CTTNBP2NL",0.0329979759675898,-0.00549892142698775
"CTU1",-0.0411097377807543,-0.00569058209586965
"CTU2",-0.0174366118398358,-0.00521667944783308
"CTXN1",-0.0175750280755865,-0.00252114959054528
"CTXN2",0.0117473861865399,0.0105804359712912
"CTXND1",0.000219303060757434,-0.0127479869160912
"CTXND2",0.0220137993999309,0.00187765827322567
"CU633906.2",0.00270728976003543,0.0276625305248746
"CU633906.5",-0.00582748383405233,-0.00501453067377409
"CU633967.1",-0.00190352648353568,0.0168729547882396
"CU634019.5",0.0175711162726302,-0.00182404884365979
"CU638689.4",0.00441457576222155,0.0217976229744675
"CU638689.5",-0.0336118556307085,0.00521714696029058
"CUBN",-0.0220508692323223,-0.0340613956375276
"CUEDC1",0.0360414846212855,0.0400261143046196
"CUEDC2",-0.0187594181011328,0.015456825857038
"CUL1",0.0749689289641312,0.0457561240459183
"CUL2",0.0229170227342878,-0.0165443075183606
"CUL3",0.0333028360517985,-0.00539977886365097
"CUL4A",0.0148935552286841,0.00774266911602232
"CUL4B",-0.0228302085702679,0.0152860645626456
"CUL5",0.0260441453844744,-0.00565911090220181
"CUL7",0.0253203732194803,0.00568940692073943
"CUL9",0.00718563049138178,0.0229008052539062
"CUTA",-0.0655704886877618,-0.0235669370636578
"CUTC",0.0134407285112814,-0.0053335748900762
"CUX1",0.0180848068621617,-0.00697902578742601
"CUX2",0.0368879235455918,0.0108152301317819
"CUZD1",0.00713431317542976,-0.00940984379281749
"CWC15",-0.025066729341268,-0.039521677083875
"CWC22",0.0152409348454513,0.0285988609471117
"CWC25",-0.00300593495109935,0.014206922223342
"CWC27",0.0315769832786166,0.0382130378602677
"CWF19L1",0.000740100296757159,-0.000902162470649501
"CWF19L2",0.0125452086019528,0.0255514363987911
"CX3CL1",-0.0151871478811502,-0.0176488880286114
"CXADR",-0.00891123835972337,0.00685435808682654
"CXCL1",0.00370390696837748,0.0348948430036908
"CXCL11",-0.0147935917955276,-0.00247190401323998
"CXCL12",-0.00687151880308622,-0.026644474287163
"CXCL13",0.00116950039437436,-0.0262490786603368
"CXCL14",-0.0169734909374006,-0.0287012524772386
"CXCL16",0.00802402275864447,-0.0182495037484355
"CXCL17",-0.00253191394637532,0.0220408777068233
"CXCL2",0.0195304947783121,-0.00319135948495856
"CXCL3",0.00433073305437812,0.00435491196998933
"CXCL5",0.017250958045369,0.0111005679123514
"CXCL8",-0.0138531278065919,0.0112551255662206
"CXCR4",-0.0148872853811022,0.00708426503442419
"CXCR5",0.0137798456073636,0.0109806989216718
"CXorf38",0.0131482045674336,0.00988482273484624
"CXorf40A",-0.0126046912202142,0.00127523182087972
"CXorf40B",-0.0236165551012951,0.0105252078503346
"CXorf56",0.00831631673646997,-0.0309066850209397
"CXorf58",0.00991965541387668,-0.0312542330027019
"CXorf65",0.0112125053007839,-0.0104728012881175
"CXXC1",-0.0142954463941809,-0.0288764067667143
"CXXC4",0.0137198332290337,-0.00754595981567344
"CXXC4-AS1",0.00934309452874757,0.0124866171374157
"CXXC5",0.0362242789396369,-0.00256726995440222
"CYB561",0.0232956443420022,0.00724807535343071
"CYB561A3",-0.0353584005139837,-0.0422349484762063
"CYB561D1",0.0226329459252089,-0.0140576288705506
"CYB561D2",-0.00797925098702784,-0.0156068409289138
"CYB561D2.1",0.00909085609056581,-0.000902754104770092
"CYB5A",-0.0092388293482804,0.00205918018918274
"CYB5B",-0.00301423090433354,-0.00117849002990104
"CYB5D1",0.00542200738202558,-0.00221408220779515
"CYB5D2",0.00340799705828763,-0.0225063650211561
"CYB5R1",-0.00410040607713185,-0.00598604774722184
"CYB5R2",-0.000951839278970731,0.013363072595961
"CYB5R3",-0.0276542090489266,-0.049252596245839
"CYB5R4",0.0249709049233924,0.00697197053853925
"CYB5RL",-0.0265600476840849,-0.0123268153535525
"CYBA",0.0221560228223305,-0.0132297328385328
"CYBB",-0.00179498322902353,0.00918035006164865
"CYBC1",0.0258619053202336,0.0105936051536654
"CYBRD1",0.0435411758991643,0.0266920081737646
"CYC1",-0.0913885221206582,-0.0955264580884657
"CYCS",-0.0070543318939708,0.00042224836558797
"CYFIP1",0.0264402080136887,-0.0303985163531621
"CYFIP2",0.0150912539408176,0.0203799153320543
"CYGB",0.000982433336299945,0.0338811799548577
"CYHR1",-0.0265766205233167,-0.029494293222642
"CYLD",0.00913392517037726,-0.00713883438635582
"CYP11A1",0.00809636335865461,-0.00654794739906848
"CYP17A1",-0.0166181303054009,-0.00900464377982925
"CYP19A1",0.0221225971066771,-0.00621510235348496
"CYP1A1",-0.00806688959070357,0.000422424069178984
"CYP1B1",0.0387905963323957,0.015648907799569
"CYP1B1-AS1",0.0293332199957554,0.00427868605704214
"CYP20A1",0.0290632780772448,0.0124046928274431
"CYP21A2",0.00389439623125593,-0.00974729854274536
"CYP24A1",-0.000425495207299771,-0.00583308397258078
"CYP26A1",0.0104815131611468,-0.00277053846607586
"CYP26B1",0.00860248277830688,0.0102089827769709
"CYP26C1",0.00324238740196835,0.00690436355219071
"CYP27A1",0.0144925554036651,-0.00755760487444533
"CYP27B1",-0.00515141743776529,-0.00941540309782513
"CYP27C1",0.0375259158909769,0.00215287547953003
"CYP2A13",0.00276695749182735,0.0212876790002187
"CYP2B6",-0.00891987143528107,-0.00874760029885974
"CYP2C18",-0.00746855298806609,-0.021438054444602
"CYP2C19",0.0029840420976317,0.00471959994010789
"CYP2C8",-0.00255719713188834,0.000936480849112763
"CYP2D6",0.0171670318071473,0.00040342498965951
"CYP2E1",-0.0157385665546744,-0.0123590874717562
"CYP2J2",-0.00109568806668867,-0.00346192573420144
"CYP2R1",0.0116775958427375,0.00958293036422031
"CYP2S1",0.0276886934431653,-0.00249576198650284
"CYP2U1",0.00472266151949686,-0.0140263511646078
"CYP2W1",-0.00405686570602724,0.0214910308496838
"CYP39A1",-0.00406269990377473,-0.00117802702908689
"CYP3A4",0.00879901855154942,-0.00593714170151015
"CYP3A43",0.0042720887816742,-0.0133047690178945
"CYP3A5",0.0131018006284325,0.0462631336425206
"CYP3A7",0.00594970897358427,0.0162576023714653
"CYP46A1",-0.00559396502692154,0.0120940293679639
"CYP4A22",0.017970816973561,-0.0176488880286114
"CYP4A22-AS1",0.0193128842684744,-0.0120833093070824
"CYP4F12",0.000682096841993497,0.0114238489284239
"CYP4F22",-0.00740026796078934,-0.0238629236975062
"CYP4F26P",0.016415950411502,-0.00965360556415708
"CYP4F3",-0.00510284674367136,0.0159648194797684
"CYP4F8",0.00436837105226335,0.0115740079175098
"CYP4V2",0.0159205573299265,0.0117090207771829
"CYP4X1",-0.000801186410493888,0.0188744732541361
"CYP4Z1",-0.00772646183596071,-0.00544662469836827
"CYP51A1",-0.00538434582702312,-0.0476789771624434
"CYP51A1-AS1",-0.0187506683912377,-0.00579652019398858
"CYP7B1",-0.0182213304776548,-0.000832780696777736
"CYP8B1",0.0190359041022352,0.0136304298171981
"CYREN",0.0246131149312715,0.0412097147359973
"CYS1",-0.0152262474079906,0.00941478844275343
"CYSLTR1",0.0140902460622998,-0.00744217932107799
"CYSRT1",0.0125853234943787,-0.0143314417480007
"CYSTM1",-0.0102411162405908,-0.00799400031204063
"CYTH1",0.0250676465656206,0.0162549913216254
"CYTH2",-0.021093463994518,0.00544717292771461
"CYTH3",0.0464142378958206,0.0125331583242116
"CYTH4",0.0056605585600503,0.0156707992455356
"CYTIP",-0.00120992496275864,-0.0116295832679316
"CYTL1",-0.00260941504262518,0.0134994965535189
"CYTOR",0.0246116781820579,0.00556283059316859
"CYYR1",0.0128035682299475,-0.00713071500671029
"CYYR1-AS1",0.0196721836209447,0.0185746950594557
"CZIB",-0.0251286350856076,-0.0288496719289019
"D2HGDH",0.0250607054301782,0.0203634609916336
"DAAM1",0.0120868762225248,-0.0141307937758966
"DAAM2",0.00946846335914093,0.00699345583738856
"DAB1",0.0183638602970555,-0.00824903023306028
"DAB1-AS1",-0.00526824708276314,-0.0151611272610792
"DAB2",0.0209264449872017,-0.0200892623328846
"DAB2IP",0.00696357025095164,0.0243856478903368
"DACH1",0.0021174517629345,0.00983081808538754
"DACH2",0.0308985897095612,0.0397012557688518
"DACT1",-0.0104524235851226,0.00492134310381103
"DACT3",0.0031489407071867,-0.00668092022192566
"DACT3-AS1",-0.00749677851416816,-0.00625279850158942
"DAD1",-0.0192807036246285,-0.0233409996474014
"DAG1",0.0178112464695283,0.0239543510097536
"DAGLA",0.0260003827308612,-0.00175606094213324
"DAGLB",0.00507302510322375,-0.00155102968465985
"DALRD3",-0.0096055313354918,-0.00186906577224391
"DANCR",-0.0737179276665121,0.034257838581181
"DAND5",0.0121637744582138,-0.00487422590666129
"DANT2",0.057212429178645,0.0473530931804168
"DAO",-0.0134121642426159,0.0140741563285523
"DAP",-0.0500361398851008,0.0248992958399133
"DAP3",0.00618656771898275,-0.0107544305582879
"DAPK1",0.00119632517104191,0.0157855905957404
"DAPK1-IT1",-0.0111288113328554,0.00208561097169193
"DAPK2",0.0254924985836934,0.0164271113093868
"DAPK3",0.00851388129064732,-0.0173727533960145
"DAPL1",0.0186728907181152,-0.0255854682529345
"DAPP1",-0.0147935917955276,-0.0133529403045448
"DARS",0.0201807430279104,-0.0262752803097509
"DARS-AS1",0.0135761555635389,-0.0151950359889117
"DARS2",0.0170133994358012,-0.0104576826835426
"DAW1",-0.0164625245742907,-0.000881401672817617
"DAXX",-0.0144732033400864,-0.0179838159520815
"DAZAP1",-0.00184203146190359,0.000274748377918312
"DAZAP2",0.00249842192749073,0.00592992118307455
"DAZL",0.0054366991019109,-0.00379590633461759
"DBF4",0.00606163801651825,-0.00684390840776194
"DBF4B",0.0166801888928064,0.012905997311893
"DBH",-0.0108714930409452,0.0101946292510318
"DBH-AS1",0.00593382048060398,0.0030987806500572
"DBI",-0.0436992371326356,-0.0567589798871971
"DBN1",0.0177431836914267,-0.00538603587809177
"DBNDD1",-0.00353491573884871,0.019762497448999
"DBNDD2",-0.00488933630576409,-0.0233310370378186
"DBNL",0.000881083893332224,0.0140805103686349
"DBP",-0.00848430053096217,-0.00342624104962194
"DBR1",0.00889024130626324,0.0214127792671918
"DBT",0.0155286499530949,-0.00676124034188781
"DBX1",-0.00165897021450368,-0.00775651202387908
"DBX2",-0.00757368627093447,-0.00951794922333029
"DCAF1",0.00353980041113759,0.0117142317309592
"DCAF10",0.0406502296315702,0.0160566141048146
"DCAF11",-0.00498262762540706,-0.0145605280469565
"DCAF12",0.0167512259117194,0.0147935969295537
"DCAF13",-0.0031127534372545,-0.0246372054853976
"DCAF15",0.00232647884822342,0.00265095522288923
"DCAF16",-0.0159114000410068,0.0200161140280109
"DCAF17",0.0208363334538672,0.0181764969500366
"DCAF4",0.0471411427520968,0.00474122022878467
"DCAF4L1",-0.00231125977279002,0.0129827347893394
"DCAF4L2",-0.00381211679412911,-0.0122997149370855
"DCAF5",0.0233537807582524,0.00957729989809408
"DCAF6",0.0483828772446232,0.0384767485267083
"DCAF7",-0.00732537545842069,0.0220389017852594
"DCAF8",0.0263112513621903,0.00340659175419757
"DCAF8L2",0.0171729080878298,0.00118746277219165
"DCAKD",0.0236002297245176,0.00400355599258424
"DCBLD1",0.0213993067634519,0.0327490616213192
"DCBLD2",-0.0271852008992697,0.139327621462859
"DCC",0.05432866983853,-0.0722072013798931
"DCDC1",-0.00803264588008535,-0.00226960050011178
"DCDC2",0.0082014632927728,0.0183071624356764
"DCDC2B",0.0176776345763958,0.0068860020309766
"DCDC2C",-0.0219241931473751,0.00700148200757565
"DCHS1",0.0236614401883782,0.00218521584294646
"DCHS2",0.0275867518186043,-0.00495553387950206
"DCK",0.000520538811839289,-0.0127079228947311
"DCLK1",-0.0280522373938894,-0.00847210989392174
"DCLK2",0.050127860793354,0.00777348240903926
"DCLRE1A",0.0291661363892212,-0.00224966195551291
"DCLRE1B",-0.0127529036140834,0.00805464004696398
"DCLRE1C",0.00782612027797937,0.0011299174463125
"DCP1A",0.0435251571919884,0.00475568205823085
"DCP1B",4.03662570754895e-05,0.0139850651017904
"DCP2",-0.00835945529412942,0.00324375415602488
"DCPS",0.0206521974762715,0.0156066486962022
"DCST1",-0.00298342298640041,0.009026206149314
"DCST1-AS1",-0.00499209731357906,0.00428773455431468
"DCST2",-0.000702019603778122,0.000335197255660926
"DCSTAMP",0.0252673527103245,-0.000723799793114204
"DCT",-0.0141968040819422,-0.00931963460866364
"DCTD",-0.0167332851367278,-0.023475809967362
"DCTN1",0.00262099273634147,-0.00329412200345892
"DCTN1-AS1",-0.000906122947806278,0.00646587856161909
"DCTN2",-0.00988423131780052,0.0048753262004396
"DCTN3",-0.0218836257800684,0.0111915460507924
"DCTN4",0.0305521060816662,0.0119629450698725
"DCTN5",0.00346546848713979,0.00297862455094994
"DCTN6",0.00546377092267719,0.0227709868879371
"DCTPP1",-0.0465004314600781,-0.00339301984454137
"DCUN1D1",0.00046078423999955,0.00374165541406613
"DCUN1D2",0.0185794126823853,0.00795414533546818
"DCUN1D2-AS",0.0195334084401855,0.00174135235426774
"DCUN1D3",0.023789043633034,-0.0148785921750576
"DCUN1D4",0.0207781988790489,-0.00388927593647256
"DCUN1D5",-0.000263102269300845,-0.00150546218644502
"DCX",-0.00206221187800761,-0.00793918030168847
"DCXR",-0.0111435048236026,0.018635256594665
"DCXR-DT",0.00334654913526991,-0.0190656508254539
"DDA1",-0.0304811564503602,0.0133122296129083
"DDAH1",0.0185484752278913,0.00293222075025255
"DDAH2",-0.00793058450111891,-0.00246943902965034
"DDB1",-0.00507631237732471,0.017180168174623
"DDB2",0.0167288290027635,0.0102568676773163
"DDC",0.000610549373872502,0.0263878117004981
"DDC-AS1",-0.0345544845835487,-0.00194149394761142
"DDHD1",0.0372859829251908,0.0174625189198342
"DDHD2",0.0162922704175751,-0.00622292200350554
"DDI2",-0.0059987699117017,0.0120754270733485
"DDIAS",0.0199373458640383,-0.00707723126296151
"DDIT3",0.0074790883768058,0.0102265393613184
"DDIT4",0.0023354797015554,0.0154894601538663
"DDIT4-AS1",-0.00998242520835016,-0.000517616623467384
"DDIT4L",-0.0154114240683416,0.0308449029062693
"DDN",-0.00207309857874488,-0.00202012617200734
"DDN-AS1",0.0126663290837926,0.0182048464053975
"DDOST",-0.00591925876397851,0.0241048633095783
"DDR1",0.00778946560936745,0.00951558861514724
"DDR1-DT",-0.00548132175771472,0.00145278738042849
"DDR2",0.0520543993571763,0.00650136369731067
"DDRGK1",-0.00660601752754709,-0.0103862536825153
"DDT",-0.0345888575609798,-0.0144630750133543
"DDTL",0.0126185172635827,0.00589884120781271
