"BE1_ranks","gene","z","genetype","ranks_sort"
0.574111366347359,"RASL10A",0.653634145723834,"Nuclear",15660
0.558825679060583,"ALG1L9P",0.631123982009075,"Nuclear",15659
0.505856028485872,"TAS2R30",0.557144945067798,"Nuclear",15658
0.49156374492487,"ADAMTS5",0.538120246482541,"Nuclear",15657
0.484825700615174,"AF111167.1",0.52927369110673,"Nuclear",15656
0.483890795783734,"ALG1L2",0.528052227052481,"Nuclear",15655
0.47750038210196,"AF131215.4",0.519741377675492,"Nuclear",15654
0.471062551751727,"ACTR3C",0.511435031696298,"Nuclear",15653
0.456507648431423,"AC011447.3",0.492890596857312,"Nuclear",15652
0.442932564161504,"ARHGEF6",0.47587326113605,"Nuclear",15651
0.442260366888222,"LYPLAL1-DT",0.47503730747409,"Nuclear",15650
0.439435432962688,"ST7-OT4",0.471530911973047,"Nuclear",15649
0.438518540248209,"HESX1",0.470395158507569,"Nuclear",15648
0.438213119736882,"SPDYE5",0.470017085799435,"Nuclear",15647
0.438019071310886,"AC003991.1",0.469776942988952,"Nuclear",15646
0.432761272069256,"AC024941.2",0.463289284402826,"Nuclear",15645
0.43151465578495,"LINC01291",0.461756414716883,"Nuclear",15644
0.430817610062893,"POU3F1",0.460900193842562,"Nuclear",15643
0.429909633115614,"NR2E3",0.459785820487667,"Nuclear",15642
0.429506441311056,"AL391840.3",0.459291319572156,"Nuclear",15641
0.429451223323233,"AC016355.1",0.459223612959645,"Nuclear",15640
0.427034677172964,"ODF3B",0.456264360838265,"Nuclear",15639
0.427008166095479,"IGSF11",0.456231937442229,"Nuclear",15638
0.426724890121055,"ATP2A3",0.455885543230826,"Nuclear",15637
0.424174320891147,"PLCD1",0.45277126319039,"Nuclear",15636
0.42340563409126,"AC016949.1",0.451834299561693,"Nuclear",15635
0.422924155444041,"AL445123.2",0.451247796686662,"Nuclear",15634
0.419577882238979,"AC073842.2",0.447179606150336,"Nuclear",15633
0.417953365183135,"AC013451.1",0.445209622868769,"Nuclear",15632
0.417521255243735,"Z97200.1",0.444686167642576,"Nuclear",15631
0.415065577386795,"KIF17",0.441715705297561,"Nuclear",15630
0.413384700091097,"ACSM3",0.439686682372119,"Nuclear",15629
0.413318213740223,"ADIRF",0.439606495304826,"Nuclear",15628
0.411935456330573,"HPSE2",0.437939998087273,"Nuclear",15627
0.410369459209566,"ZNF594",0.436055419076934,"Nuclear",15626
0.409849194660751,"MANEA-DT",0.435429958500959,"Nuclear",15625
0.409542560839117,"AL136162.1",0.435061474346297,"Nuclear",15624
0.406866333791047,"ICAM5",0.431850135692191,"Nuclear",15623
0.406514341487198,"FXYD2",0.431428387478231,"Nuclear",15622
0.405618976954236,"HES7",0.430356235543284,"Nuclear",15621
0.404791195844565,"RBM47",0.429365840164494,"Nuclear",15620
0.403451640150056,"TMEM17",0.427764813837129,"Nuclear",15619
0.402287346459321,"ZBTB7C",0.426374937639502,"Nuclear",15618
0.401565867229774,"HPCAL4",0.425514451038185,"Nuclear",15617
0.400998685010602,"INSL6",0.424838407153989,"Nuclear",15616
0.400648752946815,"SEZ6L",0.424421493952044,"Nuclear",15615
0.397951703037896,"AC011978.2",0.421212852705614,"Nuclear",15614
0.397829289514166,"AC006547.1",0.421067413743677,"Nuclear",15613
0.395015082111926,"LINC01812",0.417728488568652,"Nuclear",15612
0.393658642073886,"XKR5",0.416122280193654,"Nuclear",15611
0.392278953942895,"IGSF6",0.414490623954711,"Nuclear",15610
0.387769774449329,"ZNF709",0.409172430722042,"Nuclear",15609
0.385942175449843,"AC013470.2",0.407023178960147,"Nuclear",15608
0.385577580314422,"AL162595.1",0.406594842823442,"Nuclear",15607
0.38479864307814,"ADCY5",0.405680200072162,"Nuclear",15606
0.382542083150951,"AC004900.1",0.40303412874869,"Nuclear",15605
0.38244000068862,"ANXA10",0.40291455232791,"Nuclear",15604
0.380504348356144,"N4BP2L1",0.4006492496502,"Nuclear",15603
0.379664650160236,"TMEM266",0.399667761419532,"Nuclear",15602
0.378194971246472,"POLR2J2",0.39795167256386,"Nuclear",15601
0.377531316182177,"LINC02277",0.397177477442873,"Nuclear",15600
0.377474090118953,"LINC01504",0.397110740863795,"Nuclear",15599
0.375755107677792,"LINC02296",0.395107640779617,"Nuclear",15598
0.374738102439166,"ANO8",0.393923961471406,"Nuclear",15597
0.374436423336059,"FGF14",0.393573043025459,"Nuclear",15596
0.373971218622254,"FLT3",0.393032089366277,"Nuclear",15595
0.373216591605699,"AC007611.1",0.392155052076459,"Nuclear",15594
0.372725209056791,"AC092747.4",0.391584269488185,"Nuclear",15593
0.370787556716126,"C4orf45",0.389335882612654,"Nuclear",15592
0.370182595517961,"AL137847.2",0.388634674060458,"Nuclear",15591
0.368886518054506,"RGMA",0.387133618416696,"Nuclear",15590
0.368503567443033,"TRPC4",0.386690421343784,"Nuclear",15589
0.368470418470418,"FAM157C",0.386652064125942,"Nuclear",15588
0.367678201468703,"ZNF468",0.385735699106897,"Nuclear",15587
0.367548300286474,"PLAC8L1",0.385585500106127,"Nuclear",15586
0.366707123220315,"KRTAP4-9",0.384613285132654,"Nuclear",15585
0.365097831835008,"AC036103.1",0.382755227791672,"Nuclear",15584
0.364453554524191,"KCTD16",0.382012064108919,"Nuclear",15583
0.364120476673917,"AC009404.1",0.381628021923253,"Nuclear",15582
0.363886699476352,"AC009065.4",0.381358538550879,"Nuclear",15581
0.363628393737785,"AC073648.7",0.381060841694807,"Nuclear",15580
0.362788581182443,"MIR193BHG",0.380093404316998,"Nuclear",15579
0.361135175211981,"HAS3",0.378190714015661,"Nuclear",15578
0.360810972232788,"AC099343.3",0.377817937695173,"Nuclear",15577
0.360635381972032,"ARMH1",0.377616081685227,"Nuclear",15576
0.360201708413865,"AC036176.1",0.377117662730983,"Nuclear",15575
0.359973306176999,"CYGB",0.376855233072042,"Nuclear",15574
0.359392474709866,"AC107375.1",0.376188092397281,"Nuclear",15573
0.359176672384219,"RASAL2-AS1",0.375940304234854,"Nuclear",15572
0.357055729206373,"LINC01393",0.373507338537617,"Nuclear",15571
0.355676685345431,"AC231533.1",0.371927682960913,"Nuclear",15570
0.355561216370035,"PDGFRB",0.371795497124924,"Nuclear",15569
0.354918290987594,"AC069155.1",0.371059720114775,"Nuclear",15568
0.354367201612136,"AC007114.2",0.370429347864945,"Nuclear",15567
0.354152097902098,"MYB",0.370183374523838,"Nuclear",15566
0.353584184363722,"AL451042.1",0.369534165244291,"Nuclear",15565
0.3535413662927,"AC008610.1",0.369485229934836,"Nuclear",15564
0.352903091454029,"AC112722.1",0.368755968004933,"Nuclear",15563
0.351933310775477,"AC037459.2",0.367648661255021,"Nuclear",15562
0.351464131396004,"TRIM45",0.367113256591698,"Nuclear",15561
0.351326146174037,"LINC01521",0.366955832924149,"Nuclear",15560
0.350777585793997,"AC079380.1",0.366330167079779,"Nuclear",15559
0.350380962321261,"AC007402.1",0.365877965372852,"Nuclear",15558
0.34989406988222,"AP001831.1",0.365323041288153,"Nuclear",15557
0.349858006708608,"CYP1B1-AS1",0.365281947717294,"Nuclear",15556
0.349340982030244,"RAMP2-AS1",0.364692933858699,"Nuclear",15555
0.348416373790097,"GRIN2B",0.363640189295291,"Nuclear",15554
0.348229161276938,"AL357873.1",0.363427126088539,"Nuclear",15553
0.348167489437913,"SLC45A1",0.363356945396883,"Nuclear",15552
0.34815710141039,"AP000936.1",0.363345124472567,"Nuclear",15551
0.348105449763406,"INSL4",0.363286349579804,"Nuclear",15550
0.347932410046321,"AP000866.1",0.363089463586543,"Nuclear",15549
0.347532731031941,"AL445248.1",0.362634808620611,"Nuclear",15548
0.347254640971945,"LINC00106",0.362318551952215,"Nuclear",15547
0.346720020522179,"AP000662.1",0.361710752272351,"Nuclear",15546
0.346331859025151,"AC011462.5",0.361269619435617,"Nuclear",15545
0.346039924881624,"EID3",0.360937934632028,"Nuclear",15544
0.345743305902419,"SRSF12",0.360601005054149,"Nuclear",15543
0.345711485630151,"ATP6V0D2",0.360564865061336,"Nuclear",15542
0.344953953348724,"SMIM2-AS1",0.359704761313086,"Nuclear",15541
0.343817770777551,"AC002070.1",0.358415692927178,"Nuclear",15540
0.343603435485706,"AC022167.2",0.358172644644057,"Nuclear",15539
0.343269969278034,"AC117509.1",0.357794586997112,"Nuclear",15538
0.343253983493467,"ARHGEF26-AS1",0.357776466042488,"Nuclear",15537
0.343245667732282,"MIR663AHG",0.357767039660844,"Nuclear",15536
0.342065973474164,"SOX15",0.356430407112611,"Nuclear",15535
0.341761329319366,"SLC29A4",0.356085433876539,"Nuclear",15534
0.341313406944361,"AP000866.2",0.355578362773199,"Nuclear",15533
0.341199993214201,"AC015674.1",0.355450000464424,"Nuclear",15532
0.341151236189667,"AC104024.2",0.355394820441,"Nuclear",15531
0.3411487733776,"PDGFB",0.355392033245897,"Nuclear",15530
0.340987391602939,"AC006387.1",0.355209407031161,"Nuclear",15529
0.340425533157684,"AC004974.1",0.354573762358889,"Nuclear",15528
0.340202459011461,"KIAA1614",0.354321469231742,"Nuclear",15527
0.339999193922267,"C17orf82",0.354091617522303,"Nuclear",15526
0.339886280722772,"HSPA2",0.353963951049028,"Nuclear",15525
0.339797156617361,"LINC01031",0.353863189783797,"Nuclear",15524
0.339324172430074,"GRPEL2-AS1",0.353328562254772,"Nuclear",15523
0.339105964731723,"AC007422.1",0.353081981252599,"Nuclear",15522
0.338767725860531,"AC004542.2",0.352699843030455,"Nuclear",15521
0.338580083135909,"PLCL1",0.352487889197352,"Nuclear",15520
0.338287471617327,"AL590666.2",0.352157427437227,"Nuclear",15519
0.338184745175355,"C6orf99",0.352041430522979,"Nuclear",15518
0.338112407985251,"IL13RA2",0.351959754084592,"Nuclear",15517
0.338032196615542,"AC097382.3",0.351869192127807,"Nuclear",15516
0.338019025377796,"YY2",0.351854321785176,"Nuclear",15515
0.336370826863266,"DDX11-AS1",0.349994680659996,"Nuclear",15514
0.336349927439586,"AL390866.1",0.349971115064864,"Nuclear",15513
0.336059849830198,"SDCBP2",0.349644070371366,"Nuclear",15512
0.335056915297062,"SH3RF3-AS1",0.348513876513345,"Nuclear",15511
0.334948607501939,"AC037487.1",0.348391877109196,"Nuclear",15510
0.33487297480595,"GRIN2D",0.348306689302534,"Nuclear",15509
0.334865344299307,"PCDH10",0.348298095060307,"Nuclear",15508
0.3347361652045,"AC002470.1",0.348152608107865,"Nuclear",15507
0.333542989471618,"SH3BP5-AS1",0.346809471985185,"Nuclear",15506
0.332733668522003,"AP000251.1",0.345899118936202,"Nuclear",15505
0.332501310020821,"NEURL2",0.345637855737559,"Nuclear",15504
0.331555380152915,"LINC01415",0.344574722997758,"Nuclear",15503
0.33139954243568,"CYP27A1",0.344399648573692,"Nuclear",15502
0.331091962831475,"KLF14",0.344054160745841,"Nuclear",15501
0.33107578395728,"MCF2L",0.344035990064597,"Nuclear",15500
0.330630134122827,"AC084024.4",0.343535561461011,"Nuclear",15499
0.330318565168932,"AL132780.2",0.343185793153251,"Nuclear",15498
0.330186350734296,"FO704657.1",0.343037393230521,"Nuclear",15497
0.329987143637939,"CYP3A5",0.342813826965217,"Nuclear",15496
0.329692122749451,"AC012640.1",0.342482791320431,"Nuclear",15495
0.329646006036116,"SOX2-OT",0.342431051428031,"Nuclear",15494
0.329244621157736,"AP000944.7",0.341980798716188,"Nuclear",15493
0.328876219003154,"AL596330.2",0.341567661772378,"Nuclear",15492
0.32813357969924,"AL109811.1",0.340735185325588,"Nuclear",15491
0.328027498677948,"NEIL1",0.340616308811816,"Nuclear",15490
0.327847858178029,"POLH-AS1",0.340415021214695,"Nuclear",15489
0.327267389640243,"LRATD1",0.339764786352536,"Nuclear",15488
0.327087848350013,"ZFHX2",0.339563722099455,"Nuclear",15487
0.326754339147851,"NELL2",0.339190302808694,"Nuclear",15486
0.32659373580345,"PRICKLE3",0.339010513030971,"Nuclear",15485
0.32607081585087,"FANCD2OS",0.338425268787279,"Nuclear",15484
0.326053188679613,"AC099506.1",0.33840554461215,"Nuclear",15483
0.325757088596314,"XK",0.338074257100739,"Nuclear",15482
0.325373723673925,"AL133476.1",0.337645440705781,"Nuclear",15481
0.325307378234954,"AL158154.3",0.337571241547483,"Nuclear",15480
0.324513806691013,"SLC66A3",0.336684007380547,"Nuclear",15479
0.324401913875598,"AC020891.2",0.336558949342186,"Nuclear",15478
0.323747940868403,"GNA14",0.335828233151356,"Nuclear",15477
0.323710034133257,"AF230666.1",0.33578588869814,"Nuclear",15476
0.323679827134911,"AL139095.4",0.335752146216252,"Nuclear",15475
0.323546602148829,"TTC21B-AS1",0.335603337121059,"Nuclear",15474
0.323200584581659,"CLDN15",0.335216910757576,"Nuclear",15473
0.323200365989059,"MAMDC4",0.335216666667702,"Nuclear",15472
0.323093653676126,"AL049820.1",0.335097511719487,"Nuclear",15471
0.322653487088967,"NRL",0.334606118704823,"Nuclear",15470
0.322317875754924,"GPR87",0.334231553726016,"Nuclear",15469
0.322220764608448,"AC079907.1",0.334123187982626,"Nuclear",15468
0.322157925912425,"AL121790.1",0.334053070693013,"Nuclear",15467
0.321508927568317,"AMDHD1",0.33332908413357,"Nuclear",15466
0.321421764254162,"EPS8L2",0.333231875257079,"Nuclear",15465
0.321230337250155,"AL158013.1",0.333018407627371,"Nuclear",15464
0.321136264712098,"AC012568.1",0.332913514443354,"Nuclear",15463
0.321126709226875,"FRS3",0.332902860238671,"Nuclear",15462
0.321103464433231,"AC007878.1",0.332876942990609,"Nuclear",15461
0.321044807534885,"KCNIP1",0.332811544224995,"Nuclear",15460
0.320941938337313,"AL049869.3",0.332696858147053,"Nuclear",15459
0.320245731292535,"BEX2",0.331920897506142,"Nuclear",15458
0.319623976823304,"AL355001.2",0.331228244179953,"Nuclear",15457
0.319577956572245,"C6orf163",0.331176988420739,"Nuclear",15456
0.319217317672644,"TMEM79",0.330775379434029,"Nuclear",15455
0.319099857160624,"FAM27E3",0.330644597150118,"Nuclear",15454
0.318906987973585,"PTK2B",0.330429877396388,"Nuclear",15453
0.318620842266609,"AL590062.1",0.330111367786716,"Nuclear",15452
0.317949548654295,"ONECUT1",0.329364402463846,"Nuclear",15451
0.317868792321644,"BMF",0.32927456677586,"Nuclear",15450
0.317850729684738,"AC004771.4",0.329254474076541,"Nuclear",15449
0.317474721285974,"AL024508.1",0.328836264284845,"Nuclear",15448
0.317212069534239,"ZNF761",0.328544199624392,"Nuclear",15447
0.31617280261707,"AC239799.1",0.327389080972376,"Nuclear",15446
0.31607134319812,"AKR1E2",0.327276356655534,"Nuclear",15445
0.315565610859728,"AL359715.1",0.326714593285148,"Nuclear",15444
0.315369517279076,"PTPRH",0.326496827721652,"Nuclear",15443
0.315268668821253,"AC093677.2",0.326384845283154,"Nuclear",15442
0.315059179147998,"AC087623.2",0.326152252570134,"Nuclear",15441
0.314590341804695,"SOCS3",0.32563183413229,"Nuclear",15440
0.31373748882628,"CORIN",0.324685587508327,"Nuclear",15439
0.313585099949652,"PITRM1-AS1",0.324516570125128,"Nuclear",15438
0.313380374041133,"ZNF517",0.324289532948254,"Nuclear",15437
0.313238314151085,"LRRC37A2",0.32413201019162,"Nuclear",15436
0.313192071086808,"ARHGAP29-AS1",0.324080737038368,"Nuclear",15435
0.313059163059163,"RHPN1",0.323933381107358,"Nuclear",15434
0.312945198291063,"LINC01003",0.323807038508525,"Nuclear",15433
0.312740864333732,"HCG25",0.323580536639493,"Nuclear",15432
0.312655935108613,"LINC02813",0.323486402999779,"Nuclear",15431
0.31244019138756,"TLCD2",0.323247302429289,"Nuclear",15430
0.31237896911494,"AC109439.2",0.32317945861789,"Nuclear",15429
0.311964426035103,"LMCD1",0.322720155946489,"Nuclear",15428
0.311731129467071,"CCDC144NL-AS1",0.32246172745498,"Nuclear",15427
0.311687454020702,"CCDC163",0.32241335168945,"Nuclear",15426
0.311502533705659,"TMEM184A",0.322208546547367,"Nuclear",15425
0.311329170403434,"AC012184.4",0.322016564895982,"Nuclear",15424
0.311322130769051,"AC145285.2",0.3220087697251,"Nuclear",15423
0.310990998638442,"AC093801.1",0.32164214119963,"Nuclear",15422
0.310972033896632,"ZNF175",0.321621146024896,"Nuclear",15421
0.309788743751008,"AC068286.2",0.3203117098352,"Nuclear",15420
0.309716192062258,"AP002026.1",0.320231458283569,"Nuclear",15419
0.309479474531679,"NEDD9",0.319969645811542,"Nuclear",15418
0.30935827585509,"RBP1",0.319835615021474,"Nuclear",15417
0.309205009605782,"AC007390.2",0.319666137363523,"Nuclear",15416
0.3090449984902,"NEK8",0.319489220365467,"Nuclear",15415
0.309004583969014,"FGFBP1",0.319444538931705,"Nuclear",15414
0.308969918323289,"AC107884.1",0.319406214315212,"Nuclear",15413
0.308892466275488,"KCNH1",0.319320590456266,"Nuclear",15412
0.308631435157517,"LINC02284",0.319032051809268,"Nuclear",15411
0.308313507015324,"GASK1A",0.318680689708957,"Nuclear",15410
0.307821478273916,"AL445250.1",0.318137068241279,"Nuclear",15409
0.30775638652351,"CCND2-AS1",0.31806516478707,"Nuclear",15408
0.307652170210565,"SH3D21",0.3179500490993,"Nuclear",15407
0.307539706881997,"BX004807.1",0.317825833035167,"Nuclear",15406
0.307070837300112,"AC027627.1",0.317308067454961,"Nuclear",15405
0.30695590603249,"OPLAH",0.317181175726826,"Nuclear",15404
0.306898802362917,"ASIP",0.317118133171039,"Nuclear",15403
0.306786278739559,"LINC02112",0.316993914023498,"Nuclear",15402
0.306697691743695,"LINC01134",0.316896126098564,"Nuclear",15401
0.306470634251268,"BMP8B",0.316645512464539,"Nuclear",15400
0.306211178327163,"PGR-AS1",0.316359186333752,"Nuclear",15399
0.306023257789627,"CA1",0.316151835406229,"Nuclear",15398
0.306007032822015,"LRRN2",0.31613393406246,"Nuclear",15397
0.305905957253093,"AP002833.1",0.316022419703777,"Nuclear",15396
0.30589943338605,"FAXDC2",0.316015222332186,"Nuclear",15395
0.305617445833444,"TMED2-DT",0.315704153504628,"Nuclear",15394
0.30500642596121,"LRRTM2",0.315030322159091,"Nuclear",15393
0.304829118112455,"EXOC8",0.314834839322669,"Nuclear",15392
0.304692663591947,"LINC02021",0.314684413358535,"Nuclear",15391
0.304488390767014,"LINC01376",0.314459251007762,"Nuclear",15390
0.304413002314328,"AL096803.2",0.314376160915542,"Nuclear",15389
0.304326481894683,"DYSF",0.31428080680102,"Nuclear",15388
0.304288409405905,"AC087276.2",0.314238848882175,"Nuclear",15387
0.304019839560403,"AL365214.2",0.313942900972526,"Nuclear",15386
0.304005334918681,"AL359091.5",0.313926919240771,"Nuclear",15385
0.303964456596036,"ACHE",0.313881878881926,"Nuclear",15384
0.303930354658839,"WDR88",0.313844305791372,"Nuclear",15383
0.303883001204797,"AC006511.4",0.313792133767319,"Nuclear",15382
0.303423262023284,"AL162390.1",0.313285698605558,"Nuclear",15381
0.303406477303754,"B3GALT4",0.313267211998172,"Nuclear",15380
0.303327166900827,"CCDC144NL",0.313179862715936,"Nuclear",15379
0.303245589543952,"NOS1",0.313090021530745,"Nuclear",15378
0.303150175220747,"SLC9A5",0.312984947898087,"Nuclear",15377
0.303048340774671,"AC118755.2",0.312872811582758,"Nuclear",15376
0.302945130693923,"UPRT",0.312759168245521,"Nuclear",15375
0.302717413852957,"GAREM2",0.312508459732743,"Nuclear",15374
0.302707185626466,"REM2",0.312497199695727,"Nuclear",15373
0.302641922320372,"AC211476.2",0.312425354517333,"Nuclear",15372
0.302401065988052,"NEXN-AS1",0.312160234606655,"Nuclear",15371
0.301944895467257,"VASH1-AS1",0.311658226457399,"Nuclear",15370
0.301780635315564,"LHX8",0.311477498136467,"Nuclear",15369
0.301637394089717,"MARCH2",0.311319912118242,"Nuclear",15368
0.30159980709743,"SCUBE2",0.311278563484423,"Nuclear",15367
0.301464623879116,"NUP62CL",0.311129859885176,"Nuclear",15366
0.301405949030597,"SEMA3E",0.311065320807444,"Nuclear",15365
0.301228534659328,"AC023906.4",0.310870190113871,"Nuclear",15364
0.30121689484953,"IGFN1",0.310857388772805,"Nuclear",15363
0.30100597109138,"AC092910.3",0.310625434127633,"Nuclear",15362
0.300412182722057,"AL096701.4",0.309972613837261,"Nuclear",15361
0.300172498481381,"L1CAM",0.309709173756502,"Nuclear",15360
0.300119103715782,"AC010273.2",0.309650492547341,"Nuclear",15359
0.300101880964995,"AC245140.2",0.309631565068414,"Nuclear",15358
0.299930160690261,"AC016644.1",0.309442859475709,"Nuclear",15357
0.299686377877666,"AL359834.1",0.309175000123871,"Nuclear",15356
0.299279844438582,"AL359643.2",0.308728412140169,"Nuclear",15355
0.299250530115225,"AC104211.1",0.308696214178563,"Nuclear",15354
0.298919538867548,"SLC25A27",0.308332706487996,"Nuclear",15353
0.298866986633557,"PPP1R16B",0.308274998812882,"Nuclear",15352
0.298574142762496,"TSGA10IP",0.307953463021614,"Nuclear",15351
0.298568340894555,"DZIP1L",0.307947093328765,"Nuclear",15350
0.298490267229489,"AP001885.2",0.307861381002989,"Nuclear",15349
0.298372598451294,"FBXO16",0.307732207897269,"Nuclear",15348
0.298308928293734,"AC133550.3",0.307662316940537,"Nuclear",15347
0.298175765010605,"LINC01963",0.307516152554616,"Nuclear",15346
0.297994445782389,"ADM2",0.307317151105609,"Nuclear",15345
0.297885153874628,"LRRC37B",0.307197212469962,"Nuclear",15344
0.297710158418855,"LINC00327",0.307005187585411,"Nuclear",15343
0.297676719604504,"SLC22A4",0.306968497220117,"Nuclear",15342
0.297514684207073,"LFNG",0.306790717040197,"Nuclear",15341
0.297134610302953,"PRKCB",0.306373785576421,"Nuclear",15340
0.297032928796953,"C4orf36",0.306262261053502,"Nuclear",15339
0.296835359438262,"AC090971.2",0.3060455876221,"Nuclear",15338
0.296668441204324,"CAVIN4",0.305862550860994,"Nuclear",15337
0.296630138575948,"CRIP2",0.305820552328064,"Nuclear",15336
0.29642580083018,"AC110015.1",0.305596515262651,"Nuclear",15335
0.296047282989367,"ATP2B1-AS1",0.30518158473474,"Nuclear",15334
0.296042015132433,"AL359436.1",0.305175810839579,"Nuclear",15333
0.295959071187826,"GOLGA6L7",0.305084901777264,"Nuclear",15332
0.295811232133319,"SLC4A11",0.304922877847635,"Nuclear",15331
0.29574962588373,"MKRN3",0.304855365180633,"Nuclear",15330
0.295672256788996,"LINC00115",0.304770582245389,"Nuclear",15329
0.295545305328875,"AGBL1",0.304631474957013,"Nuclear",15328
0.295508948949283,"AC008393.1",0.304591639496354,"Nuclear",15327
0.295194493378219,"NOTCH3",0.30424713158723,"Nuclear",15326
0.295130880974418,"KCNMB4",0.304177448305368,"Nuclear",15325
0.295022294295046,"KCNK2",0.304058505229296,"Nuclear",15324
0.294991838582353,"CEACAM19",0.304025146318287,"Nuclear",15323
0.294771600970596,"KLHDC1",0.303783934036025,"Nuclear",15322
0.294674694686629,"SPON1-AS1",0.30367780959937,"Nuclear",15321
0.29453253285546,"SLC26A11",0.303522136717742,"Nuclear",15320
0.294466672192263,"AC022424.2",0.303450021500579,"Nuclear",15319
0.29420458816543,"OAZ3",0.303163078615617,"Nuclear",15318
0.294108857596498,"AC124016.2",0.303058280014614,"Nuclear",15317
0.293977020574068,"HMCN1",0.302913965367072,"Nuclear",15316
0.293865200863722,"AL139022.1",0.302791572153414,"Nuclear",15315
0.293315161881462,"MIR210HG",0.302189650386413,"Nuclear",15314
0.293311250635756,"GPR146",0.302185370971344,"Nuclear",15313
0.293308114152017,"SNAI3-AS1",0.302181939255102,"Nuclear",15312
0.293269912480149,"LONRF2",0.302140142271694,"Nuclear",15311
0.29325340704062,"CBR3-AS1",0.302122083756497,"Nuclear",15310
0.292977475572039,"RUBCNL",0.30182021689193,"Nuclear",15309
0.292924578775252,"PPIL6",0.301762354310802,"Nuclear",15308
0.292621595466761,"AL512625.3",0.301430965662782,"Nuclear",15307
0.292620809769182,"TBILA",0.30143010638793,"Nuclear",15306
0.292572693285138,"HEYL",0.30137748482109,"Nuclear",15305
0.292564554274799,"AC009961.4",0.301368583926194,"Nuclear",15304
0.292313525395417,"HES2",0.301094079241702,"Nuclear",15303
0.292287833596293,"AP006565.1",0.301065987273608,"Nuclear",15302
0.292117581223602,"AP002813.1",0.300879841306764,"Nuclear",15301
0.292076947015252,"AC004834.1",0.300835416760018,"Nuclear",15300
0.291563423887817,"AC090772.1",0.300274091725452,"Nuclear",15299
0.291519765779363,"KIAA1755",0.300226378128141,"Nuclear",15298
0.29141741894409,"UVSSA",0.30011452929351,"Nuclear",15297
0.291029297381385,"ANKFN1",0.299690440292433,"Nuclear",15296
0.290908691167171,"ZNF34",0.299558678756971,"Nuclear",15295
0.290826116340707,"EME2",0.299468472100296,"Nuclear",15294
0.290774007944729,"AL049646.1",0.299411550115053,"Nuclear",15293
0.290655243941278,"ZNF547",0.299281822153538,"Nuclear",15292
0.290635862979853,"RYR2",0.299260652924963,"Nuclear",15291
0.290570421561676,"MYH8",0.299189175199522,"Nuclear",15290
0.29055602947072,"AP002433.1",0.29917345598241,"Nuclear",15289
0.29000524153716,"TTC3-AS1",0.298571986496578,"Nuclear",15288
0.289841921337242,"DRC3",0.298393678495271,"Nuclear",15287
0.289595950716097,"SYT12",0.298125170063413,"Nuclear",15286
0.289573718362792,"AJM1",0.298100902660862,"Nuclear",15285
0.289515931749346,"SRD5A3-AS1",0.298037828116953,"Nuclear",15284
0.289429060626842,"ANKRD31",0.297943011936421,"Nuclear",15283
0.289273260572703,"AC083843.3",0.297772975756694,"Nuclear",15282
0.289270246963154,"NUDT10",0.297769686945518,"Nuclear",15281
0.289252696307592,"MMP21",0.297750533695401,"Nuclear",15280
0.28919326264576,"AC084816.1",0.297685674572317,"Nuclear",15279
0.289114222123843,"DMGDH",0.297599422526562,"Nuclear",15278
0.289096365901586,"VSNL1",0.297579937728419,"Nuclear",15277
0.289046035040448,"PIWIL4",0.29752501762484,"Nuclear",15276
0.288732190918325,"AL358472.4",0.297182596048956,"Nuclear",15275
0.288639024965905,"CD27-AS1",0.297080959793933,"Nuclear",15274
0.28825569133597,"ERV3-1",0.296662837605534,"Nuclear",15273
0.288246701613962,"SPIN3",0.296653033252026,"Nuclear",15272
0.28812738427536,"Z99289.1",0.296522908851179,"Nuclear",15271
0.28809143318954,"AC009236.1",0.296483703440607,"Nuclear",15270
0.288031912368656,"LINC02456",0.29641879668805,"Nuclear",15269
0.287895396802053,"OTUD7A",0.296269937239174,"Nuclear",15268
0.287748869150303,"AL136040.1",0.296110174597322,"Nuclear",15267
0.287473411680937,"NEURL1",0.295809876408735,"Nuclear",15266
0.287238492694309,"SPTLC3",0.29555381341764,"Nuclear",15265
0.287237762237762,"AC127164.1",0.295553017274732,"Nuclear",15264
0.287232016389283,"GCNT7",0.295546754743083,"Nuclear",15263
0.287195613883054,"DHRS1",0.295507079342616,"Nuclear",15262
0.287177508885525,"AC092640.1",0.295487346888839,"Nuclear",15261
0.286537919033031,"AC051619.6",0.294790407728831,"Nuclear",15260
0.286368529920997,"WEE2-AS1",0.294605876852103,"Nuclear",15259
0.286233928482912,"FALEC",0.294459257239573,"Nuclear",15258
0.286048814071164,"SLFN12L",0.29425763459292,"Nuclear",15257
0.286044263817491,"SEMA4G",0.294252678847131,"Nuclear",15256
0.285882470375182,"AP002518.2",0.294076476444487,"Nuclear",15255
0.285717483068013,"ANO7",0.293896814017471,"Nuclear",15254
0.285311578037291,"AC107980.1",0.293454883439899,"Nuclear",15253
0.285305949612971,"AC104461.1",0.293448756256138,"Nuclear",15252
0.285291403797834,"MAP7",0.293432921571544,"Nuclear",15251
0.285258333179556,"AP000317.1",0.293396921178232,"Nuclear",15250
0.284742316921975,"TNFRSF9",0.292835285980812,"Nuclear",15249
0.284580610570759,"AC010201.3",0.292659320791661,"Nuclear",15248
0.283383015818828,"AL499602.1",0.291356672918621,"Nuclear",15247
